# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/Epichloefestucae_ROSECITY/FunannotatePredict/annotate_misc/genome.proteins.fasta -o busco -l /home/zack/funannotate_db/dikarya/ -m proteins -c 12 -sp aspergillus_nidulans
#
# Busco id	Status	Sequence	Score	Length
EOG09260931	Complete	FUN_005554-T1	493.0	641
EOG092609JB	Complete	FUN_003061-T1	838.7	676
EOG092609O9	Complete	FUN_005661-T1	936.0	799
EOG092609RF	Complete	FUN_004224-T1	1463.2	943
EOG092609YT	Complete	FUN_002904-T1	1027.4	811
EOG09260A27	Complete	FUN_003582-T1	733.6	572
EOG09260A6Q	Complete	FUN_005245-T1	575.4	664
EOG09260A98	Complete	FUN_001111-T1	806.1	811
EOG09260ABY	Missing
EOG09260AEC	Complete	FUN_001006-T1	615.6	440
EOG09260APA	Complete	FUN_001493-T1	280.7	443
EOG09260AQB	Complete	FUN_003408-T1	1346.5	808
EOG09260AZA	Complete	FUN_000275-T1	1594.8	843
EOG09260AZK	Complete	FUN_001135-T1	883.6	672
EOG09260AZM	Complete	FUN_004358-T1	1289.3	825
EOG09260B3H	Complete	FUN_002970-T1	650.3	586
EOG09260B3X	Complete	FUN_003196-T1	1025.3	710
EOG09260B65	Complete	FUN_004986-T1	709.5	739
EOG09260BFE	Complete	FUN_006791-T1	391.9	428
EOG09260BL6	Complete	FUN_001737-T1	538.1	570
EOG09260BRA	Complete	FUN_001759-T1	668.4	387
EOG09260BSW	Complete	FUN_002770-T1	1004.0	706
EOG09260BYL	Complete	FUN_003798-T1	1025.8	537
EOG09260BZ0	Complete	FUN_006141-T1	817.5	748
EOG09260C2V	Complete	FUN_004541-T1	807.7	707
EOG09260C5W	Complete	FUN_004789-T1	1133.8	1215
EOG09260CKC	Complete	FUN_003386-T1	809.9	670
EOG09260CMZ	Complete	FUN_002157-T1	390.7	614
EOG09260DBG	Missing
EOG09260DFH	Complete	FUN_004391-T1	975.2	835
EOG09260DFJ	Complete	FUN_006922-T1	558.9	563
EOG09260DP1	Missing
EOG09260DUR	Complete	FUN_004656-T1	618.5	546
EOG09260DUW	Complete	FUN_001582-T1	578.8	714
EOG09260DXP	Complete	FUN_006143-T1	914.1	669
EOG09260E2O	Missing
EOG09260E8K	Complete	FUN_000431-T1	1236.5	844
EOG09260EAZ	Complete	FUN_004831-T1	689.0	847
EOG09260EE7	Complete	FUN_006718-T1	1003.1	701
EOG09260EOI	Complete	FUN_002995-T1	523.8	800
EOG09260EPQ	Fragmented	FUN_000285-T1	816.6	491
EOG09260EPS	Complete	FUN_005339-T1	213.7	483
EOG09260EQD	Complete	FUN_006373-T1	325.9	396
EOG09260ERO	Complete	FUN_002331-T1	1487.5	911
EOG09260ETR	Complete	FUN_002933-T1	1394.7	795
EOG09260EZT	Complete	FUN_001471-T1	657.8	523
EOG09260FFP	Complete	FUN_006297-T1	279.6	207
EOG09260FKU	Complete	FUN_003535-T1	289.1	302
EOG09260FL2	Complete	FUN_002766-T1	789.7	687
EOG09260FMW	Complete	FUN_001485-T1	1064.9	703
EOG09260FPA	Complete	FUN_000420-T1	901.9	784
EOG09260FX0	Complete	FUN_000321-T1	662.0	770
EOG09260FZZ	Complete	FUN_004088-T1	734.4	664
EOG09260GF5	Complete	FUN_002908-T1	1001.9	1236
EOG09260GIX	Complete	FUN_004395-T1	458.5	453
EOG09260GKG	Complete	FUN_003813-T1	1316.8	803
EOG09260GOF	Complete	FUN_000460-T1	447.6	336
EOG09260GR8	Missing
EOG09260H6E	Missing
EOG09260H81	Complete	FUN_004439-T1	551.2	610
EOG09260HMA	Complete	FUN_005355-T1	1168.5	781
EOG09260HPO	Complete	FUN_002966-T1	1242.9	807
EOG09260HS3	Complete	FUN_002059-T1	858.4	751
EOG09260HSP	Complete	FUN_004674-T1	1029.5	577
EOG09260IU8	Complete	FUN_001190-T1	437.5	601
EOG09260J53	Complete	FUN_003630-T1	975.8	608
EOG09260J8F	Complete	FUN_001696-T1	740.2	456
EOG09260J97	Complete	FUN_003818-T1	732.0	572
EOG09260JDM	Complete	FUN_006805-T1	389.6	274
EOG09260JED	Complete	FUN_001525-T1	1190.9	733
EOG09260JJW	Complete	FUN_004752-T1	612.2	531
EOG09260JNY	Complete	FUN_003337-T1	244.8	387
EOG09260JO5	Complete	FUN_000221-T1	980.5	814
EOG09260JPV	Missing
EOG09260JT9	Complete	FUN_005208-T1	1158.9	700
EOG09260JTZ	Complete	FUN_002297-T1	1201.5	791
EOG09260K24	Complete	FUN_001890-T1	840.9	598
EOG09260K29	Complete	FUN_000597-T1	335.3	287
EOG09260K4B	Complete	FUN_002420-T1	713.8	523
EOG09260K4V	Complete	FUN_005794-T1	1025.0	790
EOG09260K5F	Complete	FUN_006090-T1	584.7	569
EOG09260KCB	Complete	FUN_000364-T1	346.7	419
EOG09260KCW	Complete	FUN_006672-T1	994.0	575
EOG09260KDB	Duplicated	FUN_006150-T1	980.6	757
EOG09260KDB	Duplicated	FUN_006862-T1	961.6	748
EOG09260KGS	Complete	FUN_005825-T1	430.8	664
EOG09260KIY	Complete	FUN_005038-T1	586.1	389
EOG09260KM4	Fragmented	FUN_003056-T1	113.9	179
EOG09260KNI	Complete	FUN_006617-T1	325.5	289
EOG09260KNR	Complete	FUN_001421-T1	548.4	460
EOG09260KUC	Fragmented	FUN_003744-T1	229.1	218
EOG09260KWP	Complete	FUN_002577-T1	791.9	537
EOG09260LBU	Missing
EOG09260LI6	Complete	FUN_004503-T1	777.4	644
EOG09260LJ8	Complete	FUN_001457-T1	573.6	405
EOG09260LRX	Complete	FUN_002826-T1	555.2	564
EOG09260LS9	Complete	FUN_005358-T1	320.2	238
EOG09260LVD	Complete	FUN_004301-T1	207.5	221
EOG09260M44	Complete	FUN_006614-T1	372.9	644
EOG09260M87	Complete	FUN_000359-T1	749.5	578
EOG09260MBW	Complete	FUN_000521-T1	477.9	512
EOG09260MRU	Complete	FUN_004759-T1	914.9	582
EOG09260N2T	Complete	FUN_005957-T1	344.4	408
EOG09260N53	Complete	FUN_003191-T1	651.9	514
EOG09260NAN	Complete	FUN_003703-T1	253.9	320
EOG09260NC6	Missing
EOG09260NE0	Complete	FUN_002440-T1	110.7	119
EOG09260NHB	Complete	FUN_001978-T1	349.3	573
EOG09260NHN	Complete	FUN_001168-T1	1245.2	735
EOG09260NJW	Missing
EOG09260NNR	Complete	FUN_004385-T1	899.3	546
EOG09260NWN	Complete	FUN_004172-T1	806.6	716
EOG09260NXC	Missing
EOG09260NXJ	Missing
EOG09260NY2	Complete	FUN_002160-T1	615.8	589
EOG09260NZ8	Complete	FUN_004231-T1	567.9	415
EOG09260OCI	Complete	FUN_000245-T1	352.5	482
EOG09260OE9	Missing
EOG09260OLB	Complete	FUN_005081-T1	298.0	239
EOG09260OM6	Complete	FUN_004059-T1	1071.9	599
EOG09260OQ8	Missing
EOG09260OZU	Complete	FUN_004807-T1	559.4	882
EOG09260P2K	Complete	FUN_001891-T1	598.9	492
EOG09260P5R	Complete	FUN_005655-T1	317.8	255
EOG09260PI1	Missing
EOG09260PJ9	Complete	FUN_004147-T1	393.5	300
EOG09260QNB	Complete	FUN_001312-T1	711.4	556
EOG09260QVP	Complete	FUN_006858-T1	257.2	329
EOG09260R84	Missing
EOG09260R9L	Complete	FUN_001351-T1	396.0	384
EOG09260RGH	Complete	FUN_004866-T1	693.5	557
EOG09260RNZ	Missing
EOG09260RRC	Complete	FUN_000059-T1	897.7	587
EOG09260RRN	Complete	FUN_001533-T1	1227.6	794
EOG09260RS7	Complete	FUN_000290-T1	519.4	459
EOG09260RVQ	Missing
EOG09260S2Z	Missing
EOG09260S3L	Complete	FUN_001164-T1	395.7	449
EOG09260S5R	Missing
EOG09260SAH	Missing
EOG09260SIZ	Complete	FUN_003227-T1	817.8	579
EOG09260SJV	Complete	FUN_001486-T1	781.2	683
EOG09260SL3	Complete	FUN_001926-T1	1082.6	589
EOG09260SR2	Complete	FUN_004238-T1	310.6	633
EOG09260SRF	Complete	FUN_003391-T1	1130.0	608
EOG09260T28	Complete	FUN_003826-T1	783.5	600
EOG09260T4S	Missing
EOG09260TDY	Missing
EOG09260THV	Complete	FUN_005425-T1	411.1	303
EOG09260TLW	Complete	FUN_004118-T1	700.5	547
EOG09260TPT	Complete	FUN_001147-T1	295.6	355
EOG09260TUT	Duplicated	FUN_001993-T1	686.4	464
EOG09260TUT	Duplicated	FUN_006498-T1	733.5	478
EOG09260TVA	Complete	FUN_006590-T1	1112.1	597
EOG09260TWS	Complete	FUN_005785-T1	928.9	568
EOG09260U6R	Complete	FUN_005575-T1	959.5	776
EOG09260UA2	Complete	FUN_003375-T1	601.7	394
EOG09260UJK	Complete	FUN_005847-T1	310.4	364
EOG09260UXC	Complete	FUN_006471-T1	463.5	504
EOG09260V5Q	Missing
EOG09260V8Q	Complete	FUN_006491-T1	345.7	312
EOG09260VCG	Complete	FUN_001317-T1	320.1	312
EOG09260VEY	Complete	FUN_001606-T1	393.1	509
EOG09260VHV	Complete	FUN_001180-T1	636.4	565
EOG09260VTA	Complete	FUN_002099-T1	766.4	505
EOG09260VTN	Complete	FUN_004246-T1	706.3	536
EOG09260VYK	Complete	FUN_002146-T1	617.8	432
EOG09260W52	Complete	FUN_005544-T1	432.4	438
EOG09260W8D	Complete	FUN_005217-T1	783.9	599
EOG09260W9L	Complete	FUN_006528-T1	242.9	206
EOG09260WCZ	Complete	FUN_006769-T1	507.6	535
EOG09260WG2	Complete	FUN_006351-T1	687.1	520
EOG09260WGT	Complete	FUN_000654-T1	644.6	468
EOG09260WU6	Complete	FUN_004607-T1	430.2	349
EOG09260WUA	Complete	FUN_000882-T1	442.7	519
EOG09260WUS	Complete	FUN_003342-T1	636.8	619
EOG09260WYQ	Complete	FUN_005182-T1	906.0	577
EOG09260XH5	Complete	FUN_000415-T1	478.4	366
EOG09260XL0	Complete	FUN_004926-T1	665.5	494
EOG09260XMI	Missing
EOG09260XOG	Complete	FUN_006119-T1	945.3	535
EOG09260XQV	Complete	FUN_002825-T1	541.2	454
EOG09260XSR	Complete	FUN_001542-T1	396.7	412
EOG09260Y2Q	Complete	FUN_001011-T1	435.5	321
EOG09260YMF	Complete	FUN_002509-T1	860.2	582
EOG09260Z3X	Complete	FUN_000446-T1	806.6	460
EOG09260Z5E	Complete	FUN_001522-T1	757.8	700
EOG09260ZG2	Complete	FUN_003645-T1	506.6	404
EOG09260ZWU	Complete	FUN_005471-T1	1093.6	590
EOG09261031	Complete	FUN_004518-T1	450.7	358
EOG092610KH	Complete	FUN_000337-T1	720.8	464
EOG092610LP	Complete	FUN_004671-T1	870.6	576
EOG092610LQ	Complete	FUN_003448-T1	335.7	245
EOG092610QT	Missing
EOG092610TN	Complete	FUN_000042-T1	735.4	549
EOG092610VI	Complete	FUN_003252-T1	1274.6	1021
EOG092610ZY	Complete	FUN_006138-T1	1131.1	750
EOG09261127	Complete	FUN_004494-T1	822.5	437
EOG0926112A	Complete	FUN_004576-T1	765.9	753
EOG09261145	Fragmented	FUN_003306-T1	757.9	429
EOG0926115P	Complete	FUN_004837-T1	295.9	227
EOG0926115V	Complete	FUN_006665-T1	197.9	171
EOG092611G7	Complete	FUN_003204-T1	636.4	526
EOG092611HB	Complete	FUN_003040-T1	431.7	302
EOG09261225	Complete	FUN_006802-T1	940.8	486
EOG0926129I	Complete	FUN_001930-T1	491.6	436
EOG092612AK	Complete	FUN_003004-T1	540.1	504
EOG092612CC	Complete	FUN_001141-T1	315.0	220
EOG092612J3	Complete	FUN_006171-T1	258.8	413
EOG092612LP	Complete	FUN_003804-T1	749.1	507
EOG092612MY	Complete	FUN_004261-T1	778.4	636
EOG092612XD	Complete	FUN_003756-T1	902.7	781
EOG0926131E	Missing
EOG0926133I	Complete	FUN_001013-T1	817.0	511
EOG0926137U	Complete	FUN_002435-T1	752.3	587
EOG092613QA	Complete	FUN_003922-T1	380.7	318
EOG092613R2	Complete	FUN_000049-T1	569.8	526
EOG092613S3	Complete	FUN_006773-T1	409.9	297
EOG092613UB	Complete	FUN_006627-T1	538.4	399
EOG09261404	Complete	FUN_003799-T1	519.8	460
EOG0926140Q	Missing
EOG0926142H	Complete	FUN_000300-T1	558.1	389
EOG0926142Y	Complete	FUN_003892-T1	676.0	509
EOG0926146A	Complete	FUN_006584-T1	780.7	512
EOG09261476	Complete	FUN_005510-T1	447.5	409
EOG092614DJ	Complete	FUN_002246-T1	352.2	295
EOG092614E6	Complete	FUN_000643-T1	872.6	503
EOG092614O9	Complete	FUN_006633-T1	675.7	466
EOG092614UB	Complete	FUN_006209-T1	462.9	323
EOG092614ZG	Complete	FUN_000919-T1	334.5	343
EOG0926158Y	Complete	FUN_006349-T1	398.6	383
EOG092615CC	Complete	FUN_000363-T1	617.6	458
EOG092615IE	Complete	FUN_001441-T1	649.0	495
EOG092615SM	Complete	FUN_000193-T1	666.3	589
EOG092615Y4	Complete	FUN_003771-T1	536.0	343
EOG09261660	Complete	FUN_004476-T1	442.9	428
EOG09261666	Complete	FUN_000811-T1	414.2	404
EOG092616QN	Complete	FUN_005570-T1	715.9	555
EOG092616YZ	Complete	FUN_006139-T1	1059.1	670
EOG09261727	Missing
EOG092617AN	Complete	FUN_001349-T1	1189.3	909
EOG092617RN	Complete	FUN_002950-T1	1079.2	572
EOG092617RY	Complete	FUN_005946-T1	294.9	364
EOG092617S2	Complete	FUN_004754-T1	606.4	463
EOG09261801	Complete	FUN_002218-T1	407.6	353
EOG092618J9	Missing
EOG092618M2	Complete	FUN_004571-T1	387.3	317
EOG092618UZ	Complete	FUN_000857-T1	231.4	286
EOG0926195C	Complete	FUN_000766-T1	252.3	327
EOG092619EA	Complete	FUN_000993-T1	708.4	429
EOG092619GP	Fragmented	FUN_000386-T1	386.3	299
EOG092619L1	Complete	FUN_005330-T1	445.0	439
EOG092619MJ	Missing
EOG092619NK	Complete	FUN_001368-T1	897.5	563
EOG092619RJ	Complete	FUN_005679-T1	744.0	577
EOG092619VG	Missing
EOG09261A3K	Complete	FUN_002234-T1	1042.2	936
EOG09261ABB	Complete	FUN_002098-T1	573.4	421
EOG09261ACJ	Complete	FUN_004638-T1	540.0	555
EOG09261AH9	Complete	FUN_002100-T1	695.3	474
EOG09261AMX	Complete	FUN_001159-T1	636.0	384
EOG09261B14	Complete	FUN_005833-T1	495.7	412
EOG09261B18	Complete	FUN_005242-T1	580.4	535
EOG09261B3Q	Complete	FUN_006217-T1	460.7	489
EOG09261B6Y	Missing
EOG09261BP0	Complete	FUN_006154-T1	393.4	407
EOG09261BPJ	Complete	FUN_005541-T1	400.2	443
EOG09261C0G	Missing
EOG09261CM0	Complete	FUN_001344-T1	583.4	463
EOG09261CQG	Complete	FUN_001884-T1	571.2	424
EOG09261CWO	Complete	FUN_005503-T1	300.4	377
EOG09261CXQ	Complete	FUN_001333-T1	402.1	438
EOG09261D4D	Complete	FUN_005565-T1	470.6	387
EOG09261DG0	Complete	FUN_005891-T1	237.2	267
EOG09261DGU	Complete	FUN_004293-T1	668.6	500
EOG09261DHR	Complete	FUN_001218-T1	800.7	483
EOG09261DJC	Complete	FUN_006593-T1	314.4	375
EOG09261DRB	Complete	FUN_005519-T1	164.5	286
EOG09261DW8	Complete	FUN_003672-T1	584.7	447
EOG09261EAB	Complete	FUN_004348-T1	501.9	335
EOG09261EM7	Missing
EOG09261EMF	Complete	FUN_002389-T1	287.6	252
EOG09261EU7	Complete	FUN_000179-T1	374.7	260
EOG09261EY9	Complete	FUN_004715-T1	447.3	431
EOG09261F73	Complete	FUN_003250-T1	750.7	412
EOG09261F9G	Complete	FUN_005450-T1	188.7	140
EOG09261FAB	Complete	FUN_001748-T1	200.5	200
EOG09261FAX	Complete	FUN_002546-T1	416.6	453
EOG09261FH7	Complete	FUN_002320-T1	713.9	499
EOG09261FM4	Complete	FUN_001223-T1	424.4	391
EOG09261G1Y	Complete	FUN_000631-T1	1181.8	617
EOG09261G4Z	Missing
EOG09261G92	Complete	FUN_003776-T1	313.5	217
EOG09261H5E	Complete	FUN_001462-T1	421.7	356
EOG09261HB6	Missing
EOG09261HM3	Complete	FUN_000907-T1	919.8	483
EOG09261HQU	Complete	FUN_006716-T1	260.2	268
EOG09261HZD	Complete	FUN_005896-T1	488.3	393
EOG09261I0F	Fragmented	FUN_004121-T1	285.0	290
EOG09261I1G	Complete	FUN_000357-T1	349.7	364
EOG09261I1I	Complete	FUN_000220-T1	562.9	486
EOG09261I8J	Complete	FUN_000383-T1	375.0	331
EOG09261IBJ	Complete	FUN_003809-T1	555.4	528
EOG09261ICI	Complete	FUN_005439-T1	420.2	313
EOG09261IEH	Complete	FUN_001957-T1	429.9	329
EOG09261IEV	Complete	FUN_005225-T1	414.0	376
EOG09261IFQ	Complete	FUN_000076-T1	609.0	598
EOG09261IOS	Complete	FUN_005783-T1	608.1	430
EOG09261J0P	Missing
EOG09261JCQ	Complete	FUN_003302-T1	536.5	346
EOG09261JR0	Complete	FUN_001712-T1	411.5	296
EOG09261JUE	Complete	FUN_005394-T1	839.2	455
EOG09261JVS	Complete	FUN_001211-T1	378.0	308
EOG09261JWS	Complete	FUN_004737-T1	584.3	392
EOG09261K9J	Complete	FUN_004493-T1	370.8	386
EOG09261KHB	Missing
EOG09261KRX	Missing
EOG09261KZ6	Complete	FUN_000303-T1	442.6	277
EOG09261L4M	Complete	FUN_003065-T1	594.1	446
EOG09261LEU	Complete	FUN_005617-T1	386.1	318
EOG09261LPY	Complete	FUN_004994-T1	451.1	269
EOG09261LV7	Complete	FUN_004762-T1	519.4	505
EOG09261M4S	Complete	FUN_001568-T1	382.6	351
EOG09261M78	Missing
EOG09261MG9	Complete	FUN_003796-T1	714.6	377
EOG09261MMR	Missing
EOG09261MOX	Complete	FUN_001892-T1	603.4	565
EOG09261MPU	Fragmented	FUN_005760-T1	468.6	326
EOG09261N20	Complete	FUN_002145-T1	220.8	299
EOG09261N2L	Complete	FUN_004331-T1	230.1	259
EOG09261N64	Complete	FUN_003702-T1	757.8	435
EOG09261NLR	Complete	FUN_004689-T1	834.5	469
EOG09261NLY	Complete	FUN_005742-T1	724.5	446
EOG09261NW2	Complete	FUN_000089-T1	953.1	666
EOG09261O4Y	Complete	FUN_001636-T1	610.8	386
EOG09261O7R	Complete	FUN_005820-T1	216.3	264
EOG09261OIA	Complete	FUN_000305-T1	736.8	575
EOG09261OIF	Complete	FUN_005787-T1	713.5	413
EOG09261OKK	Complete	FUN_004584-T1	398.2	298
EOG09261OLD	Complete	FUN_005851-T1	624.6	405
EOG09261ONU	Complete	FUN_001258-T1	168.8	164
EOG09261OSU	Missing
EOG09261OXD	Complete	FUN_002204-T1	461.3	485
EOG09261OXV	Complete	FUN_002148-T1	848.7	788
EOG09261P7G	Complete	FUN_006696-T1	297.0	293
EOG09261PJZ	Complete	FUN_006412-T1	247.0	151
EOG09261PNZ	Complete	FUN_001697-T1	438.5	359
EOG09261PUF	Complete	FUN_001064-T1	755.3	415
EOG09261Q18	Complete	FUN_001707-T1	427.4	366
EOG09261Q5L	Complete	FUN_006325-T1	374.3	302
EOG09261QR5	Complete	FUN_002024-T1	450.9	447
EOG09261QR8	Complete	FUN_000823-T1	409.9	344
EOG09261QXC	Missing
EOG09261QYO	Complete	FUN_005745-T1	513.5	405
EOG09261RFF	Complete	FUN_000098-T1	570.2	323
EOG09261RU1	Complete	FUN_006380-T1	565.0	382
EOG09261RWJ	Complete	FUN_006020-T1	811.9	456
EOG09261RWU	Complete	FUN_004515-T1	408.9	350
EOG09261S0S	Complete	FUN_004629-T1	209.4	156
EOG09261S7X	Missing
EOG09261SS1	Complete	FUN_001769-T1	467.7	348
EOG09261T6U	Complete	FUN_003037-T1	824.9	466
EOG09261T74	Complete	FUN_000271-T1	911.9	435
EOG09261T98	Complete	FUN_004399-T1	800.1	394
EOG09261TEQ	Complete	FUN_001592-T1	721.8	480
EOG09261TPN	Complete	FUN_004730-T1	887.8	431
EOG09261UMG	Complete	FUN_000192-T1	801.4	495
EOG09261UOJ	Complete	FUN_006164-T1	360.1	342
EOG09261UPM	Complete	FUN_000932-T1	326.5	388
EOG09261UWT	Missing
EOG09261V03	Complete	FUN_004387-T1	523.3	340
EOG09261V2P	Complete	FUN_001048-T1	144.7	304
EOG09261V87	Complete	FUN_006778-T1	371.4	338
EOG09261V9P	Missing
EOG09261VD2	Fragmented	FUN_005454-T1	287.0	225
EOG09261VI3	Complete	FUN_000652-T1	978.2	462
EOG09261VUC	Complete	FUN_006120-T1	463.3	472
EOG09261W1K	Missing
EOG09261W2O	Complete	FUN_000217-T1	585.2	390
EOG09261W3X	Complete	FUN_003475-T1	775.5	419
EOG09261W90	Complete	FUN_006433-T1	542.7	336
EOG09261WJ8	Complete	FUN_005385-T1	246.2	253
EOG09261WVT	Complete	FUN_002821-T1	489.3	392
EOG09261X9E	Missing
EOG09261XAF	Complete	FUN_001764-T1	365.4	281
EOG09261XGL	Complete	FUN_004048-T1	448.5	326
EOG09261XNJ	Complete	FUN_006621-T1	864.8	475
EOG09261XNU	Complete	FUN_005238-T1	686.0	590
EOG09261XZ6	Missing
EOG09261Y04	Complete	FUN_004264-T1	714.0	366
EOG09261YGB	Complete	FUN_000864-T1	415.1	435
EOG09261YLQ	Missing
EOG09261YRA	Complete	FUN_003385-T1	405.6	382
EOG09261YV6	Complete	FUN_005856-T1	548.0	491
EOG09261ZFN	Complete	FUN_002085-T1	601.6	354
EOG09261ZI1	Complete	FUN_000288-T1	442.5	320
EOG09261ZJR	Complete	FUN_002333-T1	718.0	578
EOG09261ZPW	Complete	FUN_003042-T1	510.1	383
EOG09261ZXZ	Complete	FUN_000912-T1	416.6	339
EOG092620CR	Complete	FUN_001156-T1	463.1	401
EOG092620E4	Complete	FUN_005421-T1	809.2	427
EOG092620EL	Complete	FUN_005434-T1	584.9	407
EOG092620FM	Complete	FUN_005011-T1	243.7	250
EOG092620IA	Complete	FUN_004613-T1	472.3	492
EOG092620U5	Missing
EOG092620V3	Complete	FUN_004710-T1	179.9	175
EOG0926213Q	Complete	FUN_006780-T1	341.0	258
EOG0926213Z	Complete	FUN_006162-T1	532.4	437
EOG092621CK	Complete	FUN_001251-T1	310.4	222
EOG092621CP	Missing
EOG092621F2	Complete	FUN_001244-T1	452.5	382
EOG092621GA	Complete	FUN_006135-T1	416.7	365
EOG092621GY	Complete	FUN_003704-T1	289.4	389
EOG092621S9	Missing
EOG092621X3	Complete	FUN_004384-T1	435.8	502
EOG092621YU	Complete	FUN_003452-T1	534.2	404
EOG092621ZV	Fragmented	FUN_005469-T1	281.1	244
