# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/TrichodermaReesei_CBS999.97/FunannotatePredict/annotate_misc/genome.proteins.fasta -o busco -l /home/zack/funannotate_db/dikarya/ -m proteins -c 4 -sp aspergillus_nidulans
#
# Busco id	Status	Sequence	Score	Length
EOG092609RF	Complete	FUN_005910-T1	1466.0	944
EOG092609YT	Complete	FUN_002310-T1	1024.9	810
EOG09260A27	Complete	FUN_007817-T1	717.5	560
EOG09260A6Q	Complete	FUN_000888-T1	674.3	614
EOG09260A98	Complete	FUN_006961-T1	808.9	799
EOG09260ABY	Complete	FUN_008898-T1	1570.4	947
EOG09260AEC	Complete	FUN_002985-T1	621.2	482
EOG09260APA	Complete	FUN_004316-T1	284.9	461
EOG09260AQB	Complete	FUN_000681-T1	1359.3	808
EOG09260AZA	Complete	FUN_005339-T1	1605.0	843
EOG09260AZK	Complete	FUN_004487-T1	880.8	676
EOG09260AZM	Complete	FUN_000351-T1	1335.7	822
EOG09260B3H	Complete	FUN_005884-T1	656.9	572
EOG09260B3X	Complete	FUN_000308-T1	1016.2	697
EOG09260B65	Complete	FUN_008977-T1	722.5	722
EOG09260BFE	Complete	FUN_000282-T1	382.2	420
EOG09260BL6	Complete	FUN_003226-T1	552.4	522
EOG09260BRA	Complete	FUN_007193-T1	663.7	380
EOG09260BSW	Complete	FUN_008793-T1	1001.6	703
EOG09260BYL	Duplicated	FUN_000879-T1	1022.4	523
EOG09260BYL	Duplicated	FUN_008184-T1	1007.9	518
EOG09260BZ0	Complete	FUN_003993-T1	775.6	710
EOG09260C2V	Complete	FUN_001312-T1	804.5	709
EOG09260C5W	Complete	FUN_006812-T1	1138.6	1206
EOG09260CKC	Complete	FUN_000662-T1	805.0	680
EOG09260CMZ	Complete	FUN_008695-T1	416.4	630
EOG09260DBG	Complete	FUN_007427-T1	1208.4	703
EOG09260DFH	Complete	FUN_000255-T1	977.9	830
EOG09260DFJ	Complete	FUN_009163-T1	562.2	620
EOG09260DP1	Complete	FUN_002193-T1	1171.6	756
EOG09260DUR	Complete	FUN_001481-T1	619.5	564
EOG09260DUW	Complete	FUN_005779-T1	556.2	685
EOG09260DXP	Complete	FUN_004013-T1	863.8	610
EOG09260E2O	Complete	FUN_006504-T1	1116.6	709
EOG09260E8K	Complete	FUN_001655-T1	1228.0	829
EOG09260EAZ	Complete	FUN_006855-T1	716.2	820
EOG09260EE7	Complete	FUN_001382-T1	1017.6	708
EOG09260EOI	Complete	FUN_003106-T1	549.6	782
EOG09260EPQ	Complete	FUN_002523-T1	933.7	615
EOG09260EPS	Complete	FUN_005655-T1	204.1	432
EOG09260EQD	Complete	FUN_002674-T1	335.6	522
EOG09260ERO	Complete	FUN_008084-T1	1504.3	876
EOG09260ETR	Complete	FUN_005847-T1	1383.5	793
EOG09260EZT	Complete	FUN_004337-T1	673.5	521
EOG09260FFP	Complete	FUN_004773-T1	269.3	188
EOG09260FKU	Complete	FUN_007773-T1	283.0	303
EOG09260FL2	Complete	FUN_008789-T1	794.9	691
EOG09260FMW	Complete	FUN_004325-T1	1075.4	712
EOG09260FPA	Complete	FUN_001613-T1	896.4	779
EOG09260FX0	Complete	FUN_002498-T1	707.4	772
EOG09260FZZ	Complete	FUN_003741-T1	766.8	671
EOG09260GF5	Complete	FUN_002306-T1	1021.7	1181
EOG09260GIX	Complete	FUN_000252-T1	453.9	453
EOG09260GKG	Complete	FUN_001993-T1	1324.3	804
EOG09260GOF	Complete	FUN_006189-T1	442.4	336
EOG09260GR8	Complete	FUN_008286-T1	532.0	503
EOG09260H6E	Complete	FUN_006421-T1	356.6	231
EOG09260H81	Complete	FUN_005611-T1	557.1	660
EOG09260HMA	Complete	FUN_005524-T1	1178.8	781
EOG09260HPO	Complete	FUN_005880-T1	1281.0	817
EOG09260HS3	Complete	FUN_005145-T1	884.8	760
EOG09260HSP	Complete	FUN_001201-T1	1033.1	580
EOG09260IU8	Complete	FUN_008136-T1	405.7	669
EOG09260J53	Complete	FUN_007867-T1	975.7	598
EOG09260J8F	Complete	FUN_003265-T1	744.6	470
EOG09260J97	Complete	FUN_001983-T1	740.5	579
EOG09260JDM	Complete	FUN_000274-T1	383.0	272
EOG09260JED	Complete	FUN_004281-T1	1163.3	733
EOG09260JJW	Complete	FUN_001506-T1	610.8	520
EOG09260JNY	Complete	FUN_000614-T1	251.9	375
EOG09260JO5	Complete	FUN_005403-T1	1000.1	820
EOG09260JPV	Complete	FUN_008922-T1	631.2	775
EOG09260JT9	Complete	FUN_004060-T1	1160.1	703
EOG09260JTZ	Complete	FUN_004622-T1	1214.6	787
EOG09260K24	Complete	FUN_008208-T1	847.3	600
EOG09260K29	Complete	FUN_006337-T1	330.7	269
EOG09260K4B	Complete	FUN_005324-T1	723.6	560
EOG09260K4V	Complete	FUN_001067-T1	1047.2	787
EOG09260K5F	Complete	FUN_007014-T1	599.9	577
EOG09260KCB	Complete	FUN_002429-T1	349.2	404
EOG09260KCW	Complete	FUN_006686-T1	990.5	578
EOG09260KDB	Complete	FUN_004022-T1	961.3	736
EOG09260KGS	Complete	FUN_005168-T1	440.3	1174
EOG09260KIY	Complete	FUN_009027-T1	589.4	398
EOG09260KM4	Complete	FUN_003469-T1	186.0	247
EOG09260KNI	Complete	FUN_006608-T1	317.3	281
EOG09260KNR	Complete	FUN_004392-T1	554.3	455
EOG09260KUC	Complete	FUN_006429-T1	883.8	563
EOG09260KWP	Complete	FUN_003738-T1	786.6	532
EOG09260LBU	Complete	FUN_008889-T1	1109.5	660
EOG09260LI6	Complete	FUN_001460-T1	788.0	651
EOG09260LJ8	Complete	FUN_004363-T1	585.9	388
EOG09260LRX	Complete	FUN_008738-T1	551.7	546
EOG09260LS9	Complete	FUN_006632-T1	317.6	237
EOG09260LVD	Complete	FUN_000421-T1	216.0	232
EOG09260M44	Complete	FUN_006605-T1	412.0	558
EOG09260M87	Complete	FUN_002438-T1	835.5	581
EOG09260MBW	Complete	FUN_002638-T1	476.4	537
EOG09260MRU	Complete	FUN_001499-T1	929.1	587
EOG09260N2T	Complete	FUN_003925-T1	337.8	412
EOG09260N53	Complete	FUN_000319-T1	669.5	531
EOG09260NAN	Complete	FUN_001000-T1	251.7	353
EOG09260NC6	Complete	FUN_008906-T1	839.8	550
EOG09260NE0	Complete	FUN_005351-T1	108.9	121
EOG09260NHB	Complete	FUN_008010-T1	393.1	624
EOG09260NHN	Complete	FUN_008171-T1	1245.8	734
EOG09260NJW	Complete	FUN_002173-T1	1093.3	730
EOG09260NNR	Complete	FUN_000260-T1	902.4	546
EOG09260NWN	Complete	FUN_003750-T1	785.6	679
EOG09260NXC	Complete	FUN_002166-T1	615.9	624
EOG09260NXJ	Complete	FUN_006466-T1	774.9	659
EOG09260NY2	Complete	FUN_008690-T1	579.8	581
EOG09260NZ8	Complete	FUN_005104-T1	567.3	403
EOG09260OCI	Complete	FUN_005376-T1	370.2	609
EOG09260OE9	Complete	FUN_006476-T1	661.6	756
EOG09260OLB	Complete	FUN_009017-T1	290.2	242
EOG09260OM6	Complete	FUN_007577-T1	1083.5	642
EOG09260OQ8	Complete	FUN_006564-T1	856.9	714
EOG09260OZU	Complete	FUN_006830-T1	556.3	827
EOG09260P2K	Complete	FUN_008209-T1	608.3	527
EOG09260P5R	Complete	FUN_007664-T1	327.1	241
EOG09260PI1	Complete	FUN_005579-T1	498.5	436
EOG09260PJ9	Complete	FUN_003675-T1	387.3	304
EOG09260QNB	Complete	FUN_004222-T1	707.7	558
EOG09260QVP	Complete	FUN_005004-T1	279.4	337
EOG09260R84	Complete	FUN_006532-T1	359.2	548
EOG09260R9L	Complete	FUN_004471-T1	405.9	385
EOG09260RGH	Complete	FUN_001659-T1	703.4	553
EOG09260RNZ	Complete	FUN_008894-T1	312.5	487
EOG09260RRC	Complete	FUN_004081-T1	903.1	606
EOG09260RRN	Complete	FUN_004261-T1	1234.4	730
EOG09260RS7	Complete	FUN_002515-T1	539.8	453
EOG09260RVQ	Complete	FUN_006554-T1	429.3	432
EOG09260S2Z	Complete	FUN_000833-T1	496.3	544
EOG09260S3L	Complete	FUN_008167-T1	391.4	447
EOG09260S5R	Complete	FUN_000129-T1	570.0	414
EOG09260SAH	Complete	FUN_008896-T1	523.6	493
EOG09260SIZ	Complete	FUN_000141-T1	797.6	579
EOG09260SJV	Complete	FUN_004324-T1	796.8	695
EOG09260SL3	Complete	FUN_004111-T1	1071.3	580
EOG09260SR2	Complete	FUN_005182-T1	335.5	610
EOG09260SRF	Complete	FUN_000667-T1	1142.7	607
EOG09260T28	Complete	FUN_007084-T1	775.5	597
EOG09260T4S	Complete	FUN_006445-T1	568.6	493
EOG09260TDY	Complete	FUN_000813-T1	201.4	396
EOG09260THV	Complete	FUN_000202-T1	410.0	294
EOG09260TLW	Complete	FUN_003727-T1	697.6	542
EOG09260TPT	Complete	FUN_004686-T1	303.0	382
EOG09260TUT	Complete	FUN_003397-T1	734.5	463
EOG09260TVA	Complete	FUN_001284-T1	1071.6	601
EOG09260TWS	Complete	FUN_001075-T1	931.1	568
EOG09260U6R	Complete	FUN_001883-T1	963.2	810
EOG09260UA2	Complete	FUN_000650-T1	597.9	402
EOG09260UJK	Complete	FUN_005462-T1	318.1	372
EOG09260UXC	Complete	FUN_007041-T1	465.2	509
EOG09260V5Q	Complete	FUN_006430-T1	939.6	595
EOG09260V8Q	Complete	FUN_003391-T1	361.7	312
EOG09260VCG	Complete	FUN_004226-T1	321.7	365
EOG09260VEY	Complete	FUN_003166-T1	396.0	840
EOG09260VHV	Complete	FUN_008160-T1	651.8	584
EOG09260VTA	Complete	FUN_008579-T1	767.1	504
EOG09260VTN	Complete	FUN_005186-T1	730.6	500
EOG09260VYK	Complete	FUN_008673-T1	610.2	415
EOG09260W52	Complete	FUN_002735-T1	437.4	431
EOG09260W8D	Complete	FUN_004051-T1	876.0	670
EOG09260W9L	Complete	FUN_003336-T1	246.7	208
EOG09260WCZ	Complete	FUN_000458-T1	496.8	541
EOG09260WG2	Complete	FUN_002665-T1	688.8	524
EOG09260WGT	Complete	FUN_006276-T1	659.1	468
EOG09260WU6	Complete	FUN_001464-T1	433.4	361
EOG09260WUA	Complete	FUN_007927-T1	437.9	533
EOG09260WUS	Complete	FUN_000619-T1	665.0	632
EOG09260WYQ	Complete	FUN_008398-T1	840.8	577
EOG09260XH5	Complete	FUN_001606-T1	490.7	368
EOG09260XL0	Complete	FUN_001111-T1	668.3	492
EOG09260XMI	Complete	FUN_003454-T1	687.2	542
EOG09260XOG	Complete	FUN_000869-T1	1039.1	605
EOG09260XQV	Complete	FUN_008739-T1	546.9	451
EOG09260XSR	Complete	FUN_004271-T1	400.2	389
EOG09260Y2Q	Complete	FUN_002990-T1	439.6	320
EOG09260YMF	Complete	FUN_007565-T1	856.9	601
EOG09260Z3X	Complete	FUN_001670-T1	788.6	463
EOG09260Z5E	Complete	FUN_004286-T1	729.2	696
EOG09260ZG2	Complete	FUN_007892-T1	519.3	427
EOG09260ZWU	Complete	FUN_008698-T1	1117.5	621
EOG09261031	Complete	FUN_001364-T1	459.8	350
EOG092610KH	Complete	FUN_002482-T1	721.2	464
EOG092610LP	Complete	FUN_006986-T1	920.0	574
EOG092610LQ	Complete	FUN_000721-T1	339.9	244
EOG092610QT	Complete	FUN_003871-T1	330.7	354
EOG092610TN	Complete	FUN_004101-T1	722.8	555
EOG092610VI	Complete	FUN_000120-T1	1294.1	1031
EOG092610ZY	Complete	FUN_003990-T1	1142.1	854
EOG09261127	Complete	FUN_001450-T1	829.1	437
EOG0926112A	Complete	FUN_001154-T1	754.9	750
EOG09261145	Complete	FUN_000584-T1	751.7	430
EOG0926115P	Complete	FUN_006860-T1	295.7	214
EOG0926115V	Complete	FUN_006675-T1	201.9	192
EOG092611G7	Complete	FUN_000299-T1	651.9	537
EOG092611HB	Complete	FUN_003134-T1	437.3	308
EOG09261225	Complete	FUN_000276-T1	943.4	486
EOG0926129I	Complete	FUN_004158-T1	478.9	464
EOG092612AK	Complete	FUN_003095-T1	541.0	503
EOG092612CC	Complete	FUN_004676-T1	311.6	219
EOG092612J3	Complete	FUN_004026-T1	294.4	411
EOG092612LP	Complete	FUN_002005-T1	755.3	505
EOG092612MY	Complete	FUN_005119-T1	787.7	658
EOG092612XD	Complete	FUN_000948-T1	946.2	851
EOG0926131E	Complete	FUN_007405-T1	537.9	279
EOG0926133I	Complete	FUN_002978-T1	788.7	502
EOG0926137U	Complete	FUN_005347-T1	756.1	586
EOG092613QA	Complete	FUN_007140-T1	384.5	316
EOG092613R2	Complete	FUN_004104-T1	576.3	532
EOG092613S3	Complete	FUN_000455-T1	411.7	302
EOG092613UB	Complete	FUN_006616-T1	543.7	402
EOG09261404	Complete	FUN_000913-T1	532.1	463
EOG0926140Q	Complete	FUN_007668-T1	943.2	531
EOG0926142H	Complete	FUN_002511-T1	565.7	411
EOG0926142Y	Fragmented	FUN_007146-T1	563.1	437
EOG0926146A	Complete	FUN_001278-T1	796.9	521
EOG09261476	Complete	FUN_002749-T1	459.7	404
EOG092614DJ	Complete	FUN_004563-T1	355.0	308
EOG092614E6	Complete	FUN_006240-T1	874.6	497
EOG092614O9	Complete	FUN_006620-T1	682.7	475
EOG092614UB	Complete	FUN_004823-T1	454.2	319
EOG092614ZG	Complete	FUN_003077-T1	338.1	330
EOG0926158Y	Complete	FUN_002663-T1	400.1	374
EOG092615CC	Complete	FUN_002461-T1	629.3	471
EOG092615IE	Complete	FUN_004375-T1	652.8	510
EOG092615SM	Complete	FUN_008440-T1	681.6	586
EOG092615Y4	Complete	FUN_000935-T1	594.7	419
EOG09261660	Complete	FUN_001435-T1	445.1	431
EOG09261666	Complete	FUN_002779-T1	426.4	389
EOG092616QN	Complete	FUN_008770-T1	715.4	551
EOG092616YZ	Complete	FUN_003991-T1	1076.5	657
EOG09261727	Complete	FUN_001412-T1	271.7	308
EOG092617AN	Complete	FUN_004479-T1	1246.7	912
EOG092617RN	Complete	FUN_005866-T1	1092.1	572
EOG092617RY	Complete	FUN_003938-T1	315.7	366
EOG092617S2	Complete	FUN_001504-T1	616.4	493
EOG09261801	Complete	FUN_004648-T1	400.4	350
EOG092618J9	Complete	FUN_006932-T1	422.6	349
EOG092618M2	Complete	FUN_001149-T1	337.2	319
EOG092618UZ	Complete	FUN_007972-T1	253.9	357
EOG0926195C	Complete	FUN_002593-T1	247.6	346
EOG092619EA	Complete	FUN_003000-T1	714.4	429
EOG092619GP	Complete	FUN_002432-T1	371.2	377
EOG092619L1	Complete	FUN_005665-T1	417.2	350
EOG092619MJ	Complete	FUN_003437-T1	613.1	454
EOG092619NK	Complete	FUN_004453-T1	904.1	568
EOG092619RJ	Complete	FUN_007698-T1	783.3	606
EOG092619VG	Complete	FUN_005538-T1	354.6	367
EOG09261A3K	Complete	FUN_004551-T1	1091.0	903
EOG09261ABB	Complete	FUN_008578-T1	571.4	436
EOG09261ACJ	Complete	FUN_001116-T1	543.4	545
EOG09261AH9	Complete	FUN_008580-T1	691.7	466
EOG09261AMX	Complete	FUN_004695-T1	629.8	385
EOG09261B14	Complete	FUN_005450-T1	502.6	411
EOG09261B18	Complete	FUN_000906-T1	569.5	609
EOG09261B3Q	Complete	FUN_004835-T1	462.5	432
EOG09261B6Y	Complete	FUN_002184-T1	638.3	415
EOG09261BP0	Complete	FUN_004024-T1	401.3	370
EOG09261BPJ	Complete	FUN_002707-T1	421.0	432
EOG09261C0G	Complete	FUN_006444-T1	662.9	519
EOG09261CM0	Complete	FUN_004472-T1	595.8	466
EOG09261CQG	Complete	FUN_004391-T1	642.0	453
EOG09261CWO	Complete	FUN_002756-T1	311.2	374
EOG09261CXQ	Complete	FUN_004249-T1	392.5	419
EOG09261D4D	Complete	FUN_004893-T1	482.5	382
EOG09261DG0	Complete	FUN_005497-T1	223.5	298
EOG09261DGU	Complete	FUN_001029-T1	699.8	498
EOG09261DHR	Complete	FUN_007990-T1	825.5	473
EOG09261DJC	Complete	FUN_001289-T1	313.8	374
EOG09261DRB	Complete	FUN_002741-T1	173.0	258
EOG09261DW8	Complete	FUN_001267-T1	614.7	437
EOG09261EAB	Complete	FUN_000360-T1	513.0	335
EOG09261EM7	Complete	FUN_003865-T1	322.1	300
EOG09261EMF	Complete	FUN_005787-T1	297.4	249
EOG09261EU7	Complete	FUN_008454-T1	377.1	260
EOG09261EY9	Complete	FUN_006734-T1	458.4	437
EOG09261F73	Complete	FUN_000106-T1	763.0	412
EOG09261F9G	Complete	FUN_000090-T1	181.3	137
EOG09261FAB	Complete	FUN_003214-T1	212.9	198
EOG09261FAX	Complete	FUN_007384-T1	406.1	447
EOG09261FH7	Complete	FUN_008107-T1	715.3	504
EOG09261FM4	Complete	FUN_007981-T1	418.2	422
EOG09261G1Y	Complete	FUN_006314-T1	1187.8	617
EOG09261G4Z	Complete	FUN_005529-T1	357.1	302
EOG09261G92	Complete	FUN_000929-T1	321.9	233
EOG09261H5E	Complete	FUN_004350-T1	445.8	373
EOG09261HB6	Complete	FUN_007453-T1	410.9	315
EOG09261HM3	Complete	FUN_007539-T1	923.4	483
EOG09261HQU	Complete	FUN_001380-T1	255.0	261
EOG09261HZD	Complete	FUN_005502-T1	471.2	398
EOG09261I0F	Complete	FUN_003729-T1	318.1	310
EOG09261I1G	Complete	FUN_002459-T1	366.2	415
EOG09261I1I	Complete	FUN_005404-T1	559.0	507
EOG09261I8J	Complete	FUN_002455-T1	383.6	338
EOG09261IBJ	Complete	FUN_001999-T1	568.9	513
EOG09261ICI	Complete	FUN_000083-T1	435.7	326
EOG09261IEH	Complete	FUN_004156-T1	438.8	329
EOG09261IEV	Complete	FUN_004043-T1	468.4	385
EOG09261IFQ	Complete	FUN_006796-T1	486.5	534
EOG09261IOS	Complete	FUN_001077-T1	605.8	423
EOG09261J0P	Complete	FUN_006938-T1	951.1	494
EOG09261JCQ	Complete	FUN_000588-T1	545.5	347
EOG09261JR0	Complete	FUN_003234-T1	397.5	280
EOG09261JUE	Complete	FUN_000065-T1	846.7	462
EOG09261JVS	Complete	FUN_008148-T1	395.4	308
EOG09261JWS	Complete	FUN_001520-T1	588.7	392
EOG09261K9J	Complete	FUN_001449-T1	375.5	392
EOG09261KHB	Complete	FUN_001245-T1	960.8	455
EOG09261KRX	Complete	FUN_006991-T1	264.6	256
EOG09261KZ6	Complete	FUN_002508-T1	447.9	275
EOG09261L4M	Complete	FUN_005836-T1	597.4	475
EOG09261LEU	Complete	FUN_001938-T1	388.0	318
EOG09261LPY	Complete	FUN_008954-T1	470.0	284
EOG09261LV7	Complete	FUN_001496-T1	552.0	501
EOG09261M4S	Complete	FUN_004657-T1	392.1	352
EOG09261M78	Complete	FUN_006483-T1	638.5	390
EOG09261MG9	Complete	FUN_000902-T1	725.6	383
EOG09261MMR	Complete	FUN_000476-T1	435.6	371
EOG09261MOX	Complete	FUN_008210-T1	572.8	583
EOG09261MPU	Complete	FUN_003295-T1	546.4	341
EOG09261N20	Complete	FUN_008672-T1	216.1	244
EOG09261N2L	Complete	FUN_000374-T1	271.4	291
EOG09261N64	Complete	FUN_001001-T1	783.4	436
EOG09261NLR	Complete	FUN_001183-T1	809.5	464
EOG09261NLY	Complete	FUN_003308-T1	730.4	446
EOG09261NW2	Complete	FUN_006791-T1	978.0	651
EOG09261O4Y	Complete	FUN_002344-T1	615.3	390
EOG09261O7R	Complete	FUN_005441-T1	217.2	274
EOG09261OIA	Complete	FUN_002506-T1	742.8	535
EOG09261OIF	Complete	FUN_001073-T1	725.9	413
EOG09261OKK	Complete	FUN_001163-T1	398.7	294
EOG09261OLD	Complete	FUN_005466-T1	638.3	405
EOG09261ONU	Complete	FUN_004186-T1	168.6	164
EOG09261OSU	Complete	FUN_006534-T1	792.1	435
EOG09261OXD	Complete	FUN_006367-T1	458.5	482
EOG09261OXV	Complete	FUN_008675-T1	855.9	773
EOG09261P7G	Complete	FUN_006709-T1	301.4	305
EOG09261PJZ	Complete	FUN_000554-T1	249.1	151
EOG09261PNZ	Complete	FUN_003264-T1	448.3	359
EOG09261PUF	Complete	FUN_002847-T1	755.7	414
EOG09261Q18	Complete	FUN_003255-T1	423.6	358
EOG09261Q5L	Complete	FUN_004632-T1	386.1	324
EOG09261QR5	Complete	FUN_003908-T1	448.3	439
EOG09261QR8	Complete	FUN_002766-T1	419.5	352
EOG09261QXC	Complete	FUN_002162-T1	789.5	439
EOG09261QYO	Complete	FUN_003304-T1	526.0	413
EOG09261RFF	Complete	FUN_006782-T1	574.1	323
EOG09261RU1	Complete	FUN_004837-T1	571.4	385
EOG09261RWJ	Complete	FUN_007265-T1	825.0	454
EOG09261RWU	Complete	FUN_001367-T1	453.0	370
EOG09261S0S	Complete	FUN_006777-T1	208.9	156
EOG09261S7X	Complete	FUN_006470-T1	164.4	247
EOG09261SS1	Complete	FUN_003191-T1	460.0	336
EOG09261T6U	Complete	FUN_003107-T1	825.3	464
EOG09261T74	Complete	FUN_005332-T1	913.3	439
EOG09261T98	Complete	FUN_000248-T1	799.8	394
EOG09261TEQ	Complete	FUN_005766-T1	724.4	471
EOG09261TPN	Complete	FUN_001526-T1	881.3	438
EOG09261UMG	Complete	FUN_008441-T1	808.8	497
EOG09261UOJ	Complete	FUN_004020-T1	422.7	363
EOG09261UPM	Complete	FUN_003070-T1	309.7	409
EOG09261UWT	Complete	FUN_003547-T1	342.7	212
EOG09261V03	Complete	FUN_000259-T1	514.2	338
EOG09261V2P	Complete	FUN_002863-T1	170.5	238
EOG09261V87	Complete	FUN_000450-T1	380.7	336
EOG09261V9P	Complete	FUN_000101-T1	684.3	404
EOG09261VD2	Complete	FUN_008413-T1	625.4	414
EOG09261VI3	Complete	FUN_006261-T1	981.4	462
EOG09261VUC	Complete	FUN_000868-T1	461.4	485
EOG09261W1K	Complete	FUN_000822-T1	245.4	336
EOG09261W2O	Complete	FUN_005153-T1	613.3	391
EOG09261W3X	Complete	FUN_007712-T1	780.9	426
EOG09261W90	Complete	FUN_002050-T1	547.7	336
EOG09261WJ8	Complete	FUN_000207-T1	252.7	305
EOG09261WVT	Complete	FUN_008745-T1	475.8	400
EOG09261X9E	Complete	FUN_001243-T1	563.0	336
EOG09261XAF	Complete	FUN_003178-T1	383.0	279
