# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/CcateniannulataMBC234/FunannotatePredict/annotate_misc/genome.proteins.fasta -o busco -l /home/zack/funannotate_db/dikarya/ -m proteins -c 4 -sp aspergillus_nidulans
#
# Busco id	Status	Sequence	Score	Length
EOG0926049S	Complete	FUN_004865-T1	867.2	733
EOG092604A0	Complete	FUN_003260-T1	658.4	838
EOG092604I8	Complete	FUN_003258-T1	774.1	771
EOG092604KQ	Complete	FUN_003286-T1	738.9	938
EOG092604MJ	Complete	FUN_003943-T1	854.1	1015
EOG092604ML	Complete	FUN_002085-T1	640.4	899
EOG092604S1	Complete	FUN_007482-T1	292.3	410
EOG092604ZZ	Complete	FUN_005070-T1	675.6	732
EOG0926051U	Complete	FUN_008722-T1	847.3	1131
EOG092605FC	Complete	FUN_005330-T1	1008.9	783
EOG092605KN	Complete	FUN_004902-T1	959.8	705
EOG092605OK	Complete	FUN_007830-T1	1759.0	1240
EOG092605QM	Complete	FUN_003484-T1	873.9	943
EOG092605T6	Complete	FUN_007505-T1	3698.9	2744
EOG092605VL	Complete	FUN_008121-T1	800.2	817
EOG092605VU	Complete	FUN_008415-T1	341.4	701
EOG092605ZA	Complete	FUN_004772-T1	359.3	379
EOG092606AD	Complete	FUN_005732-T1	183.7	230
EOG092606AJ	Complete	FUN_009254-T1	1082.6	814
EOG092606CY	Complete	FUN_002291-T1	1176.3	1104
EOG092606O3	Complete	FUN_007875-T1	966.2	639
EOG092606UX	Complete	FUN_008108-T1	955.6	906
EOG092606WZ	Complete	FUN_004470-T1	975.4	1145
EOG0926071Q	Fragmented	FUN_007509-T1	487.7	627
EOG0926073O	Complete	FUN_005822-T1	1392.6	938
EOG0926074Y	Complete	FUN_000855-T1	1546.4	1049
EOG09260779	Complete	FUN_006368-T1	1095.6	1036
EOG0926077L	Complete	FUN_000703-T1	324.8	599
EOG0926079Q	Complete	FUN_000826-T1	1279.8	877
EOG092607OQ	Complete	FUN_006838-T1	878.4	759
EOG092607QZ	Complete	FUN_004187-T1	1119.5	791
EOG092607ZS	Complete	FUN_009372-T1	1236.2	856
EOG092608AE	Complete	FUN_003442-T1	1003.5	1001
EOG092608AV	Complete	FUN_002878-T1	992.4	843
EOG092608C4	Complete	FUN_006442-T1	1564.1	1037
EOG092608GK	Complete	FUN_007506-T1	469.7	689
EOG092608L0	Complete	FUN_006280-T1	1565.5	918
EOG092608RH	Complete	FUN_000903-T1	598.8	934
EOG092608T8	Complete	FUN_010093-T1	1337.1	737
EOG092608WI	Complete	FUN_002985-T1	600.2	504
EOG092608WU	Complete	FUN_003497-T1	669.2	786
EOG092608ZS	Complete	FUN_001458-T1	1210.6	779
EOG0926092K	Duplicated	FUN_002905-T1	1398.0	906
EOG0926092K	Duplicated	FUN_004817-T1	1612.5	906
EOG09260931	Complete	FUN_006357-T1	498.6	640
EOG092609JB	Complete	FUN_006568-T1	845.8	652
EOG092609O9	Complete	FUN_005162-T1	1033.0	849
EOG092609RF	Complete	FUN_006110-T1	1457.1	921
EOG092609YT	Complete	FUN_003290-T1	1021.7	847
EOG09260A27	Complete	FUN_008265-T1	734.1	572
EOG09260A6Q	Complete	FUN_004816-T1	670.6	593
EOG09260A98	Complete	FUN_003066-T1	793.1	822
EOG09260ABY	Complete	FUN_008130-T1	1558.4	947
EOG09260AEC	Complete	FUN_009436-T1	615.1	436
EOG09260APA	Complete	FUN_002773-T1	291.2	536
EOG09260AQB	Complete	FUN_008156-T1	1339.5	808
EOG09260AZA	Complete	FUN_004786-T1	1429.2	736
EOG09260AZK	Complete	FUN_002213-T1	878.6	686
EOG09260AZM	Complete	FUN_008996-T1	1351.6	833
EOG09260B3H	Complete	FUN_007459-T1	654.7	465
EOG09260B3X	Complete	FUN_000690-T1	1028.9	703
EOG09260B65	Complete	FUN_006063-T1	694.4	729
EOG09260BFE	Complete	FUN_008367-T1	380.0	419
EOG09260BL6	Complete	FUN_010537-T1	555.1	490
EOG09260BRA	Complete	FUN_005065-T1	664.1	387
EOG09260BSW	Complete	FUN_004703-T1	998.1	708
EOG09260BYL	Complete	FUN_009497-T1	1022.4	520
EOG09260BZ0	Complete	FUN_000500-T1	816.4	756
EOG09260C2V	Complete	FUN_005206-T1	722.3	682
EOG09260C5W	Complete	FUN_006597-T1	1110.4	1238
EOG09260CKC	Complete	FUN_003897-T1	818.5	677
EOG09260CMZ	Complete	FUN_000124-T1	235.7	469
EOG09260DBG	Complete	FUN_007628-T1	1197.1	734
EOG09260DFH	Complete	FUN_004035-T1	957.7	834
EOG09260DFJ	Complete	FUN_000002-T1	453.5	490
EOG09260DP1	Complete	FUN_005496-T1	1181.4	759
EOG09260DUR	Complete	FUN_009896-T1	611.4	568
EOG09260DUW	Complete	FUN_002382-T1	576.0	653
EOG09260DXP	Complete	FUN_000497-T1	906.2	660
EOG09260E2O	Complete	FUN_009260-T1	1103.9	686
EOG09260E8K	Complete	FUN_006161-T1	1220.1	820
EOG09260EAZ	Complete	FUN_006608-T1	706.0	823
EOG09260EE7	Complete	FUN_008412-T1	1019.0	705
EOG09260EOI	Complete	FUN_006326-T1	518.0	730
EOG09260EPQ	Complete	FUN_005711-T1	919.1	614
EOG09260EPS	Complete	FUN_009034-T1	219.0	469
EOG09260EQD	Complete	FUN_004866-T1	328.6	413
EOG09260ERO	Complete	FUN_002055-T1	1457.5	876
EOG09260ETR	Complete	FUN_007804-T1	1393.5	812
EOG09260EZT	Complete	FUN_005754-T1	640.9	540
EOG09260FFP	Complete	FUN_001426-T1	270.5	181
EOG09260FKU	Complete	FUN_002965-T1	285.1	301
EOG09260FL2	Complete	FUN_008777-T1	724.6	688
EOG09260FMW	Complete	FUN_009773-T1	1065.9	702
EOG09260FPA	Complete	FUN_009631-T1	869.4	780
EOG09260FX0	Complete	FUN_010914-T1	632.0	692
EOG09260FZZ	Complete	FUN_003204-T1	753.8	667
EOG09260GF5	Complete	FUN_006662-T1	1026.4	1128
EOG09260GIX	Complete	FUN_004037-T1	455.8	443
EOG09260GKG	Complete	FUN_002669-T1	1260.8	804
EOG09260GOF	Complete	FUN_007755-T1	412.1	336
EOG09260GR8	Complete	FUN_005611-T1	519.7	504
EOG09260H6E	Complete	FUN_002320-T1	361.3	231
EOG09260H81	Complete	FUN_008070-T1	531.9	599
EOG09260HMA	Complete	FUN_006570-T1	1177.9	781
EOG09260HPO	Complete	FUN_007455-T1	1260.4	808
EOG09260HS3	Complete	FUN_010410-T1	863.6	747
EOG09260HSP	Complete	FUN_004360-T1	1025.7	577
EOG09260IU8	Complete	FUN_004552-T1	390.8	585
EOG09260J53	Complete	FUN_005500-T1	972.6	609
EOG09260J8F	Complete	FUN_001478-T1	738.1	492
EOG09260J97	Complete	FUN_002660-T1	717.5	577
EOG09260JDM	Complete	FUN_008353-T1	396.2	303
EOG09260JED	Complete	FUN_004722-T1	1172.5	733
EOG09260JJW	Complete	FUN_005301-T1	607.0	524
EOG09260JNY	Complete	FUN_009695-T1	234.5	368
EOG09260JO5	Complete	FUN_006304-T1	991.4	800
EOG09260JPV	Complete	FUN_002018-T1	625.1	704
EOG09260JT9	Complete	FUN_000340-T1	1144.1	681
EOG09260JTZ	Complete	FUN_003390-T1	1199.2	786
EOG09260K24	Complete	FUN_003048-T1	833.8	599
EOG09260K29	Complete	FUN_009264-T1	330.4	269
EOG09260K4B	Complete	FUN_002117-T1	721.6	531
EOG09260K4V	Complete	FUN_010630-T1	1023.7	784
EOG09260K5F	Complete	FUN_006053-T1	583.3	575
EOG09260KCB	Complete	FUN_000890-T1	391.8	491
EOG09260KCW	Complete	FUN_006721-T1	999.5	576
EOG09260KDB	Complete	FUN_000480-T1	973.9	723
EOG09260KGS	Complete	FUN_005563-T1	449.8	1206
EOG09260KIY	Complete	FUN_005225-T1	580.9	389
EOG09260KM4	Complete	FUN_006203-T1	188.0	283
EOG09260KNI	Complete	FUN_000630-T1	320.5	282
EOG09260KNR	Complete	FUN_009201-T1	547.2	448
EOG09260KUC	Complete	FUN_002323-T1	892.4	575
EOG09260KWP	Complete	FUN_003216-T1	792.8	537
EOG09260LBU	Complete	FUN_009749-T1	1095.2	660
EOG09260LI6	Complete	FUN_002170-T1	759.5	651
EOG09260LJ8	Complete	FUN_010758-T1	490.0	349
EOG09260LRX	Complete	FUN_006389-T1	541.4	556
EOG09260LS9	Complete	FUN_001083-T1	326.6	235
EOG09260LVD	Complete	FUN_006513-T1	209.6	229
EOG09260M44	Complete	FUN_000635-T1	399.4	635
EOG09260M87	Complete	FUN_000895-T1	716.5	540
EOG09260MBW	Complete	FUN_007287-T1	466.4	514
EOG09260MRU	Complete	FUN_007065-T1	911.2	585
EOG09260N2T	Complete	FUN_005694-T1	340.3	439
EOG09260N53	Complete	FUN_000698-T1	648.7	524
EOG09260NAN	Complete	FUN_009528-T1	250.3	347
EOG09260NC6	Complete	FUN_002030-T1	832.4	535
EOG09260NE0	Fragmented	FUN_004335-T1	54.1	57
EOG09260NHB	Complete	FUN_003010-T1	349.8	592
EOG09260NHN	Complete	FUN_007908-T1	1153.2	711
EOG09260NJW	Complete	FUN_008862-T1	1084.7	758
EOG09260NNR	Complete	FUN_004043-T1	901.1	546
EOG09260NWN	Complete	FUN_003328-T1	788.1	629
EOG09260NXC	Complete	FUN_004257-T1	609.8	595
EOG09260NXJ	Complete	FUN_008458-T1	739.5	652
EOG09260NY2	Complete	FUN_000121-T1	601.5	589
EOG09260NZ8	Complete	FUN_002198-T1	558.2	405
EOG09260OCI	Complete	FUN_008771-T1	334.4	495
EOG09260OE9	Complete	FUN_001481-T1	670.1	777
EOG09260OLB	Complete	FUN_005036-T1	299.1	241
EOG09260OM6	Complete	FUN_008310-T1	1073.3	597
EOG09260OQ8	Complete	FUN_000593-T1	856.8	716
EOG09260OZU	Complete	FUN_004930-T1	555.3	837
EOG09260P2K	Complete	FUN_003047-T1	610.6	484
EOG09260P5R	Complete	FUN_005155-T1	315.9	248
EOG09260PI1	Complete	FUN_007175-T1	470.6	448
EOG09260PJ9	Complete	FUN_007102-T1	388.9	299
EOG09260QNB	Complete	FUN_010856-T1	652.3	515
EOG09260QVP	Complete	FUN_009730-T1	268.9	334
EOG09260R84	Complete	FUN_000553-T1	351.4	455
EOG09260R9L	Complete	FUN_010239-T1	418.8	388
EOG09260RGH	Complete	FUN_006158-T1	691.4	546
EOG09260RNZ	Complete	FUN_008243-T1	334.5	533
EOG09260RRC	Complete	FUN_005345-T1	887.5	584
EOG09260RRN	Complete	FUN_008231-T1	1223.7	742
EOG09260RS7	Complete	FUN_005705-T1	485.4	449
EOG09260RVQ	Complete	FUN_000575-T1	391.7	415
EOG09260S2Z	Complete	FUN_007023-T1	492.8	520
EOG09260S3L	Complete	FUN_007912-T1	368.1	450
EOG09260S5R	Complete	FUN_008613-T1	561.7	415
EOG09260SAH	Complete	FUN_008127-T1	502.6	464
EOG09260SIZ	Complete	FUN_006853-T1	825.8	579
EOG09260SJV	Complete	FUN_009776-T1	761.9	692
EOG09260SL3	Complete	FUN_006014-T1	1089.9	639
EOG09260SR2	Complete	FUN_002190-T1	300.3	543
EOG09260SRF	Complete	FUN_003892-T1	1146.6	623
EOG09260T28	Complete	FUN_001561-T1	775.2	600
EOG09260T4S	Complete	FUN_008450-T1	573.3	500
EOG09260TDY	Complete	FUN_003725-T1	236.8	381
EOG09260THV	Complete	FUN_009506-T1	398.6	311
EOG09260TLW	Complete	FUN_002885-T1	679.1	539
EOG09260TPT	Complete	FUN_008556-T1	310.7	369
EOG09260TUT	Complete	FUN_007914-T1	639.7	478
EOG09260TVA	Complete	FUN_010544-T1	1069.4	597
EOG09260TWS	Complete	FUN_010102-T1	917.8	569
EOG09260U6R	Complete	FUN_004347-T1	962.4	791
EOG09260UA2	Complete	FUN_003913-T1	599.8	407
EOG09260UJK	Complete	FUN_002206-T1	298.0	361
EOG09260UXC	Complete	FUN_000760-T1	434.3	503
EOG09260V5Q	Complete	FUN_002324-T1	934.8	627
EOG09260V8Q	Complete	FUN_007327-T1	359.8	338
EOG09260VCG	Complete	FUN_011166-T1	313.4	301
EOG09260VEY	Complete	FUN_009576-T1	389.4	503
EOG09260VHV	Complete	FUN_004571-T1	642.8	560
EOG09260VTA	Complete	FUN_004307-T1	766.4	495
EOG09260VTN	Complete	FUN_002187-T1	720.6	496
EOG09260VYK	Complete	FUN_000136-T1	632.3	434
EOG09260W52	Complete	FUN_006359-T1	434.7	436
EOG09260W8D	Complete	FUN_000329-T1	852.0	662
EOG09260W9L	Complete	FUN_001773-T1	243.5	211
EOG09260WCZ	Complete	FUN_004619-T1	500.8	532
EOG09260WG2	Complete	FUN_004884-T1	695.9	527
EOG09260WGT	Complete	FUN_007052-T1	631.0	444
EOG09260WU6	Complete	FUN_006987-T1	425.8	354
EOG09260WUA	Complete	FUN_000997-T1	435.6	506
EOG09260WUS	Complete	FUN_008530-T1	654.5	635
EOG09260WYQ	Duplicated	FUN_003846-T1	917.1	576
EOG09260WYQ	Duplicated	FUN_010662-T1	841.7	554
EOG09260XH5	Fragmented	FUN_009626-T1	233.4	207
EOG09260XL0	Complete	FUN_004440-T1	666.1	484
EOG09260XMI	Complete	FUN_009751-T1	605.4	501
EOG09260XOG	Complete	FUN_007995-T1	1002.6	586
EOG09260XQV	Complete	FUN_006390-T1	550.0	430
EOG09260XSR	Complete	FUN_008324-T1	400.4	411
EOG09260Y2Q	Complete	FUN_008924-T1	436.7	321
EOG09260YMF	Complete	FUN_005657-T1	852.6	606
EOG09260Z3X	Complete	FUN_001702-T1	805.0	459
EOG09260Z5E	Complete	FUN_004725-T1	758.7	697
EOG09260ZG2	Complete	FUN_003665-T1	503.0	415
EOG09260ZWU	Complete	FUN_004799-T1	1101.6	621
EOG09261031	Complete	FUN_001892-T1	452.4	350
EOG092610KH	Complete	FUN_010340-T1	708.2	464
EOG092610LP	Fragmented	FUN_002347-T1	410.7	269
EOG092610LQ	Complete	FUN_007188-T1	337.4	244
EOG092610QT	Complete	FUN_000727-T1	342.7	380
EOG092610TN	Complete	FUN_005357-T1	723.4	549
EOG092610VI	Complete	FUN_008624-T1	1281.0	1010
EOG092610ZY	Complete	FUN_000503-T1	1135.5	822
EOG09261127	Complete	FUN_009371-T1	824.9	437
EOG0926112A	Complete	FUN_006849-T1	756.9	757
EOG09261145	Complete	FUN_009122-T1	846.0	479
EOG0926115P	Complete	FUN_006613-T1	292.1	212
EOG0926115V	Complete	FUN_008288-T1	200.0	181
EOG092611G7	Complete	FUN_000673-T1	635.2	528
EOG092611HB	Complete	FUN_002824-T1	396.5	282
EOG09261225	Complete	FUN_008356-T1	936.9	486
EOG0926129I	Complete	FUN_006026-T1	469.8	477
EOG092612AK	Complete	FUN_003814-T1	550.0	535
EOG092612CC	Complete	FUN_003406-T1	299.7	220
EOG092612J3	Complete	FUN_000465-T1	303.2	405
EOG092612LP	Complete	FUN_002677-T1	769.2	507
EOG092612MY	Complete	FUN_002182-T1	765.6	660
EOG092612XD	Complete	FUN_004840-T1	957.4	793
EOG0926131E	Complete	FUN_000925-T1	533.3	279
EOG0926133I	Complete	FUN_008922-T1	809.9	511
EOG0926137U	Fragmented	FUN_002110-T1	500.5	347
EOG092613QA	Complete	FUN_010007-T1	378.1	317
EOG092613R2	Complete	FUN_005349-T1	531.4	528
EOG092613S3	Complete	FUN_004908-T1	398.5	277
EOG092613UB	Complete	FUN_006718-T1	545.1	400
EOG09261404	Complete	FUN_009498-T1	537.2	448
EOG0926140Q	Complete	FUN_002682-T1	936.6	528
EOG0926142H	Complete	FUN_005731-T1	569.8	401
EOG0926142Y	Complete	FUN_005440-T1	676.6	508
EOG0926146A	Complete	FUN_009843-T1	780.1	513
EOG09261476	Complete	FUN_007892-T1	450.4	403
EOG092614DJ	Complete	FUN_003979-T1	342.4	320
EOG092614E6	Complete	FUN_000709-T1	868.0	489
EOG092614O9	Complete	FUN_004196-T1	673.2	481
EOG092614UB	Complete	FUN_007924-T1	460.6	318
EOG092614ZG	Complete	FUN_004665-T1	317.9	350
EOG0926158Y	Complete	FUN_004881-T1	398.6	398
EOG092615CC	Complete	FUN_000891-T1	593.9	433
EOG092615IE	Complete	FUN_007828-T1	630.7	500
EOG092615SM	Complete	FUN_004106-T1	670.4	605
EOG092615Y4	Complete	FUN_004853-T1	562.2	404
EOG09261660	Complete	FUN_000203-T1	438.4	445
EOG09261666	Complete	FUN_007944-T1	407.0	405
EOG092616QN	Complete	FUN_009706-T1	714.4	546
EOG092616YZ	Complete	FUN_000502-T1	1068.6	657
EOG09261727	Fragmented	FUN_003457-T1	128.2	152
EOG092617AN	Complete	FUN_005831-T1	1218.4	896
EOG092617RN	Complete	FUN_008635-T1	1075.8	572
EOG092617RY	Complete	FUN_005683-T1	296.8	350
EOG092617S2	Complete	FUN_005299-T1	548.3	476
EOG09261801	Complete	FUN_002261-T1	392.8	347
EOG092618J9	Complete	FUN_001204-T1	418.5	366
EOG092618M2	Complete	FUN_007888-T1	387.2	319
EOG092618UZ	Complete	FUN_000619-T1	236.7	278
EOG0926195C	Complete	FUN_009786-T1	241.2	314
EOG092619EA	Complete	FUN_002567-T1	703.8	429
EOG092619GP	Fragmented	FUN_000869-T1	387.2	300
EOG092619L1	Complete	FUN_009248-T1	438.8	413
EOG092619MJ	Complete	FUN_002006-T1	612.5	456
EOG092619NK	Complete	FUN_007868-T1	898.6	555
EOG092619RJ	Complete	FUN_001749-T1	749.8	606
EOG092619VG	Complete	FUN_003964-T1	337.6	364
EOG09261A3K	Complete	FUN_002235-T1	1084.8	996
EOG09261ABB	Complete	FUN_004306-T1	565.7	434
EOG09261ACJ	Complete	FUN_004429-T1	511.5	537
EOG09261AH9	Complete	FUN_004308-T1	679.9	483
EOG09261AMX	Complete	FUN_004765-T1	632.4	384
EOG09261B14	Complete	FUN_008830-T1	492.3	449
EOG09261B18	Complete	FUN_004813-T1	568.5	518
EOG09261B3Q	Complete	FUN_007930-T1	465.2	456
EOG09261B6Y	Complete	FUN_008882-T1	641.3	416
EOG09261BP0	Complete	FUN_000486-T1	402.4	386
EOG09261BPJ	Complete	FUN_005522-T1	409.3	429
EOG09261C0G	Complete	FUN_008449-T1	654.4	516
EOG09261CM0	Complete	FUN_010238-T1	547.5	420
EOG09261CQG	Complete	FUN_000290-T1	631.5	455
EOG09261CWO	Complete	FUN_006363-T1	289.3	364
EOG09261CXQ	Complete	FUN_004528-T1	389.2	417
EOG09261D4D	Complete	FUN_003375-T1	465.2	380
EOG09261DG0	Complete	FUN_002091-T1	241.2	223
EOG09261DGU	Complete	FUN_008516-T1	715.6	499
EOG09261DHR	Complete	FUN_001845-T1	829.3	492
EOG09261DJC	Complete	FUN_005311-T1	237.8	347
EOG09261DRB	Missing
EOG09261DW8	Complete	FUN_010990-T1	579.0	447
EOG09261EAB	Complete	FUN_002615-T1	502.1	341
EOG09261EM7	Complete	FUN_000758-T1	318.1	311
EOG09261EMF	Complete	FUN_002391-T1	296.4	252
EOG09261EU7	Complete	FUN_010293-T1	373.8	259
EOG09261EY9	Complete	FUN_006415-T1	431.5	419
EOG09261F73	Complete	FUN_006870-T1	754.8	412
EOG09261F9G	Complete	FUN_003107-T1	184.3	138
EOG09261FAB	Complete	FUN_003547-T1	200.9	210
EOG09261FAX	Complete	FUN_005659-T1	398.4	443
EOG09261FH7	Complete	FUN_007916-T1	697.7	504
EOG09261FM4	Complete	FUN_008479-T1	422.7	379
EOG09261G1Y	Complete	FUN_003657-T1	1190.9	617
EOG09261G4Z	Complete	FUN_009042-T1	350.7	302
EOG09261G92	Complete	FUN_004858-T1	315.2	235
EOG09261H5E	Complete	FUN_005745-T1	439.9	371
EOG09261HB6	Complete	FUN_005854-T1	402.7	310
EOG09261HM3	Complete	FUN_004374-T1	896.2	483
EOG09261HQU	Complete	FUN_008407-T1	250.7	254
EOG09261HZD	Complete	FUN_002096-T1	457.6	394
EOG09261I0F	Complete	FUN_008017-T1	307.4	304
EOG09261I1G	Complete	FUN_000898-T1	371.5	406
EOG09261I1I	Complete	FUN_006303-T1	556.0	513
EOG09261I8J	Fragmented	FUN_000872-T1	267.5	234
EOG09261IBJ	Complete	FUN_002674-T1	568.2	490
EOG09261ICI	Complete	FUN_003097-T1	414.9	317
EOG09261IEH	Complete	FUN_004976-T1	434.4	329
EOG09261IEV	Complete	FUN_000320-T1	411.5	356
EOG09261IFQ	Complete	FUN_004544-T1	579.3	599
EOG09261IOS	Complete	FUN_010104-T1	612.4	395
EOG09261J0P	Complete	FUN_001211-T1	957.1	494
EOG09261JCQ	Complete	FUN_009118-T1	526.4	344
EOG09261JR0	Complete	FUN_003281-T1	407.8	312
EOG09261JUE	Complete	FUN_003087-T1	828.5	458
EOG09261JVS	Complete	FUN_001828-T1	383.9	306
EOG09261JWS	Complete	FUN_010057-T1	573.4	393
EOG09261K9J	Complete	FUN_009370-T1	343.4	419
EOG09261KHB	Complete	FUN_000735-T1	966.5	455
EOG09261KRX	Complete	FUN_005943-T1	266.8	264
EOG09261KZ6	Complete	FUN_005726-T1	444.9	260
EOG09261L4M	Complete	FUN_004451-T1	586.1	471
EOG09261LEU	Complete	FUN_006945-T1	384.3	316
EOG09261LPY	Complete	FUN_010812-T1	473.4	293
EOG09261LV7	Complete	FUN_007068-T1	515.7	486
EOG09261M4S	Complete	FUN_001799-T1	368.9	352
EOG09261M78	Complete	FUN_001491-T1	634.0	385
EOG09261MG9	Complete	FUN_009496-T1	726.2	381
EOG09261MMR	Complete	FUN_004399-T1	410.9	373
EOG09261MOX	Complete	FUN_003045-T1	597.7	543
EOG09261MPU	Complete	FUN_001350-T1	543.2	342
EOG09261N20	Complete	FUN_000137-T1	223.4	230
EOG09261N2L	Complete	FUN_009959-T1	270.2	269
EOG09261N64	Complete	FUN_009527-T1	756.5	436
EOG09261NLR	Complete	FUN_010699-T1	832.8	487
EOG09261NLY	Complete	FUN_003956-T1	714.0	446
EOG09261NW2	Complete	FUN_009320-T1	967.6	622
EOG09261O4Y	Complete	FUN_001018-T1	601.9	378
EOG09261O7R	Fragmented	FUN_004278-T1	165.8	219
EOG09261OIA	Complete	FUN_005724-T1	709.9	556
EOG09261OIF	Complete	FUN_009807-T1	705.8	413
EOG09261OKK	Complete	FUN_006839-T1	394.8	294
EOG09261OLD	Complete	FUN_010638-T1	631.7	405
EOG09261ONU	Complete	FUN_006884-T1	158.6	158
EOG09261OSU	Complete	FUN_000555-T1	789.6	435
EOG09261OXD	Complete	FUN_002894-T1	449.1	481
EOG09261OXV	Complete	FUN_000133-T1	864.8	830
EOG09261P7G	Complete	FUN_005121-T1	298.9	282
EOG09261PJZ	Complete	FUN_006467-T1	248.5	151
EOG09261PNZ	Complete	FUN_001477-T1	441.7	352
EOG09261PUF	Complete	FUN_001853-T1	758.7	416
EOG09261Q18	Complete	FUN_009399-T1	426.5	330
EOG09261Q5L	Complete	FUN_006087-T1	372.3	313
EOG09261QR5	Complete	FUN_002791-T1	410.8	457
EOG09261QR8	Complete	FUN_005589-T1	408.9	354
EOG09261QXC	Complete	FUN_004248-T1	786.5	439
EOG09261QYO	Complete	FUN_007541-T1	508.0	403
EOG09261RFF	Fragmented	FUN_004628-T1	332.9	184
EOG09261RU1	Complete	FUN_008842-T1	630.4	384
EOG09261RWJ	Complete	FUN_001285-T1	825.2	456
EOG09261RWU	Complete	FUN_001887-T1	428.4	367
EOG09261S0S	Complete	FUN_011178-T1	206.2	156
EOG09261S7X	Complete	FUN_009186-T1	162.4	230
EOG09261SS1	Complete	FUN_003523-T1	460.8	330
EOG09261T6U	Complete	FUN_003807-T1	835.5	466
EOG09261T74	Missing
EOG09261T98	Complete	FUN_004041-T1	797.5	394
EOG09261TEQ	Complete	FUN_002369-T1	714.0	474
EOG09261TPN	Complete	FUN_010064-T1	891.1	438
EOG09261UMG	Complete	FUN_004105-T1	803.9	497
EOG09261UOJ	Complete	FUN_000472-T1	371.6	345
EOG09261UPM	Complete	FUN_004672-T1	302.4	469
EOG09261UWT	Complete	FUN_008903-T1	337.2	211
EOG09261V03	Complete	FUN_004030-T1	516.4	339
EOG09261V2P	Complete	FUN_001860-T1	170.2	249
EOG09261V87	Complete	FUN_004912-T1	371.0	341
EOG09261V9P	Complete	FUN_005479-T1	686.4	404
EOG09261VD2	Complete	FUN_008311-T1	707.7	435
EOG09261VI3	Complete	FUN_007057-T1	979.4	462
EOG09261VUC	Complete	FUN_007994-T1	467.2	463
EOG09261W1K	Complete	FUN_007012-T1	231.0	334
EOG09261W2O	Complete	FUN_006825-T1	589.5	389
EOG09261W3X	Complete	FUN_007207-T1	793.5	426
EOG09261W90	Complete	FUN_008106-T1	540.1	336
EOG09261WJ8	Complete	FUN_003695-T1	236.9	260
EOG09261WVT	Complete	FUN_006394-T1	494.1	390
EOG09261X9E	Complete	FUN_000737-T1	554.9	343
EOG09261XAF	Complete	FUN_003512-T1	361.5	281
