# BUSCO version is: 2.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of species: 50, number of BUSCOs: 4494)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/CcateniannulataMBC234/FunannotatePredict/predict_misc/genome.softmasked.fa -o cordyceps_cateniannulata_mbc234 -l /home/zack/funannotate_db/hypocreales_odb10/ -m genome -c 4 -sp anidulans
#
# Busco id	Status	Contig	Start	End	Score	Length
10898at5125	Complete	scaffold_219	20399	22847	1085.2	591
10908at5125	Complete	scaffold_8	62195	64015	824.6	462
10912at5125	Complete	scaffold_323	1	2154	1081.7	573
10921at5125	Complete	scaffold_57	8246	10882	1118.7	777
10923at5125	Complete	scaffold_104	38209	40325	805.9	465
10941at5125	Complete	scaffold_291	15793	18187	1036.5	607
10946at5125	Complete	scaffold_41	90677	92810	941.4	572
10959at5125	Complete	scaffold_9	58571	60436	977.9	522
10960at5125	Complete	scaffold_61	120725	123222	869.4	602
10999at5125	Complete	scaffold_70	355	2750	1064.8	619
11007at5125	Complete	scaffold_89	58667	61547	868.5	789
11010at5125	Complete	scaffold_148	34340	36496	856.2	555
11017at5125	Complete	scaffold_6	211712	214567	566.6	659
11019at5125	Complete	scaffold_110	7052	11002	583.9	978
1101at5125	Complete	scaffold_119	459	5334	2762.8	1436
11029at5125	Complete	scaffold_40	18853	21074	950.2	568
11036at5125	Complete	scaffold_126	61561	63681	978.0	594
11039at5125	Complete	scaffold_167	59241	61721	420.0	545
1103at5125	Complete	scaffold_130	35592	40606	2470.9	1422
11041at5125	Complete	scaffold_4	205528	207850	1177.6	572
11048at5125	Complete	scaffold_82	79612	81381	869.1	479
11086at5125	Complete	scaffold_97	21933	24853	1238.0	696
11105at5125	Complete	scaffold_177	12154	14310	1255.0	594
11116at5125	Complete	scaffold_1	188065	190140	1006.1	527
11131at5125	Complete	scaffold_23	55663	58075	948.2	522
11148at5125	Complete	scaffold_19	23715	25580	899.9	493
11162at5125	Complete	scaffold_85	90511	95096	791.7	499
11163at5125	Complete	scaffold_80	78298	80531	901.7	560
11172at5125	Complete	scaffold_50	52590	54678	964.4	501
11177at5125	Complete	scaffold_29	144139	146694	700.8	392
11247at5125	Complete	scaffold_2	256562	260104	764.2	647
11253at5125	Complete	scaffold_143	69811	71600	1040.4	484
11279at5125	Complete	scaffold_474	5673	7603	713.8	492
1128at5125	Complete	scaffold_375	874	5421	1743.6	1168
11307at5125	Fragmented	scaffold_280	2	1313	360.4	231
1130at5125	Complete	scaffold_64	113413	117920	2252.8	1224
11316at5125	Complete	scaffold_6	132738	135507	888.7	684
11320at5125	Complete	scaffold_166	13610	15912	836.0	479
11326at5125	Complete	scaffold_59	5097	8667	922.8	769
11338at5125	Complete	scaffold_167	18977	21012	1030.2	509
11342at5125	Complete	scaffold_179	55194	57222	727.0	478
11358at5125	Complete	scaffold_195	52343	55367	1052.0	709
11365at5125	Complete	scaffold_19	144022	145179	572.8	299
11367at5125	Complete	scaffold_232	31798	33770	1212.1	576
11369at5125	Complete	scaffold_4	117168	119112	1044.7	539
11382at5125	Complete	scaffold_434	3622	5696	990.8	567
11383at5125	Complete	scaffold_147	53908	57742	855.0	486
11392at5125	Complete	scaffold_19	128355	131012	892.7	507
11423at5125	Complete	scaffold_6	267596	269498	1149.1	554
11431at5125	Complete	scaffold_110	58753	60864	344.6	428
11443at5125	Complete	scaffold_140	46427	48356	981.2	495
11454at5125	Complete	scaffold_89	6898	8976	1020.6	551
11461at5125	Complete	scaffold_83	7483	9206	324.2	325
11467at5125	Complete	scaffold_152	62987	64912	639.5	542
11471at5125	Complete	scaffold_80	87209	90155	1111.5	692
11477at5125	Complete	scaffold_64	72085	74360	1118.3	554
1147at5125	Complete	scaffold_137	77741	82375	1969.8	1221
11481at5125	Complete	scaffold_229	13756	15575	869.9	478
11498at5125	Complete	scaffold_60	67888	70890	956.2	634
11513at5125	Complete	scaffold_5	55404	57405	806.4	462
11517at5125	Complete	scaffold_12	210504	212531	1019.3	513
11525at5125	Complete	scaffold_217	31765	34224	728.7	599
11536at5125	Complete	scaffold_175	20185	22143	768.1	478
11537at5125	Complete	scaffold_3	239050	241257	880.9	463
11604at5125	Complete	scaffold_150	62779	66943	1127.3	588
11608at5125	Complete	scaffold_101	25441	27802	955.8	594
11622at5125	Complete	scaffold_11	175789	178069	666.4	542
11669at5125	Complete	scaffold_90	47884	49784	850.8	491
11700at5125	Complete	scaffold_309	6043	8383	885.3	593
11704at5125	Complete	scaffold_419	7168	12835	740.2	501
11707at5125	Complete	scaffold_172	2159	4666	462.7	677
11752at5125	Complete	scaffold_6	303301	306178	1114.5	628
11758at5125	Complete	scaffold_228	14084	16727	1131.2	621
11795at5125	Complete	scaffold_27	4098	8510	829.8	520
1179at5125	Complete	scaffold_30	145167	150574	2182.0	1408
11807at5125	Complete	scaffold_47	129297	131539	1035.0	608
11809at5125	Complete	scaffold_239	30240	32582	888.4	501
11812at5125	Complete	scaffold_54	122634	125008	1023.6	601
1181at5125	Complete	scaffold_259	18096	23095	2369.6	1294
1182at5125	Complete	scaffold_42	88882	93564	2031.5	1392
1187at5125	Complete	scaffold_112	4790	8861	2368.9	1121
11888at5125	Complete	scaffold_150	59493	61828	1095.9	618
11898at5125	Complete	scaffold_288	2	1930	915.0	493
11902at5125	Complete	scaffold_181	25617	27909	898.0	534
11908at5125	Complete	scaffold_28	48596	51769	895.7	602
11937at5125	Complete	scaffold_1	388551	390451	828.1	451
11947at5125	Complete	scaffold_379	10305	13541	598.5	789
11953at5125	Complete	scaffold_45	82598	84497	764.0	506
11955at5125	Complete	scaffold_240	29797	31903	860.0	508
11960at5125	Complete	scaffold_134	50116	51990	905.3	490
11961at5125	Complete	scaffold_174	8590	10400	1068.1	496
11969at5125	Complete	scaffold_215	15575	18249	1058.1	536
11971at5125	Complete	scaffold_63	83389	85385	887.9	493
1198at5125	Complete	scaffold_372	1000	6186	1840.1	1276
11992at5125	Complete	scaffold_214	4105	6031	1019.8	499
11997at5125	Complete	scaffold_108	87743	89680	894.4	515
12010at5125	Complete	scaffold_55	86274	91511	649.4	470
12046at5125	Complete	scaffold_96	937	3912	1069.0	840
12091at5125	Complete	scaffold_18	50196	52817	1034.4	663
12092at5125	Complete	scaffold_66	15594	18134	795.7	448
1210at5125	Complete	scaffold_254	22589	27075	1941.6	1134
12112at5125	Complete	scaffold_36	148173	150568	1155.1	647
12153at5125	Complete	scaffold_1	333981	335960	897.4	457
12154at5125	Complete	scaffold_244	29189	31564	1058.8	504
12162at5125	Complete	scaffold_68	100322	102742	745.0	486
12169at5125	Complete	scaffold_5	20642	22678	1024.3	556
12190at5125	Complete	scaffold_90	60055	62028	1048.1	541
12196at5125	Complete	scaffold_10	18716	21067	1110.2	639
12199at5125	Complete	scaffold_252	1328	3236	875.0	514
12207at5125	Complete	scaffold_207	44825	47449	724.1	593
1220at5125	Complete	scaffold_433	5901	10333	2392.9	1241
12220at5125	Complete	scaffold_4	242594	244382	991.7	462
12239at5125	Complete	scaffold_177	40666	42698	1096.8	555
1224at5125	Complete	scaffold_144	57037	61799	2228.7	1191
1225at5125	Complete	scaffold_48	86067	94920	2325.2	1204
12271at5125	Complete	scaffold_128	69585	71819	1055.7	592
12295at5125	Complete	scaffold_214	41256	43196	1004.1	464
12301at5125	Complete	scaffold_65	102470	104393	900.7	489
12311at5125	Complete	scaffold_75	28456	30078	947.8	467
12321at5125	Complete	scaffold_178	46826	49420	1187.7	683
12325at5125	Complete	scaffold_86	49647	51995	795.0	531
12360at5125	Complete	scaffold_110	43719	46091	969.0	645
12363at5125	Complete	scaffold_26	176048	178664	811.2	467
12395at5125	Complete	scaffold_72	43959	46741	785.8	488
12396at5125	Complete	scaffold_53	135142	137131	814.7	471
12398at5125	Complete	scaffold_135	20269	23081	602.8	604
12400at5125	Complete	scaffold_99	42751	44774	979.1	540
1240at5125	Complete	scaffold_15	56192	65934	1322.6	1032
12416at5125	Complete	scaffold_63	45540	47184	1019.8	485
12437at5125	Complete	scaffold_217	2240	4577	674.1	482
12438at5125	Complete	scaffold_5	306728	309089	792.6	464
12441at5125	Complete	scaffold_64	90386	93022	936.3	587
12460at5125	Complete	scaffold_72	15796	17459	761.8	419
12464at5125	Complete	scaffold_100	88340	90422	1091.7	585
12479at5125	Complete	scaffold_169	18682	21680	962.2	456
12491at5125	Complete	scaffold_25	159208	162218	798.4	513
12515at5125	Complete	scaffold_167	44371	47490	553.8	469
12522at5125	Complete	scaffold_142	16338	18506	1025.3	593
12543at5125	Complete	scaffold_5	86097	87939	998.6	506
12559at5125	Complete	scaffold_55	1007	3130	1052.9	509
1255at5125	Complete	scaffold_79	46808	50920	2376.2	1363
12560at5125	Complete	scaffold_210	39711	42146	843.8	590
12567at5125	Complete	scaffold_39	161432	163615	888.4	591
12650at5125	Complete	scaffold_100	24836	26956	709.3	402
12665at5125	Complete	scaffold_99	52315	53841	361.5	343
12666at5125	Complete	scaffold_20	174460	176362	1021.6	500
12677at5125	Complete	scaffold_1	26727	28628	773.4	479
12687at5125	Complete	scaffold_76	41635	43524	775.4	466
12690at5125	Complete	scaffold_66	76047	78247	1104.7	555
12694at5125	Complete	scaffold_8	26426	28753	1076.8	596
12749at5125	Complete	scaffold_66	32288	34342	939.6	545
1275at5125	Complete	scaffold_19	5544	9644	2287.0	1152
12761at5125	Complete	scaffold_19	74561	77251	418.9	474
1276at5125	Complete	scaffold_126	66162	70766	2212.2	1166
12776at5125	Complete	scaffold_57	768	2703	980.5	467
12778at5125	Complete	scaffold_138	8960	11461	998.3	518
12787at5125	Complete	scaffold_44	133159	135279	1050.8	596
12818at5125	Complete	scaffold_299	11285	15456	846.0	416
1281at5125	Complete	scaffold_93	45378	49390	2171.1	1115
12845at5125	Complete	scaffold_10	44270	46411	901.4	456
1284at5125	Complete	scaffold_5	256523	261335	1855.7	1065
12868at5125	Complete	scaffold_69	116180	118127	933.0	503
12871at5125	Complete	scaffold_99	20157	22339	1100.8	529
1287at5125	Complete	scaffold_221	23738	28462	1508.7	906
12884at5125	Complete	scaffold_149	3497	5328	954.0	495
12920at5125	Complete	scaffold_97	2135	4109	922.0	497
12934at5125	Complete	scaffold_26	123118	125763	902.5	537
12935at5125	Complete	scaffold_192	56280	58694	731.9	497
12958at5125	Complete	scaffold_207	2264	4360	887.1	495
12960at5125	Complete	scaffold_31	111746	113244	674.3	380
12971at5125	Complete	scaffold_43	29888	34501	519.5	608
12981at5125	Complete	scaffold_19	191287	193470	978.5	495
12991at5125	Complete	scaffold_13	50657	52464	1041.4	500
1299at5125	Complete	scaffold_43	150345	155295	2167.6	1237
13019at5125	Complete	scaffold_25	33650	35881	1072.9	522
13030at5125	Complete	scaffold_159	12571	15338	819.5	506
13033at5125	Complete	scaffold_193	43966	46224	743.7	540
13055at5125	Complete	scaffold_182	45975	48002	781.8	385
13059at5125	Complete	scaffold_471	6358	8363	947.4	549
1305at5125	Complete	scaffold_3	318007	322217	2020.8	1120
13061at5125	Complete	scaffold_43	134499	139286	881.7	465
13063at5125	Complete	scaffold_100	16028	20041	833.2	561
13064at5125	Complete	scaffold_175	35531	39828	1022.9	590
13066at5125	Complete	scaffold_29	4515	6751	642.6	489
13067at5125	Complete	scaffold_107	1425	3598	917.2	557
1307at5125	Complete	scaffold_60	34920	38662	2188.8	1089
13089at5125	Complete	scaffold_254	5811	8290	921.6	628
13100at5125	Complete	scaffold_4	106296	108253	1050.1	568
13117at5125	Complete	scaffold_125	69715	71717	853.3	495
13122at5125	Fragmented	scaffold_233	45803	47205	618.8	361
13138at5125	Complete	scaffold_347	9507	11464	798.7	449
13158at5125	Complete	scaffold_29	50557	52745	668.1	521
13183at5125	Complete	scaffold_102	67600	69522	1028.2	529
1318at5125	Complete	scaffold_189	1	4222	2209.4	1165
13206at5125	Complete	scaffold_316	7004	9175	1111.5	583
13209at5125	Complete	scaffold_393	6839	8997	1058.6	580
13216at5125	Complete	scaffold_448	8365	10715	960.3	496
13219at5125	Complete	scaffold_45	46089	48262	854.7	485
13220at5125	Complete	scaffold_225	31047	33319	1025.3	536
13241at5125	Complete	scaffold_197	39942	41724	960.4	479
13244at5125	Complete	scaffold_90	626	2829	622.7	445
13255at5125	Complete	scaffold_76	98771	101291	1039.0	565
13290at5125	Complete	scaffold_79	13905	16074	971.1	516
13297at5125	Complete	scaffold_117	71254	73207	968.5	510
13299at5125	Complete	scaffold_278	8544	12627	821.1	531
13300at5125	Complete	scaffold_101	29993	31909	954.6	544
13302at5125	Complete	scaffold_143	53702	55848	1094.9	590
13308at5125	Complete	scaffold_18	183220	189554	816.8	531
1331at5125	Complete	scaffold_37	142220	147829	1527.3	1249
13328at5125	Complete	scaffold_61	131761	133985	892.8	505
13339at5125	Complete	scaffold_106	59438	62026	1016.4	535
13372at5125	Complete	scaffold_37	92467	94164	808.7	445
13381at5125	Complete	scaffold_149	51488	53610	916.8	538
13399at5125	Complete	scaffold_308	6605	8722	866.6	575
133at5125	Complete	scaffold_194	1	7534	4376.1	1997
13405at5125	Complete	scaffold_89	2427	4760	866.2	549
13416at5125	Complete	scaffold_50	99870	102022	1277.9	619
1341at5125	Complete	scaffold_6	237770	241879	1825.4	1155
13421at5125	Complete	scaffold_78	90636	92642	979.8	478
13430at5125	Complete	scaffold_136	7624	10052	929.7	692
13450at5125	Complete	scaffold_53	12129	13940	901.3	450
13461at5125	Duplicated	scaffold_142	24301	26585	643.2	429
13461at5125	Duplicated	scaffold_17	77362	79128	549.4	428
13473at5125	Complete	scaffold_107	11837	13696	788.8	480
13485at5125	Complete	scaffold_37	157631	159685	872.3	535
13511at5125	Complete	scaffold_161	42536	44884	1007.8	480
13516at5125	Complete	scaffold_154	43074	47038	953.9	646
13543at5125	Complete	scaffold_13	242488	244362	1009.1	503
13548at5125	Complete	scaffold_35	66502	68681	768.7	512
13555at5125	Complete	scaffold_77	6040	8537	898.7	608
13598at5125	Complete	scaffold_45	54589	56465	1000.4	452
13603at5125	Complete	scaffold_93	73212	74915	913.7	493
13619at5125	Complete	scaffold_7	66406	69237	1307.2	770
1361at5125	Complete	scaffold_11	242061	245951	2275.2	1048
13625at5125	Complete	scaffold_1	399731	401545	879.8	495
1365at5125	Complete	scaffold_120	55615	59932	2182.1	1246
13664at5125	Complete	scaffold_27	154526	156382	732.6	431
13666at5125	Complete	scaffold_229	3344	5148	812.1	481
13691at5125	Complete	scaffold_154	51489	53090	909.4	455
13703at5125	Complete	scaffold_48	146750	148782	821.7	483
13708at5125	Complete	scaffold_118	20265	22216	1028.0	521
1370at5125	Complete	scaffold_39	44878	49632	1748.0	1158
13710at5125	Complete	scaffold_174	58433	60590	592.5	478
13711at5125	Complete	scaffold_130	44292	45935	1006.9	476
13712at5125	Complete	scaffold_38	160611	162478	876.1	470
13762at5125	Complete	scaffold_1	331385	333252	663.4	411
1377at5125	Complete	scaffold_27	92530	96501	1333.8	781
13803at5125	Complete	scaffold_37	40179	42044	919.1	493
13805at5125	Complete	scaffold_353	4667	6619	878.3	475
13808at5125	Complete	scaffold_19	106931	109176	774.4	409
13816at5125	Complete	scaffold_47	60971	63838	864.9	719
13820at5125	Complete	scaffold_259	4401	7499	881.1	655
13824at5125	Complete	scaffold_124	61861	63766	881.1	441
13829at5125	Complete	scaffold_280	31159	32928	933.8	467
13845at5125	Complete	scaffold_289	19304	21214	904.6	504
13873at5125	Complete	scaffold_44	15419	17296	882.0	463
13898at5125	Complete	scaffold_198	15272	17244	802.4	493
1393at5125	Complete	scaffold_347	13148	17761	2306.2	1236
13949at5125	Complete	scaffold_104	17982	20142	754.8	413
13959at5125	Complete	scaffold_112	64010	65554	618.4	407
13960at5125	Complete	scaffold_197	30048	31650	884.8	426
13974at5125	Complete	scaffold_300	2790	4754	505.9	361
13977at5125	Complete	scaffold_54	34555	36422	997.8	489
13985at5125	Complete	scaffold_3	44853	46963	870.5	557
13987at5125	Complete	scaffold_106	51238	53748	811.0	587
13988at5125	Missing
13998at5125	Complete	scaffold_8	152619	156114	838.2	486
14000at5125	Complete	scaffold_26	154322	156406	917.2	484
14002at5125	Complete	scaffold_32	113650	115530	838.5	465
1400at5125	Complete	scaffold_26	88642	93418	1955.1	1333
14030at5125	Complete	scaffold_55	53640	55308	917.6	473
14053at5125	Complete	scaffold_19	189054	190896	970.8	491
14058at5125	Complete	scaffold_149	44014	47369	893.8	484
14063at5125	Complete	scaffold_8	199540	201451	869.6	493
14093at5125	Complete	scaffold_232	28076	30360	793.4	426
14099at5125	Complete	scaffold_102	56777	59118	962.8	498
1410at5125	Complete	scaffold_69	26858	35495	2287.2	1109
14140at5125	Complete	scaffold_60	64961	67325	887.5	570
14152at5125	Complete	scaffold_234	31745	33673	839.7	435
14158at5125	Complete	scaffold_46	33330	35429	818.0	414
14165at5125	Duplicated	scaffold_271	19057	20924	1397.9	507
14165at5125	Duplicated	scaffold_271	21357	24486	1403.3	970
14169at5125	Complete	scaffold_101	38812	40509	357.1	351
14183at5125	Complete	scaffold_230	38259	40000	892.7	475
14194at5125	Complete	scaffold_79	24131	26279	859.9	516
141at5125	Complete	scaffold_285	9589	17035	4156.1	2089
14213at5125	Complete	scaffold_8	77095	83026	682.8	388
14217at5125	Complete	scaffold_169	3669	5567	475.8	410
14243at5125	Complete	scaffold_15	45995	47700	918.1	470
14278at5125	Complete	scaffold_87	41353	43281	538.9	331
14281at5125	Complete	scaffold_1	173533	175206	819.1	455
1428at5125	Complete	scaffold_47	146478	150632	2194.8	1179
142at5125	Complete	scaffold_74	110675	118559	3964.1	2131
14313at5125	Complete	scaffold_63	3675	5638	601.3	371
14319at5125	Complete	scaffold_305	18375	20612	903.8	516
14334at5125	Complete	scaffold_48	136096	141556	463.3	431
14337at5125	Complete	scaffold_39	138767	141220	1127.7	738
14344at5125	Complete	scaffold_56	4212	5891	837.2	436
14368at5125	Complete	scaffold_145	25262	31823	692.8	537
14369at5125	Complete	scaffold_37	23339	25608	1098.4	590
14370at5125	Complete	scaffold_9	153713	155870	884.1	502
14373at5125	Complete	scaffold_6	56711	59319	857.0	500
14388at5125	Complete	scaffold_66	18650	20526	1027.3	489
14389at5125	Complete	scaffold_59	114143	115856	937.9	475
1438at5125	Complete	scaffold_239	7021	11287	1858.7	1129
14401at5125	Complete	scaffold_61	56795	58830	877.5	509
14403at5125	Complete	scaffold_283	30270	32382	1007.8	494
1440at5125	Complete	scaffold_10	168251	172117	2002.7	1100
14411at5125	Complete	scaffold_148	20451	26864	712.6	637
14426at5125	Complete	scaffold_328	12029	14206	946.8	463
14434at5125	Complete	scaffold_106	62395	64323	765.7	415
14438at5125	Complete	scaffold_235	40996	46459	787.1	494
14440at5125	Complete	scaffold_37	14549	17630	626.0	316
14448at5125	Complete	scaffold_20	3328	5589	1014.4	635
14449at5125	Complete	scaffold_121	43281	45671	956.2	591
1447at5125	Complete	scaffold_89	91273	95339	2136.9	1089
14490at5125	Complete	scaffold_5	75358	77347	1046.8	481
14507at5125	Complete	scaffold_187	12013	14213	898.9	476
14514at5125	Complete	scaffold_57	23212	25446	911.0	642
14516at5125	Fragmented	scaffold_200	43014	45425	734.3	532
1452at5125	Complete	scaffold_103	20145	25064	2304.3	1348
14536at5125	Complete	scaffold_191	18669	20346	570.5	446
14562at5125	Complete	scaffold_109	40110	42147	971.3	459
14592at5125	Complete	scaffold_183	39050	41140	1100.0	605
14617at5125	Complete	scaffold_8	249498	251445	558.8	422
14618at5125	Complete	scaffold_78	35468	37342	937.7	501
14620at5125	Complete	scaffold_585	1127	3371	926.1	534
1462at5125	Complete	scaffold_26	78688	83742	2156.8	1131
14632at5125	Complete	scaffold_2	204592	206427	706.9	441
14639at5125	Complete	scaffold_518	2063	4067	632.7	463
14671at5125	Complete	scaffold_28	5545	7358	953.1	506
14679at5125	Complete	scaffold_215	23146	27489	668.3	407
14726at5125	Complete	scaffold_256	37860	40417	783.9	546
14736at5125	Complete	scaffold_78	62763	64377	999.8	445
14737at5125	Complete	scaffold_68	55294	57089	821.1	406
1473at5125	Complete	scaffold_22	156093	161513	1420.4	1097
14748at5125	Complete	scaffold_8	228469	230469	820.1	458
14763at5125	Complete	scaffold_53	57162	59889	505.8	463
14797at5125	Complete	scaffold_14	24291	26408	850.6	446
14810at5125	Complete	scaffold_150	8615	10546	929.4	533
14811at5125	Complete	scaffold_36	90630	93364	709.9	522
14816at5125	Complete	scaffold_259	10332	17162	785.7	681
14818at5125	Complete	scaffold_2	339075	340907	767.0	455
1484at5125	Complete	scaffold_39	35421	40532	2630.1	1592
14852at5125	Complete	scaffold_48	10272	12766	773.6	505
14858at5125	Complete	scaffold_7	39783	41665	884.4	411
1485at5125	Complete	scaffold_60	72940	77909	1950.8	1239
14922at5125	Complete	scaffold_244	14376	15986	956.7	460
14924at5125	Complete	scaffold_537	2300	4027	731.9	437
14931at5125	Complete	scaffold_9	78749	80682	788.8	472
14934at5125	Complete	scaffold_180	40371	42382	759.0	476
15009at5125	Complete	scaffold_39	72750	74567	759.6	453
1502at5125	Complete	scaffold_33	35427	39307	1917.4	1084
15062at5125	Complete	scaffold_94	85440	87542	948.8	572
15063at5125	Complete	scaffold_4	120705	122892	867.2	474
1508at5125	Complete	scaffold_48	91390	95911	1892.4	992
15093at5125	Complete	scaffold_308	16222	18025	855.5	484
15095at5125	Complete	scaffold_201	28649	30493	763.3	498
15099at5125	Complete	scaffold_572	2229	4522	869.4	537
1510at5125	Complete	scaffold_64	95969	100520	2279.4	1206
15118at5125	Complete	scaffold_65	23065	24791	671.5	384
1511at5125	Complete	scaffold_265	3375	7889	1714.0	1208
15129at5125	Duplicated	scaffold_125	8248	10218	659.6	394
15129at5125	Duplicated	scaffold_199	47000	50979	587.1	425
15136at5125	Complete	scaffold_61	61300	63479	693.2	552
15137at5125	Complete	scaffold_111	88656	90881	855.8	473
15141at5125	Complete	scaffold_186	4866	7183	740.7	569
15142at5125	Complete	scaffold_94	31108	33435	912.9	611
15144at5125	Complete	scaffold_283	10763	18699	574.6	501
15148at5125	Complete	scaffold_317	16200	18979	782.6	532
1515at5125	Complete	scaffold_8	106805	111398	1757.5	1060
