#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FRD24_008416-T1      -           1646 1484at5125           -           1424   1.8e-70  237.0  17.8   2   2   8.6e-37   3.8e-34  116.6   0.2  1110  1262  1153  1306  1138  1323 0.94 FRD24_008416
FRD24_005178-T1      -           1115 1484at5125           -           1424   2.2e-63  213.5   0.5   1   2   3.6e-32   1.6e-29  101.2   0.1   551   828   172   460   141   472 0.85 FRD24_005178
FRD24_005178-T1      -           1115 1484at5125           -           1424   2.2e-63  213.5   0.5   2   2   9.2e-38   4.1e-35  119.8   0.0  1112  1254   556   698   550   704 0.95 FRD24_005178
FRD24_010533-T1      -            956 1484at5125           -           1424   5.1e-51  172.5  13.1   1   4       3.1   1.4e+03   -4.6   1.1   388   429    45    90    32    93 0.52 FRD24_010533
FRD24_010533-T1      -            956 1484at5125           -           1424   5.1e-51  172.5  13.1   2   4   1.3e-25   5.8e-23   79.5   1.5   367   733   173   541   138   545 0.72 FRD24_010533
FRD24_010533-T1      -            956 1484at5125           -           1424   5.1e-51  172.5  13.1   3   4   0.00053      0.24    7.9   0.0   787   859   615   695   601   702 0.63 FRD24_010533
FRD24_010533-T1      -            956 1484at5125           -           1424   5.1e-51  172.5  13.1   4   4   2.4e-29   1.1e-26   91.9   0.0  1114  1248   785   921   777   938 0.90 FRD24_010533
FRD24_004508-T1      -           1612 1484at5125           -           1424   1.4e-46  157.8  12.6   1   3      0.76   3.4e+02   -2.5   1.9   387   476   222   312   192   382 0.57 FRD24_004508
FRD24_004508-T1      -           1612 1484at5125           -           1424   1.4e-46  157.8  12.6   2   3   2.2e-22   9.9e-20   68.8   0.1   508   866   723  1105   668  1113 0.69 FRD24_004508
FRD24_004508-T1      -           1612 1484at5125           -           1424   1.4e-46  157.8  12.6   3   3   1.1e-30   4.9e-28   96.4   0.8  1114  1309  1141  1336  1130  1402 0.81 FRD24_004508
FRD24_004209-T1      -           1082 1484at5125           -           1424   8.1e-43  145.3   6.1   1   2   2.4e-23   1.1e-20   72.0   2.8   517   857   216   589   189   602 0.66 FRD24_004209
FRD24_004209-T1      -           1082 1484at5125           -           1424   8.1e-43  145.3   6.1   2   2     7e-27   3.1e-24   83.7   0.1  1117  1264   870  1016   863  1026 0.93 FRD24_004209
FRD24_006396-T1      -           1117 1484at5125           -           1424   9.3e-38  128.6   2.5   1   4      0.78   3.5e+02   -2.6   0.5   396   570   352   413   321   420 0.41 FRD24_006396
FRD24_006396-T1      -           1117 1484at5125           -           1424   9.3e-38  128.6   2.5   2   4   4.4e-05      0.02   11.5   0.0   579   598   478   497   471   505 0.87 FRD24_006396
FRD24_006396-T1      -           1117 1484at5125           -           1424   9.3e-38  128.6   2.5   3   4   1.4e-15   6.4e-13   46.3   0.0   609   863   536   804   512   818 0.73 FRD24_006396
FRD24_006396-T1      -           1117 1484at5125           -           1424   9.3e-38  128.6   2.5   4   4   6.9e-22   3.1e-19   67.2   0.0  1117  1255   951  1091   939  1100 0.90 FRD24_006396
FRD24_001565-T1      -           1206 1484at5125           -           1424   7.6e-36  122.2   3.2   1   3   3.7e-08   1.7e-05   21.7   0.0   548   629   412   493   372   512 0.75 FRD24_001565
FRD24_001565-T1      -           1206 1484at5125           -           1424   7.6e-36  122.2   3.2   2   3   6.2e-16   2.8e-13   47.5   0.8   678   859   567   746   562   755 0.82 FRD24_001565
FRD24_001565-T1      -           1206 1484at5125           -           1424   7.6e-36  122.2   3.2   3   3   8.7e-23   3.9e-20   70.2   0.0  1119  1266  1035  1186  1026  1199 0.91 FRD24_001565
FRD24_002927-T1      -           1088 1484at5125           -           1424   5.1e-31  106.2   0.0   1   3   6.5e-05     0.029   10.9   0.0   579   619   440   480   435   482 0.88 FRD24_002927
FRD24_002927-T1      -           1088 1484at5125           -           1424   5.1e-31  106.2   0.0   2   3   7.7e-11   3.4e-08   30.6   0.0   611   859   510   757   506   779 0.74 FRD24_002927
FRD24_002927-T1      -           1088 1484at5125           -           1424   5.1e-31  106.2   0.0   3   3   1.3e-19   5.7e-17   59.7   0.0  1131  1258   933  1060   928  1080 0.92 FRD24_002927
FRD24_006461-T1      -            600 1484at5125           -           1424   1.5e-16   58.3   0.3   1   2   1.1e-13     5e-11   40.0   0.3   579   732    93   266    90   276 0.68 FRD24_006461
FRD24_006461-T1      -            600 1484at5125           -           1424   1.5e-16   58.3   0.3   2   2     5e-06    0.0022   14.6   0.0  1130  1203   520   593   506   600 0.87 FRD24_006461
FRD24_001420-T1      -           1496 1484at5125           -           1424   2.9e-10   37.5   0.3   1   3   2.4e-06    0.0011   15.7   0.0   579   733   326   517   320   525 0.71 FRD24_001420
FRD24_001420-T1      -           1496 1484at5125           -           1424   2.9e-10   37.5   0.3   2   3      0.72   3.2e+02   -2.5   0.5   404   556   745   851   692   900 0.49 FRD24_001420
FRD24_001420-T1      -           1496 1484at5125           -           1424   2.9e-10   37.5   0.3   3   3     4e-07   0.00018   18.3   0.0  1131  1251  1253  1366  1233  1372 0.77 FRD24_001420
FRD24_008468-T1      -           1140 1484at5125           -           1424   2.4e-06   24.5   0.3   1   2   0.00046      0.21    8.1   0.0   574   599   260   285   252   301 0.86 FRD24_008468
FRD24_008468-T1      -           1140 1484at5125           -           1424   2.4e-06   24.5   0.3   2   2   8.1e-06    0.0036   13.9   0.2  1131  1249   891  1009   867  1018 0.82 FRD24_008468
FRD24_003297-T1      -            490 1484at5125           -           1424   0.00014   18.6   0.0   1   1     4e-07   0.00018   18.3   0.0  1124  1255   226   359   191   363 0.80 FRD24_003297
FRD24_004137-T1      -            464 1484at5125           -           1424      0.72    6.3  23.7   1   1    0.0026       1.2    5.6  23.7   365   556    99   282    66   289 0.68 FRD24_004137
FRD24_001662-T1      -            320 1484at5125           -           1424       6.7    3.1  14.0   1   1     0.021       9.2    2.7  14.0    74   147    98   169    80   185 0.70 FRD24_001662
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/1484at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Ccateniannulata_FRD_24.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Ccateniannulata_FRD_24/run_hypocreales_odb10/hmmer_output/initial_run_results/1484at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/1484at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Ccateniannulata_FRD_24.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 14:27:45 2024
# [ok]
