# BUSCO version is: 2.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of species: 50, number of BUSCOs: 4494)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.8/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/CordycepsGenomes/CordycepscateniannulataFRD24/FunannotatePredict/predict_misc/genome.softmasked.fa -o cordyceps_cateniannulata_frd24 -l /home/zack/funannotate_db/hypocreales_odb10/ -m genome -c 12 -sp anidulans
#
# Busco id	Status	Contig	Start	End	Score	Length
12690at5125	Complete	scaffold_3	1916061	1918261	1104.7	555
12694at5125	Complete	scaffold_4	1721921	1724248	1076.8	596
12749at5125	Complete	scaffold_3	1959825	1961879	939.0	546
1275at5125	Complete	scaffold_3	1848848	1852948	2285.1	1153
12761at5125	Complete	scaffold_3	1781399	1784089	419.3	474
1276at5125	Complete	scaffold_1	2289161	2293764	2212.2	1167
12776at5125	Complete	scaffold_3	1048215	1050150	980.5	467
12778at5125	Complete	scaffold_2	3065512	3068013	998.8	518
12787at5125	Complete	scaffold_5	1345489	1347606	1047.7	596
12818at5125	Complete	scaffold_1	135765	139878	847.5	418
1281at5125	Complete	scaffold_8	1818615	1822627	2171.1	1115
12845at5125	Complete	scaffold_2	2256464	2258308	901.9	456
1284at5125	Complete	scaffold_8	1204116	1208928	1856.2	1065
12868at5125	Complete	scaffold_7	2170027	2171974	933.0	503
12871at5125	Complete	scaffold_5	2904394	2906576	1100.8	529
1287at5125	Complete	scaffold_2	2202870	2207594	1509.7	873
12884at5125	Complete	scaffold_1	3543479	3545310	954.1	495
12920at5125	Complete	scaffold_6	2493636	2495610	922.0	497
12934at5125	Complete	scaffold_3	825073	827718	902.5	537
12935at5125	Complete	scaffold_4	4154590	4157004	731.6	497
12958at5125	Complete	scaffold_3	1645516	1647612	887.1	495
12960at5125	Complete	scaffold_7	1421275	1422774	679.2	383
12971at5125	Complete	scaffold_2	1832623	1837251	519.6	573
12981at5125	Complete	scaffold_3	1664830	1666564	978.8	495
12991at5125	Complete	scaffold_7	830481	833427	1041.4	500
1299at5125	Complete	scaffold_2	1953141	1958092	2165.6	1237
13019at5125	Complete	scaffold_3	3620226	3622457	1072.9	522
13030at5125	Complete	scaffold_2	4094310	4097077	819.7	508
13033at5125	Complete	scaffold_2	808580	810838	745.9	540
13055at5125	Complete	scaffold_1	395664	397688	781.9	385
13059at5125	Complete	scaffold_5	2313188	2315193	947.5	551
1305at5125	Complete	scaffold_4	1243631	1247841	2020.7	1120
13061at5125	Complete	scaffold_2	1937281	1942069	881.7	465
13063at5125	Complete	scaffold_4	2128829	2131116	838.4	591
13064at5125	Complete	scaffold_5	2642513	2644758	1030.6	589
13066at5125	Complete	scaffold_3	4246136	4248372	644.1	489
13067at5125	Complete	scaffold_1	1889260	1891433	917.7	557
1307at5125	Complete	scaffold_1	1997759	2001501	2189.9	1089
13089at5125	Complete	scaffold_6	1843993	1846469	920.6	621
13100at5125	Complete	scaffold_5	3210883	3212840	1048.7	568
13117at5125	Complete	scaffold_2	1484915	1486915	853.0	495
13122at5125	Complete	scaffold_1	297233	299300	928.2	554
13138at5125	Complete	scaffold_2	145486	147443	798.7	449
13158at5125	Complete	scaffold_3	4371272	4373461	666.9	521
13183at5125	Complete	scaffold_6	2344059	2345981	1028.2	529
1318at5125	Complete	scaffold_7	938791	947022	2227.9	1189
13206at5125	Complete	scaffold_3	4515496	4517667	1111.5	583
13209at5125	Complete	scaffold_1	158429	160587	1055.4	579
13216at5125	Complete	scaffold_1	2877867	2880217	960.3	496
13219at5125	Complete	scaffold_3	1301192	1303365	854.7	485
13220at5125	Complete	scaffold_4	3291201	3293473	1025.3	536
13241at5125	Complete	scaffold_1	514653	516435	956.6	479
13244at5125	Complete	scaffold_4	2596835	2599039	622.7	445
13255at5125	Complete	scaffold_5	2209885	2212405	1039.0	565
13290at5125	Complete	scaffold_2	1116139	1118308	971.1	516
13297at5125	Complete	scaffold_1	1773005	1774958	968.5	510
13299at5125	Complete	scaffold_6	665013	669096	821.0	531
13300at5125	Complete	scaffold_1	2148718	2150634	955.2	546
13302at5125	Complete	scaffold_8	298617	300763	1094.9	590
13308at5125	Complete	scaffold_4	620437	625083	820.5	530
1331at5125	Complete	scaffold_8	919518	925127	1518.6	1248
13328at5125	Complete	scaffold_1	688379	690603	890.4	505
13339at5125	Complete	scaffold_5	975127	977715	1015.1	535
13372at5125	Complete	scaffold_8	869743	871440	808.7	445
13381at5125	Complete	scaffold_1	3591477	3593599	918.9	538
13399at5125	Complete	scaffold_8	348646	350763	862.9	575
133at5125	Complete	scaffold_5	860552	867892	4358.3	2002
13405at5125	Complete	scaffold_7	2416725	2419058	868.1	550
13416at5125	Complete	scaffold_2	2735729	2737881	1277.9	619
1341at5125	Complete	scaffold_1	4200429	4204538	1824.0	1155
13421at5125	Complete	scaffold_1	1668363	1670369	979.8	478
13430at5125	Complete	scaffold_3	3272424	3274852	929.7	692
13450at5125	Complete	scaffold_2	3813447	3815258	901.3	450
13461at5125	Duplicated	scaffold_2	452747	455031	641.0	429
13461at5125	Duplicated	scaffold_4	3547764	3549530	549.3	428
13473at5125	Complete	scaffold_1	1879162	1881021	788.8	480
13485at5125	Complete	scaffold_8	934927	936981	872.9	535
13511at5125	Complete	scaffold_2	1370880	1373228	1007.8	480
13516at5125	Complete	scaffold_7	226368	230331	953.9	646
13543at5125	Complete	scaffold_7	635292	637166	1010.8	503
13548at5125	Complete	scaffold_5	2782744	2784923	768.7	512
13555at5125	Complete	scaffold_1	2926739	2929236	898.7	608
13598at5125	Complete	scaffold_3	1292979	1294855	1000.2	452
13603at5125	Complete	scaffold_8	1846408	1848111	913.7	493
13619at5125	Complete	scaffold_8	1600257	1603088	1307.2	770
1361at5125	Complete	scaffold_1	3130764	3134654	2275.2	1048
13625at5125	Complete	scaffold_2	4164477	4166291	879.8	495
1365at5125	Complete	scaffold_4	2234147	2238464	2182.4	1246
13664at5125	Complete	scaffold_8	620894	622750	732.6	431
13666at5125	Complete	scaffold_1	1087925	1089729	812.5	481
13691at5125	Complete	scaffold_7	220331	221932	909.4	455
13703at5125	Complete	scaffold_2	1993836	1995868	821.5	483
13708at5125	Complete	scaffold_3	3516807	3518758	1028.0	521
1370at5125	Complete	scaffold_3	1393392	1398146	1749.0	1158
13710at5125	Complete	scaffold_4	432174	434333	592.3	477
13711at5125	Complete	scaffold_1	1534759	1536402	1006.9	476
13712at5125	Complete	scaffold_1	1412850	1414717	875.1	470
13762at5125	Complete	scaffold_2	4232732	4234599	663.0	411
1377at5125	Complete	scaffold_8	680790	684761	1333.9	781
13803at5125	Complete	scaffold_8	817390	819255	919.1	493
13805at5125	Complete	scaffold_1	5048284	5050236	878.5	475
13808at5125	Complete	scaffold_3	1749488	1751733	774.4	409
13816at5125	Complete	scaffold_3	2813775	2816648	865.8	718
13820at5125	Complete	scaffold_6	405863	408965	879.5	649
13824at5125	Complete	scaffold_4	565753	567658	884.1	441
13829at5125	Complete	scaffold_4	3718197	3720107	933.3	467
13845at5125	Complete	scaffold_4	3236955	3238865	904.6	504
13873at5125	Complete	scaffold_5	1227736	1229613	882.0	463
13898at5125	Complete	scaffold_8	1316458	1318430	802.4	493
1393at5125	Complete	scaffold_2	149104	153717	2306.0	1236
13949at5125	Complete	scaffold_8	1688298	1690456	753.3	413
13959at5125	Complete	scaffold_6	1445150	1446694	618.7	407
13960at5125	Complete	scaffold_1	524677	526279	884.8	426
13974at5125	Complete	scaffold_7	2269458	2271422	505.8	361
13977at5125	Complete	scaffold_4	3359078	3360945	997.8	489
13985at5125	Complete	scaffold_4	970552	972662	869.8	557
13987at5125	Complete	scaffold_5	983345	985855	811.1	557
13988at5125	Complete	scaffold_5	3380869	3382939	1045.9	525
13998at5125	Complete	scaffold_4	1848101	1851596	838.2	486
14000at5125	Complete	scaffold_3	856279	858363	917.2	484
14002at5125	Complete	scaffold_2	1714683	1716779	832.7	461
1400at5125	Complete	scaffold_3	790515	795291	1954.8	1333
14030at5125	Complete	scaffold_1	3870225	3871893	917.6	473
14053at5125	Complete	scaffold_3	1667403	1669245	970.8	491
14058at5125	Complete	scaffold_1	3584003	3587358	893.4	484
14063at5125	Complete	scaffold_4	1895015	1900521	864.6	497
14093at5125	Complete	scaffold_3	2358463	2360747	793.4	426
14099at5125	Complete	scaffold_6	2354441	2356782	965.9	510
1410at5125	Complete	scaffold_7	2079936	2088583	2287.2	1109
14140at5125	Complete	scaffold_1	1969077	1971441	887.5	570
14152at5125	Complete	scaffold_8	1910172	1912100	840.3	435
14158at5125	Complete	scaffold_6	2076624	2078723	818.0	414
14165at5125	Duplicated	scaffold_1	2813439	2816568	1403.7	972
14165at5125	Duplicated	scaffold_1	2817001	2818868	1397.9	507
14169at5125	Complete	scaffold_1	2154350	2159180	336.6	326
14183at5125	Complete	scaffold_6	2803875	2805616	892.7	475
14194at5125	Complete	scaffold_2	1105935	1108083	859.9	516
141at5125	Complete	scaffold_8	227320	234766	4156.1	2089
14213at5125	Complete	scaffold_4	1776592	1778578	728.3	456
14217at5125	Complete	scaffold_4	443488	445386	475.4	408
14243at5125	Complete	scaffold_1	4354050	4355755	919.1	470
14278at5125	Complete	scaffold_5	3798951	3800350	540.1	331
14281at5125	Complete	scaffold_2	4394997	4396670	819.1	455
1428at5125	Complete	scaffold_3	2899290	2903444	2190.8	1179
142at5125	Complete	scaffold_1	2514751	2522635	3966.9	2131
14313at5125	Complete	scaffold_1	1096746	1098710	601.3	371
14319at5125	Complete	scaffold_1	3394731	3396968	904.9	516
14334at5125	Complete	scaffold_2	2001067	2006527	462.9	428
14337at5125	Complete	scaffold_3	1487283	1489697	1127.8	736
14344at5125	Complete	scaffold_7	1258891	1260570	837.2	436
14368at5125	Complete	scaffold_5	557969	564678	689.8	468
14369at5125	Complete	scaffold_8	800544	802813	1098.2	590
14370at5125	Complete	scaffold_4	3036567	3038724	885.8	502
14373at5125	Complete	scaffold_1	4018573	4021187	857.0	500
14388at5125	Complete	scaffold_3	1971393	1975520	1024.1	489
14389at5125	Complete	scaffold_3	3318660	3320373	940.0	475
1438at5125	Complete	scaffold_1	4886321	4890590	1853.0	1130
14401at5125	Complete	scaffold_1	613380	615415	878.8	487
14403at5125	Complete	scaffold_4	2173379	2175491	1008.1	495
1440at5125	Complete	scaffold_2	2380062	2383928	2001.4	1100
14411at5125	Complete	scaffold_1	4636042	4642788	715.0	713
14426at5125	Complete	scaffold_6	490134	492311	945.2	463
14434at5125	Complete	scaffold_5	972830	974758	765.7	415
14438at5125	Complete	scaffold_6	3410328	3416623	785.6	468
14440at5125	Complete	scaffold_8	791753	794834	626.0	316
14448at5125	Complete	scaffold_3	2509243	2511504	1014.4	635
14449at5125	Complete	scaffold_5	1142198	1144594	954.6	591
1447at5125	Complete	scaffold_7	2505574	2509640	2136.9	1089
14490at5125	Complete	scaffold_8	1022608	1024597	1046.8	481
14507at5125	Complete	scaffold_2	1274614	1276814	898.9	476
14514at5125	Complete	scaffold_3	1070624	1072858	910.1	642
14516at5125	Fragmented	scaffold_2	4583096	4585507	734.3	532
1452at5125	Complete	scaffold_2	3311521	3316440	2308.2	1348
14536at5125	Complete	scaffold_1	3771284	3772961	571.4	446
14562at5125	Complete	scaffold_7	493170	495205	971.3	459
14592at5125	Complete	scaffold_5	2131073	2133163	1100.0	605
14617at5125	Complete	scaffold_4	1945138	1947085	559.1	424
14618at5125	Complete	scaffold_1	1613187	1615061	936.8	501
14620at5125	Complete	scaffold_5	3752302	3754546	925.8	534
1462at5125	Complete	scaffold_3	780585	785639	2157.6	1131
14632at5125	Complete	scaffold_6	845791	847626	707.1	441
14639at5125	Complete	scaffold_5	2490674	2492678	632.9	463
14671at5125	Complete	scaffold_6	1221472	1223285	954.7	506
14679at5125	Complete	scaffold_2	4132907	4137246	670.6	439
14726at5125	Complete	scaffold_3	1589536	1592093	721.2	569
14736at5125	Complete	scaffold_1	1640489	1642103	999.7	445
14737at5125	Complete	scaffold_1	2378284	2380091	820.2	406
1473at5125	Complete	scaffold_6	2845239	2850659	1418.4	1104
14748at5125	Complete	scaffold_4	1924096	1926096	820.1	458
14763at5125	Complete	scaffold_2	3858674	3861401	511.6	463
14797at5125	Complete	scaffold_3	458014	460135	849.2	445
14810at5125	Complete	scaffold_5	3547806	3549737	929.3	534
14811at5125	Complete	scaffold_5	1506571	1508689	716.2	524
14816at5125	Complete	scaffold_6	411800	417778	790.2	591
14818at5125	Complete	scaffold_6	711245	713077	766.0	455
1484at5125	Complete	scaffold_3	1383933	1389044	2643.7	1523
14852at5125	Complete	scaffold_2	2129811	2132305	774.6	505
14858at5125	Complete	scaffold_8	1627836	1629718	884.4	411
