#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_001887-T1        -            297 6208at5125           -            826   4.2e-11   40.7   0.0   1   2   5.5e-07   0.00012   19.3   0.0   627   696     8    85     5   103 0.80 FUN_001887
FUN_001887-T1        -            297 6208at5125           -            826   4.2e-11   40.7   0.0   2   2     5e-07   0.00011   19.5   0.0   646   713   169   242   142   255 0.73 FUN_001887
FUN_006401-T1        -            342 6208at5125           -            826     4e-10   37.4   0.0   1   1   2.4e-12   5.3e-10   37.0   0.0   620   718    58   158    51   162 0.89 FUN_006401
FUN_003241-T1        -            148 6208at5125           -            826   4.2e-10   37.4   0.0   1   1   2.4e-12   5.3e-10   37.0   0.0   632   708    34   112    22   116 0.90 FUN_003241
FUN_006648-T1        -            116 6208at5125           -            826   1.6e-09   35.5   0.0   1   1   8.3e-12   1.8e-09   35.3   0.0   634   727    13   104     2   112 0.85 FUN_006648
FUN_001369-T1        -            307 6208at5125           -            826   2.9e-09   34.6   0.0   1   1   1.8e-11   3.9e-09   34.2   0.0   635   713     8    88     5   102 0.92 FUN_001369
FUN_007542-T1        -            239 6208at5125           -            826   1.1e-08   32.7   0.0   1   1   6.4e-11   1.4e-08   32.3   0.0   635   712     4    83     2   100 0.88 FUN_007542
FUN_005213-T1        -            171 6208at5125           -            826     2e-08   31.8   0.0   1   1   1.5e-10   3.2e-08   31.2   0.0   631   708    44   123    30   126 0.90 FUN_005213
FUN_001273-T1        -            172 6208at5125           -            826   1.3e-07   29.1   0.1   1   1   7.3e-10   1.6e-07   28.8   0.1   638   708     5    77     2    84 0.87 FUN_001273
FUN_006960-T1        -            147 6208at5125           -            826   1.8e-07   28.7   0.0   1   1     1e-09   2.3e-07   28.3   0.0   637   711    11    89     6   101 0.88 FUN_006960
FUN_004030-T1        -            238 6208at5125           -            826   2.9e-07   28.0   0.5   1   2   1.1e-07   2.3e-05   21.7   0.3   638   716     7    88     4   114 0.82 FUN_004030
FUN_004030-T1        -            238 6208at5125           -            826   2.9e-07   28.0   0.5   2   2     0.014       3.1    4.8   0.0   645   708   175   235   163   238 0.74 FUN_004030
FUN_000556-T1        -            407 6208at5125           -            826   4.3e-07   27.4   0.6   1   2      0.26        56    0.6   0.1   759   797   136   173   129   200 0.57 FUN_000556
FUN_000556-T1        -            407 6208at5125           -            826   4.3e-07   27.4   0.6   2   2   1.8e-08     4e-06   24.2   0.1   619   698   194   276   190   281 0.84 FUN_000556
FUN_007827-T1        -            465 6208at5125           -            826   5.3e-07   27.1   0.0   1   2   0.00019     0.042   10.9   0.0   642   697   227   284   206   299 0.82 FUN_007827
FUN_007827-T1        -            465 6208at5125           -            826   5.3e-07   27.1   0.0   2   2   2.1e-05    0.0045   14.1   0.0   624   695   314   387   305   400 0.66 FUN_007827
FUN_007667-T1        -            181 6208at5125           -            826   1.2e-06   25.9   0.0   1   1   8.5e-09   1.9e-06   25.3   0.0   634   709     5    82     2    88 0.88 FUN_007667
FUN_001104-T1        -            194 6208at5125           -            826   2.3e-06   25.0   0.0   1   1   1.3e-08   2.8e-06   24.7   0.0   632   707    67   143    28   151 0.87 FUN_001104
FUN_001516-T1        -            322 6208at5125           -            826   2.9e-06   24.7   0.0   1   1   1.8e-08   3.9e-06   24.2   0.0   634   705    87   159    82   170 0.88 FUN_001516
FUN_003529-T1        -            471 6208at5125           -            826   2.1e-05   21.9   0.0   1   1   1.6e-07   3.6e-05   21.1   0.0   638   713   254   332   249   349 0.85 FUN_003529
FUN_007814-T1        -            369 6208at5125           -            826   2.8e-05   21.4   0.1   1   2   0.00037     0.081   10.0   0.0   438   493    74   132    54   143 0.77 FUN_007814
FUN_007814-T1        -            369 6208at5125           -            826   2.8e-05   21.4   0.1   2   2    0.0007      0.15    9.1   0.0   648   719   293   362   262   368 0.90 FUN_007814
FUN_001390-T1        -            538 6208at5125           -            826   4.1e-05   20.9   0.1   1   3      0.36        78    0.1   0.0   469   530   208   277   202   288 0.62 FUN_001390
FUN_001390-T1        -            538 6208at5125           -            826   4.1e-05   20.9   0.1   2   3     0.025       5.5    3.9   0.0   732   792   337   405   323   447 0.61 FUN_001390
FUN_001390-T1        -            538 6208at5125           -            826   4.1e-05   20.9   0.1   3   3   5.7e-05     0.013   12.6   0.0   647   703   461   522   450   532 0.83 FUN_001390
FUN_004279-T1        -            511 6208at5125           -            826   8.1e-05   19.9   0.0   1   2    0.0015      0.34    7.9   0.0   628   691   232   297   214   312 0.78 FUN_004279
FUN_004279-T1        -            511 6208at5125           -            826   8.1e-05   19.9   0.0   2   2   0.00036      0.08   10.0   0.0   635   705   327   397   312   423 0.82 FUN_004279
FUN_000794-T1        -            257 6208at5125           -            826   0.00013   19.2   0.0   1   1   7.8e-07   0.00017   18.8   0.0   635   708    70   145    49   168 0.80 FUN_000794
FUN_007711-T1        -            405 6208at5125           -            826   0.00038   17.7   0.2   1   1   2.4e-06   0.00053   17.2   0.2   637   717   266   347   262   357 0.82 FUN_007711
FUN_002746-T1        -            864 6208at5125           -            826   0.00055   17.1   0.1   1   1   3.5e-06   0.00076   16.7   0.1   632   715   400   478   391   491 0.84 FUN_002746
FUN_002819-T1        -            276 6208at5125           -            826    0.0018   15.5   0.0   1   2     8e-06    0.0018   15.5   0.0   472   542     3    73     2    76 0.93 FUN_002819
FUN_002819-T1        -            276 6208at5125           -            826    0.0018   15.5   0.0   2   2       7.8   1.7e+03   -4.3   0.7   430   470   206   246   189   249 0.74 FUN_002819
FUN_008936-T1        -            390 6208at5125           -            826    0.0033   14.6   0.0   1   1   1.9e-05    0.0042   14.2   0.0   637   715   104   192    65   196 0.82 FUN_008936
FUN_004786-T1        -            372 6208at5125           -            826     0.013   12.6   0.0   1   1   8.5e-05     0.019   12.1   0.0   637   693   237   289   233   295 0.83 FUN_004786
FUN_003796-T1        -            689 6208at5125           -            826     0.013   12.6   0.0   1   1   8.6e-05     0.019   12.1   0.0   645   697   482   530   473   538 0.87 FUN_003796
FUN_004559-T1        -            500 6208at5125           -            826     0.097    9.7   0.0   1   1   0.00058      0.13    9.3   0.0   634   719    65   156    21   173 0.80 FUN_004559
FUN_005628-T1        -            624 6208at5125           -            826      0.17    8.9   0.0   1   1    0.0011      0.25    8.4   0.0   471   542   251   328   240   346 0.76 FUN_005628
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/6208at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_CBS999.97.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Treesei_CBS999.97/run_hypocreales_odb10/hmmer_output/initial_run_results/6208at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/6208at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_CBS999.97.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:39:48 2024
# [ok]
