# BUSCO version is: 2.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of species: 50, number of BUSCOs: 4494)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/TrichodermaReesei_QM6a/FunannotatePredict/predict_misc/genome.softmasked.fa -o trichoderma_reesei_qm6a -l /home/zack/funannotate_db/hypocreales_odb10/ -m genome -c 4 -sp anidulans
#
# Busco id	Status	Contig	Start	End	Score	Length
10280at5125	Complete	scaffold_7	3121355	3123643	1048.2	523
10290at5125	Complete	scaffold_5	2451493	2453346	818.9	452
102at5125	Complete	scaffold_6	2513651	2522671	4042.6	2259
10303at5125	Complete	scaffold_2	4770960	4773021	924.5	527
10317at5125	Complete	scaffold_1	1901159	1903507	448.1	538
10320at5125	Complete	scaffold_6	1218324	1220967	714.6	469
10325at5125	Complete	scaffold_3	1213138	1215295	905.6	530
10345at5125	Complete	scaffold_3	4389023	4391530	1001.5	565
10356at5125	Complete	scaffold_2	3558074	3561039	1105.2	520
10365at5125	Complete	scaffold_1	5821948	5824162	1022.9	508
10380at5125	Complete	scaffold_7	882821	885402	908.3	571
10381at5125	Complete	scaffold_7	1353476	1355980	1243.0	726
10385at5125	Complete	scaffold_3	950220	952681	1089.7	604
10422at5125	Complete	scaffold_7	1141910	1145621	1015.1	1005
10442at5125	Complete	scaffold_1	3668157	3670700	972.8	743
10453at5125	Complete	scaffold_2	4698872	4701366	1130.1	556
10490at5125	Complete	scaffold_5	3295279	3297829	955.0	493
10507at5125	Complete	scaffold_1	3440510	3443283	761.1	604
10535at5125	Complete	scaffold_2	5023794	5026023	1062.5	513
10538at5125	Complete	scaffold_1	6612021	6614133	914.4	501
10546at5125	Complete	scaffold_4	4409318	4412707	537.1	366
10558at5125	Complete	scaffold_6	1822731	1824785	970.3	534
10563at5125	Complete	scaffold_4	3444239	3446415	806.1	474
10565at5125	Complete	scaffold_1	5339232	5341286	1127.9	571
10579at5125	Complete	scaffold_1	6524434	6527150	1044.5	549
10595at5125	Complete	scaffold_4	2412595	2414740	1021.8	505
10597at5125	Complete	scaffold_3	735209	737868	1109.1	593
10599at5125	Complete	scaffold_2	3224117	3227379	1358.7	876
10614at5125	Complete	scaffold_3	4191404	4193748	782.7	485
10624at5125	Complete	scaffold_5	3324569	3326533	911.4	552
10627at5125	Complete	scaffold_2	4165023	4166963	1148.4	574
10629at5125	Complete	scaffold_2	4203754	4205424	1094.5	507
10646at5125	Complete	scaffold_1	2160904	2163129	1151.5	578
10652at5125	Complete	scaffold_2	667480	669852	795.7	578
10667at5125	Complete	scaffold_1	5160177	5162640	1171.4	594
10669at5125	Complete	scaffold_1	3412027	3415096	958.0	539
1066at5125	Complete	scaffold_1	1962851	1968151	2209.1	1223
10686at5125	Complete	scaffold_2	3878425	3880349	1041.8	499
1068at5125	Complete	scaffold_5	504802	510962	2289.0	1236
10718at5125	Complete	scaffold_1	3372163	3374505	1133.8	620
1071at5125	Complete	scaffold_4	3838511	3843264	2534.9	1295
10798at5125	Complete	scaffold_7	2796744	2799653	1006.8	581
1079at5125	Complete	scaffold_6	492179	496593	2082.9	1123
10825at5125	Complete	scaffold_5	520474	523704	1006.7	594
1083at5125	Complete	scaffold_7	1927619	1933065	2459.0	1321
10860at5125	Complete	scaffold_1	1642818	1645513	1093.5	613
10864at5125	Complete	scaffold_6	264907	267270	1044.1	628
10879at5125	Complete	scaffold_4	3084285	3086956	776.6	588
10880at5125	Complete	scaffold_2	3051582	3057727	908.1	621
10896at5125	Complete	scaffold_1	4120570	4122929	1031.0	540
10898at5125	Complete	scaffold_2	653497	655978	1093.0	611
10908at5125	Complete	scaffold_2	812020	813873	847.7	463
10912at5125	Complete	scaffold_1	5685450	5687618	1186.1	590
10921at5125	Complete	scaffold_3	3961025	3963619	1134.6	812
10923at5125	Complete	scaffold_7	1003793	1005916	809.6	469
10941at5125	Complete	scaffold_2	5823459	5826061	1122.7	632
10946at5125	Complete	scaffold_1	1863663	1865891	933.1	573
10959at5125	Complete	scaffold_7	1345447	1347312	972.4	521
10960at5125	Complete	scaffold_1	5553970	5556486	894.1	613
10999at5125	Complete	scaffold_3	2715566	2717954	1076.5	619
11007at5125	Complete	scaffold_1	4796206	4798926	837.2	757
11010at5125	Complete	scaffold_2	2809281	2811541	880.7	554
11017at5125	Complete	scaffold_1	1024304	1028065	524.5	746
11019at5125	Complete	scaffold_6	3098279	3103026	746.0	1109
1101at5125	Complete	scaffold_2	4587881	4592755	2772.7	1436
11029at5125	Complete	scaffold_5	3193786	3196023	975.3	559
11036at5125	Complete	scaffold_3	1547355	1549536	946.6	568
11039at5125	Complete	scaffold_4	539685	541658	477.4	461
1103at5125	Complete	scaffold_2	1476272	1483238	2477.0	1448
11041at5125	Complete	scaffold_3	1681842	1684109	1199.6	570
11048at5125	Complete	scaffold_5	3794751	3796490	852.5	482
11086at5125	Complete	scaffold_6	260353	263348	1230.9	702
11105at5125	Complete	scaffold_3	3444960	3447161	1231.1	594
11116at5125	Complete	scaffold_2	4760372	4762737	1003.6	517
11131at5125	Complete	scaffold_7	3398373	3400815	994.2	543
11148at5125	Complete	scaffold_1	1612849	1614649	970.5	492
11162at5125	Complete	scaffold_7	1621228	1626215	785.9	498
11163at5125	Complete	scaffold_3	2246815	2249099	924.5	551
11172at5125	Complete	scaffold_1	1073017	1075157	968.4	498
11177at5125	Complete	scaffold_5	3864461	3867053	676.4	378
11247at5125	Complete	scaffold_1	2978246	2981785	814.7	775
11253at5125	Complete	scaffold_5	567290	569071	1046.4	484
11279at5125	Complete	scaffold_4	2968273	2970514	699.9	521
1128at5125	Complete	scaffold_6	503525	508322	1939.4	1272
11307at5125	Complete	scaffold_1	5960736	5962861	651.2	369
1130at5125	Complete	scaffold_6	1469403	1474092	2243.0	1221
11316at5125	Complete	scaffold_1	969742	972536	926.4	664
11320at5125	Complete	scaffold_7	889340	891762	820.5	472
11326at5125	Complete	scaffold_1	4415246	4418684	843.6	756
11338at5125	Complete	scaffold_3	1037129	1039310	1036.2	508
11342at5125	Complete	scaffold_2	5614928	5616948	808.4	477
11358at5125	Complete	scaffold_6	2819841	2822693	1188.4	750
11365at5125	Complete	scaffold_7	3511611	3513596	580.1	297
11367at5125	Complete	scaffold_2	4141496	4143499	1215.4	576
11369at5125	Complete	scaffold_3	1709569	1711594	1065.3	539
11382at5125	Complete	scaffold_1	3726270	3728686	990.8	525
11383at5125	Complete	scaffold_5	2997157	2999208	950.5	516
11392at5125	Complete	scaffold_5	1934402	1937249	912.6	517
11423at5125	Complete	scaffold_5	515084	517073	1166.9	552
11431at5125	Complete	scaffold_6	3166142	3168606	351.8	467
11443at5125	Complete	scaffold_4	3158637	3160503	1003.7	499
11454at5125	Complete	scaffold_1	5632772	5636792	1043.0	554
11461at5125	Complete	scaffold_2	2294956	2297008	631.4	460
11467at5125	Complete	scaffold_1	6608224	6610275	721.0	555
11471at5125	Complete	scaffold_3	2227777	2231071	1123.9	731
11477at5125	Complete	scaffold_6	1431817	1434204	1127.8	551
1147at5125	Complete	scaffold_1	557403	562763	2277.1	1315
11481at5125	Complete	scaffold_2	1102601	1104491	896.3	477
11498at5125	Complete	scaffold_7	278069	281105	983.2	629
11513at5125	Complete	scaffold_5	1662617	1664937	855.0	477
11517at5125	Complete	scaffold_2	548571	550771	1036.8	513
11525at5125	Complete	scaffold_1	4155559	4158288	749.1	588
11536at5125	Complete	scaffold_3	3230206	3232152	807.8	475
11537at5125	Complete	scaffold_2	3730550	3732825	862.3	460
11604at5125	Complete	scaffold_6	3231260	3233625	1156.8	579
11608at5125	Complete	scaffold_3	3149628	3152167	979.7	600
11622at5125	Complete	scaffold_4	1692169	1694433	736.4	544
11669at5125	Complete	scaffold_3	2088991	2090818	837.3	489
11700at5125	Complete	scaffold_1	725496	728077	903.6	572
11704at5125	Complete	scaffold_5	3033071	3035503	788.5	570
11707at5125	Complete	scaffold_3	3425204	3427858	543.7	689
11752at5125	Complete	scaffold_6	2439687	2442752	1149.0	634
11758at5125	Complete	scaffold_7	2070233	2073016	1125.0	631
11795at5125	Complete	scaffold_5	986119	988919	931.7	622
1179at5125	Complete	scaffold_3	136848	142519	2214.1	1408
11807at5125	Complete	scaffold_1	5719124	5721389	1044.2	626
11809at5125	Complete	scaffold_4	2350601	2353047	895.1	500
11812at5125	Complete	scaffold_5	159781	162218	1002.9	602
1181at5125	Complete	scaffold_1	5395198	5400560	2492.6	1322
1182at5125	Complete	scaffold_3	381321	386358	2058.4	1409
1187at5125	Complete	scaffold_4	3762112	3766608	2478.5	1152
11888at5125	Complete	scaffold_6	3234267	3236639	1148.2	618
11898at5125	Complete	scaffold_1	1667010	1669100	1023.6	529
11902at5125	Complete	scaffold_2	3292757	3295028	913.4	531
11908at5125	Complete	scaffold_5	3373790	3376766	964.9	600
11937at5125	Complete	scaffold_6	2167289	2169190	820.3	432
11947at5125	Complete	scaffold_4	2924706	2928159	561.5	745
11953at5125	Complete	scaffold_3	5160023	5161925	823.9	494
11955at5125	Complete	scaffold_5	3637152	3639293	856.2	514
11960at5125	Complete	scaffold_4	3844620	3846556	960.0	490
11961at5125	Complete	scaffold_2	4754696	4756520	1086.6	507
11969at5125	Complete	scaffold_4	3609034	3611239	1067.0	535
11971at5125	Complete	scaffold_2	1070339	1072330	890.6	506
1198at5125	Complete	scaffold_4	1155207	1160443	1950.1	1332
11992at5125	Complete	scaffold_1	418074	419989	1058.1	499
11997at5125	Complete	scaffold_3	2497032	2499062	912.0	498
12010at5125	Complete	scaffold_1	2173283	2175311	604.5	443
12046at5125	Complete	scaffold_2	3376505	3379618	992.4	865
12091at5125	Complete	scaffold_2	5366139	5368954	1015.9	773
12092at5125	Complete	scaffold_7	1232319	1234904	787.9	436
1210at5125	Complete	scaffold_4	1181985	1186481	2004.0	1137
12112at5125	Complete	scaffold_3	664103	666504	1189.2	659
12153at5125	Complete	scaffold_6	1780700	1782975	900.2	453
12154at5125	Complete	scaffold_1	1927283	1929771	1053.6	504
12162at5125	Complete	scaffold_4	3375661	3377830	764.5	486
12169at5125	Complete	scaffold_5	1645238	1647262	1050.2	556
12190at5125	Complete	scaffold_3	2187701	2189731	1037.1	568
12196at5125	Complete	scaffold_2	1624155	1626509	1083.8	625
12199at5125	Complete	scaffold_4	2840698	2842616	842.7	514
12207at5125	Complete	scaffold_7	1180801	1183653	705.1	531
1220at5125	Complete	scaffold_1	4025189	4029607	2434.8	1241
12220at5125	Complete	scaffold_3	1635559	1637491	987.9	462
12239at5125	Complete	scaffold_3	3492304	3494522	1103.6	571
1224at5125	Complete	scaffold_1	5759947	5764681	2228.3	1193
1225at5125	Complete	scaffold_2	4910277	4915010	2323.1	1220
12271at5125	Complete	scaffold_5	2932965	2935216	1077.6	571
12295at5125	Complete	scaffold_1	1419601	1421529	1004.1	474
12301at5125	Complete	scaffold_1	4448259	4450193	875.8	493
12311at5125	Complete	scaffold_3	4514029	4515822	965.0	466
12321at5125	Complete	scaffold_1	4262431	4265030	1170.4	650
12325at5125	Complete	scaffold_2	3532078	3534495	806.8	524
12360at5125	Complete	scaffold_6	3139533	3141954	981.1	669
12363at5125	Complete	scaffold_3	4258193	4260876	808.3	552
12395at5125	Complete	scaffold_5	2616120	2618695	718.2	504
12396at5125	Complete	scaffold_2	4581657	4583796	810.3	445
12398at5125	Complete	scaffold_1	2383709	2386719	624.5	585
12400at5125	Complete	scaffold_3	1487256	1489830	965.1	536
1240at5125	Complete	scaffold_2	5302269	5307474	1301.3	1141
12416at5125	Complete	scaffold_2	1061765	1063627	1015.0	481
12437at5125	Complete	scaffold_1	4185802	4187651	679.2	428
12438at5125	Complete	scaffold_7	1164093	1166569	889.8	459
12441at5125	Complete	scaffold_6	1451358	1454165	966.0	588
12460at5125	Complete	scaffold_5	3144562	3146388	780.6	419
12464at5125	Complete	scaffold_2	2347226	2349370	1082.4	591
12479at5125	Complete	scaffold_6	2702803	2704772	982.0	465
12491at5125	Complete	scaffold_4	2095551	2098722	787.4	508
12515at5125	Complete	scaffold_3	1066697	1070535	567.7	458
12522at5125	Complete	scaffold_1	2865052	2867219	1031.0	593
12543at5125	Complete	scaffold_5	1728303	1730087	1001.3	499
12559at5125	Complete	scaffold_1	2263046	2265176	1059.8	517
1255at5125	Complete	scaffold_5	2821210	2825319	2583.8	1367
12560at5125	Complete	scaffold_1	2104150	2106669	919.0	588
12567at5125	Complete	scaffold_7	3692931	3695160	878.5	574
12650at5125	Complete	scaffold_2	2379350	2381588	760.5	400
12665at5125	Complete	scaffold_3	1474847	1476760	476.5	378
12666at5125	Complete	scaffold_1	4885541	4887533	1047.4	500
12677at5125	Complete	scaffold_6	3786660	3788701	757.6	474
12687at5125	Complete	scaffold_4	1455050	1457286	911.3	537
12690at5125	Complete	scaffold_7	1228528	1230794	1116.5	565
12694at5125	Complete	scaffold_2	908661	910985	1097.9	573
12749at5125	Complete	scaffold_7	1244372	1246462	967.6	547
1275at5125	Complete	scaffold_1	1603138	1607409	2308.5	1146
12761at5125	Complete	scaffold_5	1880883	1883663	573.6	458
1276at5125	Complete	scaffold_3	1552997	1557826	2291.0	1175
12776at5125	Complete	scaffold_3	3967030	3969116	976.2	467
12778at5125	Complete	scaffold_3	2515366	2517779	1015.7	507
12787at5125	Complete	scaffold_3	536430	538661	1003.8	557
12818at5125	Complete	scaffold_1	4730622	4733727	803.7	419
1281at5125	Complete	scaffold_2	689773	693877	2197.0	1115
12845at5125	Complete	scaffold_2	1636677	1638533	906.2	457
1284at5125	Complete	scaffold_7	2884801	2889853	1832.7	1086
12868at5125	Complete	scaffold_2	2397583	2399527	907.5	503
12871at5125	Complete	scaffold_3	1512422	1515134	1127.4	531
1287at5125	Complete	scaffold_2	4764412	4769487	1492.9	949
12884at5125	Complete	scaffold_1	2470255	2473288	973.5	495
12920at5125	Complete	scaffold_6	238508	240510	942.3	523
12934at5125	Complete	scaffold_3	4304967	4307894	876.8	617
12935at5125	Complete	scaffold_1	6557177	6563632	749.6	497
12958at5125	Complete	scaffold_7	2981904	2984001	903.2	505
12960at5125	Complete	scaffold_2	4215975	4218514	735.0	410
12971at5125	Complete	scaffold_4	2402482	2407464	585.0	798
12981at5125	Complete	scaffold_7	3006229	3007966	1000.2	495
12991at5125	Complete	scaffold_7	190982	192845	1020.8	500
1299at5125	Complete	scaffold_2	5050744	5055348	2231.1	1235
13019at5125	Complete	scaffold_2	3939947	3942196	1071.4	522
13030at5125	Complete	scaffold_4	3612024	3614434	838.2	501
13033at5125	Complete	scaffold_6	2567055	2569557	750.2	533
13055at5125	Complete	scaffold_7	2157118	2159022	802.9	412
13059at5125	Complete	scaffold_4	1470252	1472234	929.1	550
1305at5125	Complete	scaffold_2	4088372	4092525	2039.1	1137
13061at5125	Complete	scaffold_2	5063836	5065745	913.0	462
13063at5125	Complete	scaffold_2	2368046	2370436	999.5	609
13064at5125	Complete	scaffold_3	3220713	3223084	1046.6	586
13066at5125	Complete	scaffold_5	3962227	3964475	682.4	520
13067at5125	Complete	scaffold_4	447377	449520	919.3	557
1307at5125	Complete	scaffold_4	467698	471454	2221.8	1085
13089at5125	Complete	scaffold_4	3924522	3927090	927.5	634
13100at5125	Complete	scaffold_3	1944446	1946417	1059.5	568
13117at5125	Complete	scaffold_1	1390959	1393083	882.5	495
13122at5125	Complete	scaffold_7	2191984	2194189	957.6	534
13138at5125	Complete	scaffold_1	741976	743984	830.9	461
13158at5125	Complete	scaffold_4	3015584	3017789	838.4	524
13183at5125	Complete	scaffold_7	2360091	2362191	1058.3	529
1318at5125	Complete	scaffold_7	660302	664686	2354.8	1235
13206at5125	Complete	scaffold_5	3882630	3884831	1126.6	581
13209at5125	Complete	scaffold_1	4759253	4761436	1113.8	581
13216at5125	Complete	scaffold_4	1836122	1838825	1011.8	517
13219at5125	Complete	scaffold_7	3129230	3131702	838.6	493
13220at5125	Complete	scaffold_3	1102037	1104545	1046.9	533
13241at5125	Complete	scaffold_5	2280467	2282413	959.8	479
13244at5125	Complete	scaffold_3	2139984	2142274	613.7	453
13255at5125	Complete	scaffold_1	3335561	3340273	1028.8	560
13290at5125	Complete	scaffold_1	1473809	1475927	983.8	521
13297at5125	Complete	scaffold_2	1361216	1363257	981.5	508
13299at5125	Complete	scaffold_4	2170331	2174292	832.9	523
13300at5125	Complete	scaffold_3	3106179	3108074	1014.0	538
13302at5125	Complete	scaffold_5	604708	606853	1149.2	590
13308at5125	Complete	scaffold_2	5396321	5401075	844.4	544
1331at5125	Complete	scaffold_5	873057	879101	1545.3	1278
13328at5125	Complete	scaffold_5	2043628	2045837	899.2	493
13339at5125	Complete	scaffold_5	3392608	3395160	1028.7	529
13372at5125	Complete	scaffold_5	883977	886190	766.7	476
13381at5125	Complete	scaffold_7	1668917	1670913	933.4	521
13399at5125	Complete	scaffold_6	3019122	3021252	920.4	569
133at5125	Complete	scaffold_6	2255961	2262830	4418.5	2003
13405at5125	Complete	scaffold_1	5629062	5631539	876.7	560
13416at5125	Complete	scaffold_5	709489	711673	1265.6	616
1341at5125	Complete	scaffold_1	1045325	1049449	1853.3	1108
13421at5125	Complete	scaffold_2	3062462	3064926	978.0	476
13430at5125	Complete	scaffold_4	760712	763361	945.8	685
13450at5125	Complete	scaffold_2	4674240	4675772	862.1	414
13461at5125	Complete	scaffold_1	2870692	2872943	697.7	429
13473at5125	Complete	scaffold_7	148815	150611	851.6	489
13485at5125	Complete	scaffold_5	1602757	1604835	966.6	533
13511at5125	Complete	scaffold_4	3789239	3790958	1020.1	480
13516at5125	Complete	scaffold_2	5601192	5603947	1055.5	799
13543at5125	Complete	scaffold_5	526766	528645	1030.4	503
13548at5125	Complete	scaffold_3	1365828	1367923	832.4	505
13555at5125	Complete	scaffold_1	3645665	3648181	899.5	565
13598at5125	Complete	scaffold_3	4052705	4054760	1001.4	448
13603at5125	Complete	scaffold_4	3110861	3112564	900.9	493
13619at5125	Complete	scaffold_1	4583603	4586441	1273.6	738
1361at5125	Complete	scaffold_4	3953626	3957541	2284.2	1049
13625at5125	Complete	scaffold_6	2183612	2188449	843.7	441
1365at5125	Complete	scaffold_2	2465544	2469874	2224.3	1244
13664at5125	Complete	scaffold_5	1160461	1162329	721.3	439
13666at5125	Complete	scaffold_2	1089889	1096634	736.1	431
13691at5125	Complete	scaffold_2	5593934	5595685	898.5	455
13703at5125	Complete	scaffold_2	4977927	4979954	841.1	491
13708at5125	Complete	scaffold_4	1898411	1900370	1028.3	520
1370at5125	Complete	scaffold_7	3070387	3075212	1797.2	1199
13710at5125	Complete	scaffold_7	2499205	2501416	644.6	490
13711at5125	Complete	scaffold_2	1473478	1475275	1028.6	497
13712at5125	Complete	scaffold_7	2327030	2328947	862.2	469
13762at5125	Complete	scaffold_6	1784802	1786835	670.5	422
1377at5125	Complete	scaffold_5	1107212	1112517	1492.0	838
13803at5125	Complete	scaffold_5	1018374	1020206	937.5	490
13805at5125	Complete	scaffold_4	2900233	2902263	904.6	473
13808at5125	Complete	scaffold_5	1924168	1925948	789.2	407
13816at5125	Complete	scaffold_1	5282603	5285219	919.9	627
13820at5125	Complete	scaffold_1	5381210	5383933	951.4	731
13824at5125	Complete	scaffold_6	2671302	2673309	893.1	441
13829at5125	Complete	scaffold_1	6104326	6106197	940.7	467
13845at5125	Complete	scaffold_4	248504	250511	918.8	501
13873at5125	Complete	scaffold_2	1507631	1509394	900.3	463
13898at5125	Complete	scaffold_7	1464564	1466648	802.7	513
1393at5125	Complete	scaffold_1	734830	739728	2262.7	1207
13949at5125	Complete	scaffold_7	986381	988272	752.6	405
13959at5125	Complete	scaffold_3	3786954	3788963	498.2	413
13960at5125	Complete	scaffold_5	2090073	2091741	887.8	426
13974at5125	Complete	scaffold_6	935560	937647	498.1	357
13977at5125	Complete	scaffold_4	165998	167880	997.5	489
13985at5125	Complete	scaffold_3	1980508	1987328	864.4	541
13987at5125	Complete	scaffold_5	3402455	3404893	829.8	596
13988at5125	Complete	scaffold_4	3141306	3143266	1061.6	519
13998at5125	Complete	scaffold_2	2107187	2109268	837.6	481
14000at5125	Complete	scaffold_3	4271945	4274308	927.6	485
14002at5125	Complete	scaffold_1	1161813	1163490	870.2	453
1400at5125	Complete	scaffold_3	3840336	3846393	1937.4	1684
14030at5125	Complete	scaffold_1	2554037	2555713	924.3	473
14053at5125	Complete	scaffold_7	3003626	3005515	969.9	491
14058at5125	Complete	scaffold_1	2557592	2559346	938.5	483
14063at5125	Complete	scaffold_2	2131485	2133451	857.6	499
14093at5125	Complete	scaffold_2	4137476	4139645	817.0	438
14099at5125	Complete	scaffold_6	2771220	2773739	931.5	495
1410at5125	Complete	scaffold_5	2553764	2557951	2315.1	1140
14140at5125	Complete	scaffold_7	274590	276997	899.1	578
14152at5125	Complete	scaffold_2	2532553	2534494	846.3	435
14158at5125	Complete	scaffold_4	1134251	1136157	842.1	419
14165at5125	Duplicated	scaffold_1	3689199	3692603	1154.9	938
14165at5125	Duplicated	scaffold_1	3694120	3697436	1335.5	499
14169at5125	Missing
14183at5125	Complete	scaffold_5	3068922	3070610	889.0	495
14194at5125	Complete	scaffold_1	1460443	1462611	910.2	524
141at5125	Complete	scaffold_2	2591955	2599582	4312.4	2087
14213at5125	Complete	scaffold_2	1871306	1873389	746.3	467
14217at5125	Complete	scaffold_7	2488084	2490228	476.8	458
14243at5125	Complete	scaffold_5	647246	649004	946.5	470
14278at5125	Complete	scaffold_6	3349103	3350849	520.8	331
14281at5125	Complete	scaffold_1	5804399	5806120	825.3	459
1428at5125	Complete	scaffold_1	5487817	5492101	2195.2	1168
142at5125	Complete	scaffold_4	312051	320169	4081.0	2130
14313at5125	Complete	scaffold_2	1015501	1017581	601.0	371
14319at5125	Complete	scaffold_1	1997105	1999494	932.1	516
14334at5125	Complete	scaffold_2	4970953	4973369	534.7	420
14337at5125	Complete	scaffold_7	3709685	3711909	982.1	608
14344at5125	Complete	scaffold_5	3663314	3665046	841.6	436
14368at5125	Complete	scaffold_3	464188	466537	734.9	563
14369at5125	Complete	scaffold_5	993652	995986	1104.9	590
14370at5125	Complete	scaffold_4	2770298	2772386	917.6	501
14373at5125	Complete	scaffold_5	1960271	1962653	945.5	549
14388at5125	Complete	scaffold_7	1235633	1237530	1036.4	489
14389at5125	Complete	scaffold_6	830268	831993	940.9	475
1438at5125	Complete	scaffold_4	2818553	2822952	1860.0	1130
14401at5125	Complete	scaffold_5	2061689	2063869	847.1	465
14403at5125	Complete	scaffold_2	2435581	2437905	992.1	499
1440at5125	Complete	scaffold_6	3484989	3488897	1960.4	1117
14411at5125	Complete	scaffold_2	2823921	2826857	789.9	678
14426at5125	Complete	scaffold_1	4000443	4002285	960.2	475
14434at5125	Complete	scaffold_5	3390078	3392075	748.9	412
14438at5125	Complete	scaffold_2	5998256	6000287	874.3	500
14440at5125	Complete	scaffold_5	958510	961348	623.3	347
14448at5125	Complete	scaffold_2	3550017	3552313	993.4	599
14449at5125	Complete	scaffold_6	2221751	2224048	929.7	572
1447at5125	Complete	scaffold_1	4824455	4828595	2150.9	1089
14490at5125	Complete	scaffold_5	1716387	1718472	1053.1	482
14507at5125	Complete	scaffold_4	2656176	2658407	942.8	475
14514at5125	Complete	scaffold_1	6429494	6431719	970.7	665
14516at5125	Complete	scaffold_6	3808982	3813141	1188.6	894
1452at5125	Complete	scaffold_3	2737726	2743831	2370.7	1502
14536at5125	Complete	scaffold_1	2313194	2314915	727.7	444
14562at5125	Complete	scaffold_1	5833416	5835532	975.6	459
14592at5125	Complete	scaffold_1	3029442	3031592	1047.5	591
14617at5125	Complete	scaffold_2	2200803	2202719	572.9	405
14618at5125	Complete	scaffold_2	2933476	2935628	956.4	499
14620at5125	Complete	scaffold_1	2986448	2988781	969.6	534
1462at5125	Complete	scaffold_3	3871382	3876243	2115.3	1139
14632at5125	Complete	scaffold_6	2928576	2930393	741.7	458
14639at5125	Complete	scaffold_4	828374	830482	643.6	448
14671at5125	Complete	scaffold_2	1737709	1739547	1000.3	507
14679at5125	Complete	scaffold_4	3597259	3599340	751.3	472
14726at5125	Complete	scaffold_5	1944449	1947076	789.1	562
14736at5125	Complete	scaffold_2	2889905	2891596	1001.9	445
14737at5125	Complete	scaffold_4	3316350	3318175	818.1	410
1473at5125	Complete	scaffold_6	2876842	2882388	1379.5	1125
14748at5125	Complete	scaffold_2	2154790	2156585	823.0	487
14763at5125	Complete	scaffold_2	4599611	4602160	526.1	492
14797at5125	Complete	scaffold_6	586468	588130	762.2	371
14810at5125	Complete	scaffold_6	3314005	3316164	1013.2	569
14811at5125	Complete	scaffold_3	834736	837308	723.0	558
14816at5125	Complete	scaffold_1	5386841	5389552	850.2	663
14818at5125	Complete	scaffold_3	3267938	3269521	702.1	437
1484at5125	Complete	scaffold_7	3027887	3033121	2665.3	1473
14852at5125	Complete	scaffold_2	4829867	4832510	775.6	513
14858at5125	Complete	scaffold_1	4611628	4616392	883.9	412
1485at5125	Complete	scaffold_7	283937	288859	2010.6	1327
