# BUSCO version is: 2.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of species: 50, number of BUSCOs: 4494)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/TrichodermaReesei_QM6a/FunannotatePredict/predict_misc/busco_augustus.proteins.fasta -o trichoderma_reesei_qm6a -l /home/zack/funannotate_db/hypocreales_odb10/ -m proteins -c 4 -sp anidulans
#
# Busco id	Status	Sequence	Score	Length
10880at5125	Complete	gene1025.t1	908.1	621
10896at5125	Complete	gene1026.t1	1031.0	540
10898at5125	Complete	gene1027.t1	1093.0	611
10908at5125	Complete	gene1028.t1	847.7	463
10912at5125	Complete	gene1029.t1	1186.1	590
10921at5125	Complete	gene1030.t1	1134.6	812
10923at5125	Complete	gene1031.t1	809.6	469
10941at5125	Complete	gene1032.t1	1122.7	632
10946at5125	Complete	gene1033.t1	933.1	573
10959at5125	Complete	gene1034.t1	972.4	521
10960at5125	Complete	gene1035.t1	894.1	613
10999at5125	Complete	gene1036.t1	1076.5	619
11007at5125	Complete	gene1037.t1	837.2	757
11010at5125	Complete	gene1038.t1	880.7	554
11017at5125	Complete	gene1039.t1	524.5	746
11019at5125	Complete	gene1040.t1	746.0	1109
1101at5125	Complete	gene93.t1	2772.7	1436
11029at5125	Complete	gene1041.t1	975.3	559
11036at5125	Complete	gene1042.t1	946.5	569
11039at5125	Complete	gene1043.t1	477.4	461
1103at5125	Complete	gene94.t1	2477.0	1448
11041at5125	Complete	gene1044.t1	1199.6	570
11048at5125	Complete	gene1045.t1	852.4	482
11086at5125	Complete	gene1046.t1	1230.9	702
11105at5125	Complete	gene1047.t1	1231.1	594
11116at5125	Complete	gene1048.t1	1003.6	517
11131at5125	Complete	gene1049.t1	994.2	543
11148at5125	Complete	gene1050.t1	970.4	492
11162at5125	Complete	gene1051.t1	785.9	498
11163at5125	Complete	gene1052.t1	924.5	551
11172at5125	Complete	gene1053.t1	968.4	498
11177at5125	Complete	gene1054.t1	676.4	378
11247at5125	Complete	gene1055.t1	814.7	775
11253at5125	Complete	gene1056.t1	1046.4	484
11279at5125	Complete	gene1057.t1	699.8	521
1128at5125	Complete	gene95.t1	1939.4	1272
11307at5125	Complete	gene1058.t1	651.2	369
1130at5125	Complete	gene96.t1	2243.0	1221
11316at5125	Complete	gene1059.t1	926.4	664
11320at5125	Complete	gene1060.t1	820.5	472
11326at5125	Complete	gene1061.t1	843.6	756
11338at5125	Complete	gene1062.t1	1036.2	508
11342at5125	Complete	gene1063.t1	808.4	477
11358at5125	Complete	gene1064.t1	1188.3	750
11365at5125	Complete	gene1065.t1	580.1	297
11367at5125	Complete	gene1066.t1	1215.4	576
11369at5125	Complete	gene1067.t1	1065.3	539
11382at5125	Complete	gene1068.t1	990.7	525
11383at5125	Complete	gene1069.t1	950.5	516
11392at5125	Complete	gene1070.t1	912.6	517
11423at5125	Complete	gene1071.t1	1166.9	552
11431at5125	Complete	gene1072.t1	351.7	467
11443at5125	Complete	gene1073.t1	1003.7	499
11454at5125	Complete	gene1074.t1	1043.0	554
11461at5125	Complete	gene1075.t1	631.4	460
11467at5125	Complete	gene1076.t1	720.9	555
11471at5125	Complete	gene1077.t1	1123.9	731
11477at5125	Complete	gene1078.t1	1127.8	551
1147at5125	Complete	gene97.t1	2277.1	1315
11481at5125	Complete	gene1079.t1	896.3	477
11498at5125	Complete	gene1080.t1	983.2	629
11513at5125	Complete	gene1081.t1	855.0	477
11517at5125	Complete	gene1082.t1	1036.8	513
11525at5125	Complete	gene1083.t1	749.1	588
11536at5125	Complete	gene1084.t1	807.8	475
11537at5125	Complete	gene1085.t1	862.3	460
11604at5125	Complete	gene1086.t1	1156.8	579
11608at5125	Complete	gene1087.t1	979.7	600
11622at5125	Complete	gene1088.t1	736.4	544
11669at5125	Complete	gene1089.t1	837.3	489
11700at5125	Complete	gene1090.t1	903.6	572
11704at5125	Complete	gene1091.t1	788.5	570
11707at5125	Complete	gene1092.t1	543.6	690
11752at5125	Complete	gene1093.t1	1149.0	634
11758at5125	Complete	gene1094.t1	1125.0	631
11795at5125	Complete	gene1095.t1	931.6	622
1179at5125	Complete	gene98.t1	2214.1	1408
11807at5125	Complete	gene1096.t1	1044.2	626
11809at5125	Complete	gene1097.t1	895.1	500
11812at5125	Complete	gene1098.t1	1002.9	602
1181at5125	Complete	gene99.t1	2492.7	1256
1182at5125	Complete	gene100.t1	2058.3	1409
1187at5125	Complete	gene101.t1	2478.5	1152
11888at5125	Complete	gene1099.t1	1148.2	618
11898at5125	Complete	gene1100.t1	1023.6	529
11902at5125	Complete	gene1101.t1	913.4	531
11908at5125	Complete	gene1102.t1	964.9	600
11937at5125	Complete	gene1103.t1	820.3	432
11947at5125	Complete	gene1104.t1	561.5	745
11953at5125	Complete	gene1105.t1	823.9	494
11955at5125	Complete	gene1106.t1	856.3	514
11960at5125	Complete	gene1107.t1	960.0	490
11961at5125	Complete	gene1108.t1	1086.6	507
11969at5125	Complete	gene1109.t1	1067.0	535
11971at5125	Complete	gene1110.t1	891.1	507
1198at5125	Complete	gene102.t1	1950.1	1332
11992at5125	Complete	gene1111.t1	1058.1	499
11997at5125	Complete	gene1112.t1	911.9	498
12010at5125	Complete	gene1113.t1	604.5	443
12046at5125	Complete	gene1114.t1	992.4	865
12091at5125	Complete	gene1115.t1	1015.9	773
12092at5125	Complete	gene1116.t1	787.9	436
1210at5125	Complete	gene103.t1	2004.0	1137
12112at5125	Complete	gene1117.t1	1189.2	659
12153at5125	Complete	gene1118.t1	900.2	453
12154at5125	Complete	gene1119.t1	1053.6	504
12162at5125	Complete	gene1120.t1	764.4	486
12169at5125	Complete	gene1121.t1	1050.2	556
12190at5125	Complete	gene1122.t1	1037.1	568
12196at5125	Complete	gene1123.t1	1083.8	625
12199at5125	Complete	gene1124.t1	842.7	514
12207at5125	Complete	gene1125.t1	705.1	531
1220at5125	Complete	gene104.t1	2434.8	1241
12220at5125	Complete	gene1126.t1	987.9	462
12239at5125	Complete	gene1127.t1	1103.6	571
1224at5125	Complete	gene105.t1	2228.3	1193
1225at5125	Complete	gene106.t1	2323.1	1220
12271at5125	Complete	gene1128.t1	1077.6	571
12295at5125	Complete	gene1129.t1	1004.1	474
12301at5125	Complete	gene1130.t1	875.8	493
12311at5125	Complete	gene1131.t1	964.9	466
12321at5125	Complete	gene1132.t1	1170.4	650
12325at5125	Complete	gene1133.t1	806.8	524
12360at5125	Complete	gene1134.t1	981.1	669
12363at5125	Complete	gene1135.t1	808.3	552
12395at5125	Complete	gene1136.t1	718.2	504
12396at5125	Complete	gene1137.t1	810.3	445
12398at5125	Complete	gene1138.t1	624.5	585
12400at5125	Complete	gene1139.t1	965.1	536
1240at5125	Complete	gene107.t1	1301.3	1141
12416at5125	Complete	gene1140.t1	1015.0	481
12437at5125	Complete	gene1141.t1	679.2	428
12438at5125	Complete	gene1142.t1	889.8	459
12441at5125	Complete	gene1143.t1	966.2	588
12460at5125	Complete	gene1144.t1	780.6	419
12464at5125	Complete	gene1145.t1	1082.4	591
12479at5125	Complete	gene1146.t1	982.0	465
12491at5125	Complete	gene1147.t1	787.4	508
12515at5125	Complete	gene1148.t1	567.7	458
12522at5125	Complete	gene1149.t1	1031.0	593
12543at5125	Complete	gene1150.t1	1001.3	499
12559at5125	Complete	gene1151.t1	1059.8	517
1255at5125	Complete	gene108.t1	2583.8	1367
12560at5125	Duplicated	gene1152.t1	918.7	579
12560at5125	Duplicated	gene3019.t1	883.8	558
12567at5125	Complete	gene1153.t1	878.5	574
12650at5125	Complete	gene1154.t1	760.5	400
12665at5125	Complete	gene1155.t1	476.5	378
12666at5125	Complete	gene1156.t1	1047.4	500
12677at5125	Complete	gene1157.t1	757.6	474
12687at5125	Complete	gene1158.t1	911.3	537
12690at5125	Complete	gene1159.t1	1116.5	565
12694at5125	Complete	gene1160.t1	1097.9	573
12749at5125	Complete	gene1161.t1	967.6	547
1275at5125	Complete	gene109.t1	2308.5	1146
12761at5125	Complete	gene1162.t1	573.6	458
1276at5125	Complete	gene110.t1	2291.0	1175
12776at5125	Complete	gene1163.t1	976.2	467
12778at5125	Complete	gene1164.t1	1015.7	507
12787at5125	Complete	gene1165.t1	1003.8	557
12818at5125	Complete	gene1166.t1	803.7	419
1281at5125	Complete	gene111.t1	2197.0	1115
12845at5125	Complete	gene1167.t1	906.2	457
1284at5125	Complete	gene112.t1	1832.7	1086
12868at5125	Complete	gene1168.t1	907.5	503
12871at5125	Complete	gene1169.t1	1127.4	531
1287at5125	Complete	gene113.t1	1492.8	949
12884at5125	Complete	gene1170.t1	973.5	495
12920at5125	Complete	gene1171.t1	942.3	523
12934at5125	Complete	gene1172.t1	876.8	617
12935at5125	Complete	gene1173.t1	749.6	497
12958at5125	Complete	gene1174.t1	903.2	505
12960at5125	Complete	gene1175.t1	735.0	410
12971at5125	Complete	gene1176.t1	585.3	798
12981at5125	Complete	gene1177.t1	1000.2	495
12991at5125	Complete	gene1178.t1	1020.8	500
1299at5125	Complete	gene114.t1	2231.1	1235
13019at5125	Complete	gene1179.t1	1071.4	522
13030at5125	Complete	gene1180.t1	838.1	501
13033at5125	Complete	gene1181.t1	750.1	533
13055at5125	Complete	gene1182.t1	802.9	412
13059at5125	Complete	gene1183.t1	929.0	550
1305at5125	Complete	gene115.t1	2039.1	1137
13061at5125	Complete	gene1184.t1	913.0	462
13063at5125	Complete	gene1185.t1	999.5	609
13064at5125	Complete	gene1186.t1	1046.6	586
13066at5125	Complete	gene1187.t1	682.4	520
13067at5125	Complete	gene1188.t1	919.3	557
1307at5125	Complete	gene116.t1	2221.8	1085
13089at5125	Complete	gene1189.t1	927.5	634
13100at5125	Complete	gene1190.t1	1059.5	568
13117at5125	Complete	gene1191.t1	882.5	495
13122at5125	Complete	gene1192.t1	957.6	533
13138at5125	Complete	gene1193.t1	830.9	461
13158at5125	Complete	gene1194.t1	838.4	524
13183at5125	Complete	gene1195.t1	1058.3	529
1318at5125	Complete	gene117.t1	2354.8	1235
13206at5125	Complete	gene1196.t1	1126.6	581
13209at5125	Complete	gene1197.t1	1113.8	581
13216at5125	Complete	gene1198.t1	1011.8	517
13219at5125	Complete	gene1199.t1	838.6	493
13220at5125	Complete	gene1200.t1	1046.9	533
13241at5125	Complete	gene1201.t1	959.8	479
13244at5125	Complete	gene1202.t1	613.6	453
13255at5125	Complete	gene1203.t1	1028.8	560
13290at5125	Complete	gene1204.t1	983.8	521
13297at5125	Complete	gene1205.t1	981.5	508
13299at5125	Complete	gene1206.t1	832.9	523
13300at5125	Complete	gene1207.t1	1014.0	538
13302at5125	Complete	gene1208.t1	1149.3	590
13308at5125	Complete	gene1209.t1	844.4	544
1331at5125	Complete	gene118.t1	1545.3	1278
13328at5125	Complete	gene1210.t1	899.2	493
13339at5125	Complete	gene1211.t1	1028.7	529
13372at5125	Complete	gene1212.t1	766.7	476
13381at5125	Complete	gene1213.t1	933.3	521
13399at5125	Complete	gene1214.t1	920.4	569
133at5125	Complete	gene8.t1	4418.5	2003
13405at5125	Complete	gene1215.t1	876.7	560
13416at5125	Complete	gene1216.t1	1265.6	616
1341at5125	Complete	gene119.t1	1853.3	1108
13421at5125	Complete	gene1217.t1	978.0	476
13430at5125	Complete	gene1218.t1	945.8	685
13450at5125	Complete	gene1219.t1	862.1	414
13461at5125	Complete	gene1220.t1	697.7	429
13473at5125	Complete	gene1221.t1	851.6	489
13485at5125	Complete	gene1222.t1	966.6	533
13511at5125	Complete	gene1223.t1	1020.1	480
13516at5125	Complete	gene1224.t1	1055.5	799
13543at5125	Complete	gene1225.t1	1030.4	503
13548at5125	Complete	gene1226.t1	832.4	505
13555at5125	Complete	gene1227.t1	899.5	565
13598at5125	Complete	gene1228.t1	1001.4	448
13603at5125	Complete	gene1229.t1	900.9	493
13619at5125	Complete	gene1230.t1	1273.6	738
1361at5125	Complete	gene120.t1	2284.2	1049
13625at5125	Complete	gene1231.t1	843.7	441
1365at5125	Complete	gene121.t1	2224.3	1244
13664at5125	Complete	gene1232.t1	721.3	439
13666at5125	Complete	gene1233.t1	729.9	421
13691at5125	Complete	gene1234.t1	898.4	455
13703at5125	Complete	gene1235.t1	841.1	491
13708at5125	Complete	gene1236.t1	1028.3	520
1370at5125	Complete	gene122.t1	1797.2	1199
13710at5125	Complete	gene1237.t1	644.6	490
13711at5125	Complete	gene1238.t1	1028.6	497
13712at5125	Complete	gene1239.t1	862.2	469
13762at5125	Complete	gene1240.t1	670.5	422
1377at5125	Complete	gene123.t1	1492.0	838
13803at5125	Complete	gene1241.t1	937.4	490
13805at5125	Complete	gene1242.t1	904.6	473
13808at5125	Complete	gene1243.t1	789.2	407
13816at5125	Complete	gene1244.t1	919.9	627
13820at5125	Complete	gene1245.t1	951.4	731
13824at5125	Complete	gene1246.t1	893.1	441
13829at5125	Complete	gene1247.t1	940.7	467
13845at5125	Complete	gene1248.t1	918.8	501
13873at5125	Complete	gene1249.t1	900.2	463
13898at5125	Complete	gene1250.t1	802.7	513
1393at5125	Complete	gene124.t1	2263.1	1207
13949at5125	Complete	gene1251.t1	752.6	405
13959at5125	Complete	gene1252.t1	498.2	413
13960at5125	Complete	gene1253.t1	887.8	426
13974at5125	Complete	gene1254.t1	498.1	357
13977at5125	Complete	gene1255.t1	997.5	489
13985at5125	Complete	gene1256.t1	864.4	541
13987at5125	Complete	gene1257.t1	829.6	596
13988at5125	Complete	gene1258.t1	1061.6	519
13998at5125	Complete	gene1259.t1	837.6	481
14000at5125	Complete	gene1260.t1	927.6	485
14002at5125	Complete	gene1261.t1	870.2	453
1400at5125	Complete	gene125.t1	1937.2	1684
14030at5125	Complete	gene1262.t1	924.3	473
14053at5125	Complete	gene1263.t1	969.9	491
14058at5125	Complete	gene1264.t1	938.5	483
14063at5125	Complete	gene1265.t1	857.6	499
14093at5125	Complete	gene1266.t1	817.0	438
14099at5125	Complete	gene1267.t1	931.5	495
1410at5125	Complete	gene126.t1	2315.1	1140
14140at5125	Complete	gene1268.t1	899.4	578
14152at5125	Complete	gene1269.t1	846.3	435
14158at5125	Complete	gene1270.t1	842.1	419
14165at5125	Missing
14169at5125	Missing
14183at5125	Complete	gene1271.t1	889.0	495
14194at5125	Complete	gene1272.t1	910.2	524
141at5125	Complete	gene9.t1	4312.4	2087
14213at5125	Complete	gene1273.t1	746.3	467
14217at5125	Complete	gene1274.t1	476.8	458
14243at5125	Complete	gene1275.t1	946.5	470
14278at5125	Complete	gene1276.t1	517.2	327
14281at5125	Complete	gene1277.t1	825.3	459
1428at5125	Complete	gene127.t1	2195.2	1168
142at5125	Complete	gene10.t1	4081.0	2130
14313at5125	Complete	gene1278.t1	601.0	371
14319at5125	Complete	gene1279.t1	932.1	516
14334at5125	Complete	gene1280.t1	534.7	420
14337at5125	Complete	gene1281.t1	982.1	608
14344at5125	Complete	gene1282.t1	841.6	436
14368at5125	Complete	gene1283.t1	734.9	563
14369at5125	Complete	gene1284.t1	1104.8	590
14370at5125	Complete	gene1285.t1	917.5	501
14373at5125	Complete	gene1286.t1	945.4	549
14388at5125	Complete	gene1287.t1	1036.4	489
14389at5125	Complete	gene1288.t1	940.9	475
1438at5125	Complete	gene128.t1	1860.0	1130
14401at5125	Complete	gene1289.t1	847.1	465
14403at5125	Complete	gene1290.t1	992.0	499
1440at5125	Complete	gene129.t1	1960.4	1117
14411at5125	Complete	gene1291.t1	789.8	678
14426at5125	Complete	gene1292.t1	960.2	475
14434at5125	Complete	gene1293.t1	748.9	412
14438at5125	Complete	gene1294.t1	874.3	500
14440at5125	Complete	gene1295.t1	623.3	347
14448at5125	Complete	gene1296.t1	993.6	599
14449at5125	Complete	gene1297.t1	929.7	572
1447at5125	Complete	gene130.t1	2150.9	1089
14490at5125	Complete	gene1298.t1	1053.1	482
14507at5125	Complete	gene1299.t1	942.8	475
14514at5125	Complete	gene1300.t1	970.7	665
14516at5125	Complete	gene1301.t1	1188.6	894
1452at5125	Complete	gene131.t1	2370.7	1502
14536at5125	Complete	gene1302.t1	727.7	444
14562at5125	Complete	gene1303.t1	975.6	459
14592at5125	Complete	gene1304.t1	1047.5	591
14617at5125	Complete	gene1305.t1	572.8	405
14618at5125	Complete	gene1306.t1	956.3	499
14620at5125	Complete	gene1307.t1	969.6	534
1462at5125	Complete	gene132.t1	2115.3	1139
14632at5125	Complete	gene1308.t1	741.7	458
14639at5125	Complete	gene1309.t1	643.5	448
14671at5125	Complete	gene1310.t1	1000.3	507
14679at5125	Complete	gene1311.t1	751.3	472
14726at5125	Complete	gene1312.t1	789.1	562
14736at5125	Complete	gene1313.t1	1001.9	445
14737at5125	Complete	gene1314.t1	818.1	410
1473at5125	Complete	gene133.t1	1379.5	1125
14748at5125	Complete	gene1315.t1	822.9	487
14763at5125	Complete	gene1316.t1	526.1	492
14797at5125	Complete	gene1317.t1	762.1	371
14810at5125	Complete	gene1318.t1	1013.2	569
14811at5125	Complete	gene1319.t1	723.0	558
14816at5125	Complete	gene1320.t1	850.2	663
14818at5125	Complete	gene1321.t1	702.1	437
1484at5125	Complete	gene134.t1	2665.3	1473
14852at5125	Complete	gene1322.t1	775.5	513
14858at5125	Complete	gene1323.t1	883.8	412
1485at5125	Complete	gene135.t1	2010.6	1327
14922at5125	Complete	gene1324.t1	945.7	462
14924at5125	Complete	gene1325.t1	759.2	419
14931at5125	Complete	gene1326.t1	772.3	492
14934at5125	Complete	gene1327.t1	780.5	479
15009at5125	Complete	gene1328.t1	765.3	454
1502at5125	Complete	gene136.t1	1943.0	1085
15062at5125	Complete	gene1329.t1	958.7	569
15063at5125	Complete	gene1330.t1	869.6	473
1508at5125	Complete	gene137.t1	1923.3	1006
15093at5125	Complete	gene1331.t1	841.0	481
15095at5125	Complete	gene1332.t1	831.2	492
15099at5125	Complete	gene1333.t1	895.0	532
1510at5125	Complete	gene138.t1	2290.9	1204
15118at5125	Complete	gene1334.t1	671.3	382
1511at5125	Complete	gene139.t1	1749.3	1206
15129at5125	Complete	gene1335.t1	677.1	394
15136at5125	Complete	gene1336.t1	692.7	513
15137at5125	Complete	gene1337.t1	874.1	453
15141at5125	Complete	gene1338.t1	830.2	562
15142at5125	Complete	gene1339.t1	950.0	596
15144at5125	Missing
15148at5125	Complete	gene1340.t1	746.8	497
1515at5125	Complete	gene140.t1	1784.3	1069
15168at5125	Complete	gene1341.t1	967.4	510
15175at5125	Complete	gene1342.t1	767.0	492
15188at5125	Complete	gene1343.t1	959.4	428
15212at5125	Complete	gene1344.t1	708.3	446
15219at5125	Complete	gene1345.t1	805.4	508
15220at5125	Complete	gene1346.t1	676.1	381
15255at5125	Complete	gene1347.t1	885.8	414
15277at5125	Complete	gene1348.t1	999.4	500
1528at5125	Complete	gene141.t1	2247.6	1208
15301at5125	Complete	gene1349.t1	866.6	444
15304at5125	Complete	gene1350.t1	986.3	491
15318at5125	Complete	gene1351.t1	833.3	654
1531at5125	Complete	gene142.t1	2078.3	1109
15369at5125	Complete	gene1352.t1	990.6	622
15387at5125	Complete	gene1353.t1	917.6	476
15392at5125	Complete	gene1354.t1	920.4	495
15397at5125	Complete	gene1355.t1	971.8	538
15401at5125	Complete	gene1356.t1	503.3	539
15412at5125	Complete	gene1357.t1	823.9	435
15413at5125	Complete	gene1358.t1	802.9	442
15432at5125	Complete	gene1359.t1	1005.8	554
15448at5125	Complete	gene1360.t1	1010.3	481
15454at5125	Complete	gene1361.t1	1028.5	471
15464at5125	Complete	gene1362.t1	683.0	587
15476at5125	Complete	gene1363.t1	754.0	417
15483at5125	Complete	gene1364.t1	1042.5	523
15491at5125	Complete	gene1365.t1	759.6	458
154at5125	Complete	gene11.t1	3968.8	2426
15516at5125	Complete	gene1366.t1	855.3	453
15558at5125	Complete	gene1367.t1	751.4	466
15565at5125	Complete	gene1368.t1	951.7	561
155at5125	Complete	gene12.t1	3937.9	2221
15618at5125	Complete	gene1369.t1	821.5	471
15626at5125	Complete	gene1370.t1	805.2	483
15628at5125	Complete	gene1371.t1	853.9	475
15635at5125	Complete	gene1372.t1	973.5	543
15656at5125	Complete	gene1373.t1	896.5	429
15657at5125	Complete	gene1374.t1	900.8	445
1565at5125	Complete	gene143.t1	1983.8	951
1566at5125	Complete	gene144.t1	1964.1	1074
15674at5125	Complete	gene1375.t1	850.8	607
15676at5125	Complete	gene1376.t1	732.7	519
15682at5125	Complete	gene1377.t1	791.8	421
15691at5125	Complete	gene1378.t1	790.8	466
15707at5125	Complete	gene1379.t1	700.2	477
15719at5125	Complete	gene1380.t1	688.3	933
15727at5125	Complete	gene1381.t1	958.8	478
15737at5125	Complete	gene1382.t1	900.2	483
15743at5125	Complete	gene1383.t1	1149.3	680
15758at5125	Complete	gene1384.t1	927.4	441
15765at5125	Complete	gene1385.t1	846.5	501
15770at5125	Complete	gene1386.t1	728.4	400
15772at5125	Complete	gene1387.t1	692.5	396
15786at5125	Complete	gene1388.t1	1013.1	495
15789at5125	Complete	gene1389.t1	988.4	494
15797at5125	Complete	gene1390.t1	784.9	482
15803at5125	Complete	gene1391.t1	791.1	440
1580at5125	Missing
15812at5125	Complete	gene1392.t1	438.8	401
15816at5125	Complete	gene1393.t1	834.0	571
15817at5125	Complete	gene1394.t1	822.0	569
15836at5125	Complete	gene1395.t1	571.5	377
15850at5125	Complete	gene1396.t1	782.1	424
15899at5125	Complete	gene1397.t1	991.8	571
15903at5125	Complete	gene1398.t1	743.2	503
15909at5125	Complete	gene1399.t1	522.9	352
15937at5125	Complete	gene1400.t1	640.1	440
15939at5125	Complete	gene1401.t1	486.1	362
15955at5125	Complete	gene1402.t1	823.7	456
15960at5125	Complete	gene1403.t1	840.9	419
15972at5125	Complete	gene1404.t1	602.7	432
15973at5125	Complete	gene1405.t1	952.2	501
15976at5125	Complete	gene1406.t1	672.1	410
1597at5125	Complete	gene146.t1	1989.4	1133
15981at5125	Complete	gene1407.t1	961.8	497
16010at5125	Complete	gene1408.t1	945.7	448
16042at5125	Complete	gene1409.t1	934.7	448
16058at5125	Complete	gene1410.t1	802.0	451
1605at5125	Complete	gene147.t1	2313.3	1282
16071at5125	Complete	gene1411.t1	681.0	459
16076at5125	Complete	gene1412.t1	654.9	401
16085at5125	Complete	gene1413.t1	845.5	445
16100at5125	Complete	gene1414.t1	1033.9	498
16122at5125	Complete	gene1415.t1	964.7	790
16123at5125	Complete	gene1416.t1	899.1	552
16124at5125	Complete	gene1417.t1	830.3	482
1612at5125	Complete	gene148.t1	2332.2	1215
1613at5125	Complete	gene149.t1	1519.9	991
16145at5125	Complete	gene1418.t1	806.6	462
16159at5125	Complete	gene1419.t1	869.8	441
16186at5125	Complete	gene1420.t1	915.2	552
1619at5125	Missing
1620at5125	Complete	gene151.t1	2040.9	993
16230at5125	Complete	gene1421.t1	905.4	442
16243at5125	Complete	gene1422.t1	779.3	415
16248at5125	Complete	gene1423.t1	857.7	491
16254at5125	Complete	gene1424.t1	965.5	490
16267at5125	Complete	gene1425.t1	940.7	433
16269at5125	Complete	gene1426.t1	913.5	430
16289at5125	Complete	gene1427.t1	1003.8	625
1630at5125	Complete	gene152.t1	2198.9	1323
16330at5125	Complete	gene1428.t1	719.9	483
