#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_010076-T1        -            558 4603at5125           -            744   4.5e-87  292.4  23.6   4   4   8.6e-24   1.3e-21   76.0   0.8   526   663   377   522   374   534 0.83 FUN_010076
FUN_005225-T1        -            698 4603at5125           -            744     1e-60  205.3  14.2   1   3   7.5e-39   1.1e-36  125.8   4.1   145   462   155   450   148   455 0.80 FUN_005225
FUN_005225-T1        -            698 4603at5125           -            744     1e-60  205.3  14.2   2   3   1.1e-12   1.6e-10   39.3   1.0   524   611   442   528   440   537 0.93 FUN_005225
FUN_005225-T1        -            698 4603at5125           -            744     1e-60  205.3  14.2   3   3   1.8e-15   2.8e-13   48.5   0.1   585   671   593   679   589   693 0.71 FUN_005225
FUN_010455-T1        -            479 4603at5125           -            744   5.1e-49  166.6  14.8   1   3   4.2e-14   6.4e-12   44.0   0.3   523   611    10   100     3   103 0.92 FUN_010455
FUN_010455-T1        -            479 4603at5125           -            744   5.1e-49  166.6  14.8   2   3   2.2e-19   3.3e-17   61.4   1.8   523   640    52   173    51   180 0.89 FUN_010455
FUN_010455-T1        -            479 4603at5125           -            744   5.1e-49  166.6  14.8   3   3   1.4e-26   2.2e-24   85.2   0.7   532   681   194   348   185   388 0.86 FUN_010455
FUN_007212-T1        -            711 4603at5125           -            744   5.5e-47  159.9  11.8   1   5   1.3e-08   1.9e-06   25.8   0.0   195   256   255   316   245   321 0.84 FUN_007212
FUN_007212-T1        -            711 4603at5125           -            744   5.5e-47  159.9  11.8   2   5   1.3e-09     2e-07   29.1   0.0   336   411   322   394   316   399 0.85 FUN_007212
FUN_007212-T1        -            711 4603at5125           -            744   5.5e-47  159.9  11.8   3   5   2.6e-06    0.0004   18.2   0.1   368   423   437   493   432   496 0.86 FUN_007212
FUN_007212-T1        -            711 4603at5125           -            744   5.5e-47  159.9  11.8   4   5   5.4e-19   8.3e-17   60.1   1.3   379   466   489   576   484   578 0.94 FUN_007212
FUN_007212-T1        -            711 4603at5125           -            744   5.5e-47  159.9  11.8   5   5   1.6e-10   2.5e-08   32.1   0.2   621   727   580   689   577   696 0.73 FUN_007212
FUN_004845-T1        -            468 4603at5125           -            744   2.2e-37  128.2  15.1   1   3   1.4e-17   2.2e-15   55.4   2.5   521   658   151   292   132   297 0.90 FUN_004845
FUN_004845-T1        -            468 4603at5125           -            744   2.2e-37  128.2  15.1   2   3   5.8e-16   8.9e-14   50.1   2.5   521   610   235   326   231   327 0.94 FUN_004845
FUN_004845-T1        -            468 4603at5125           -            744   2.2e-37  128.2  15.1   3   3   2.5e-14   3.8e-12   44.7   0.0   542   676   300   445   295   455 0.82 FUN_004845
FUN_004616-T1        -            902 4603at5125           -            744   3.7e-36  124.1  12.5   1   4   4.2e-05    0.0064   14.2   0.0   562   617   104   159    79   172 0.83 FUN_004616
FUN_004616-T1        -            902 4603at5125           -            744   3.7e-36  124.1  12.5   2   4   1.2e-12   1.8e-10   39.2   0.5   582   682   195   299   189   309 0.86 FUN_004616
FUN_004616-T1        -            902 4603at5125           -            744   3.7e-36  124.1  12.5   3   4   1.6e-16   2.5e-14   52.0   0.1   414   612   417   635   410   648 0.75 FUN_004616
FUN_004616-T1        -            902 4603at5125           -            744   3.7e-36  124.1  12.5   4   4   3.5e-08   5.4e-06   24.4   0.5   542   601   657   716   644   731 0.79 FUN_004616
FUN_004979-T1        -            657 4603at5125           -            744   9.4e-34  116.2   3.8   1   3   6.7e-12     1e-09   36.7   0.0   566   639   314   387   302   399 0.56 FUN_004979
FUN_004979-T1        -            657 4603at5125           -            744   9.4e-34  116.2   3.8   2   3   1.2e-08   1.9e-06   25.9   0.0   415   454   432   471   427   479 0.92 FUN_004979
FUN_004979-T1        -            657 4603at5125           -            744   9.4e-34  116.2   3.8   3   3     8e-17   1.2e-14   53.0   0.5   613   713   505   605   498   635 0.88 FUN_004979
FUN_003027-T1        -            514 4603at5125           -            744   3.5e-32  111.0  11.5   1   4   1.9e-09   2.9e-07   28.6   0.1   392   683   160   222   137   239 0.49 FUN_003027
FUN_003027-T1        -            514 4603at5125           -            744   3.5e-32  111.0  11.5   2   4   8.1e-13   1.2e-10   39.7   2.1   541   622   251   331   246   342 0.89 FUN_003027
FUN_003027-T1        -            514 4603at5125           -            744   3.5e-32  111.0  11.5   3   4   9.9e-09   1.5e-06   26.2   0.0   622   699   371   452   364   457 0.85 FUN_003027
FUN_003027-T1        -            514 4603at5125           -            744   3.5e-32  111.0  11.5   4   4   2.6e-09     4e-07   28.1   0.1   521   596   435   512   435   514 0.94 FUN_003027
FUN_005623-T1        -            964 4603at5125           -            744     8e-32  109.8  20.2   1   7   7.8e-10   1.2e-07   29.9   0.0   164   257    53   145    24   153 0.89 FUN_005623
FUN_005623-T1        -            964 4603at5125           -            744     8e-32  109.8  20.2   2   7   6.2e-10   9.4e-08   30.2   0.1   416   467   322   374   318   380 0.90 FUN_005623
FUN_005623-T1        -            964 4603at5125           -            744     8e-32  109.8  20.2   3   7   8.9e-07   0.00014   19.7   0.1   539   597   380   437   376   441 0.85 FUN_005623
FUN_005623-T1        -            964 4603at5125           -            744     8e-32  109.8  20.2   4   7   1.1e-07   1.7e-05   22.8   0.1   413   458   481   526   477   529 0.92 FUN_005623
FUN_005623-T1        -            964 4603at5125           -            744     8e-32  109.8  20.2   5   7   8.2e-06    0.0013   16.6   0.0   376   426   525   574   522   597 0.85 FUN_005623
FUN_005623-T1        -            964 4603at5125           -            744     8e-32  109.8  20.2   6   7       1.8   2.7e+02   -1.1   0.1   542   555   652   665   647   675 0.79 FUN_005623
FUN_005623-T1        -            964 4603at5125           -            744     8e-32  109.8  20.2   7   7       2.1   3.2e+02   -1.3   2.3   301   387   849   938   811   950 0.65 FUN_005623
FUN_008412-T1        -            960 4603at5125           -            744   2.5e-31  108.1  12.5   1   5   5.5e-11   8.4e-09   33.7   0.1   380   518    71   219    65   223 0.84 FUN_008412
FUN_008412-T1        -            960 4603at5125           -            744   2.5e-31  108.1  12.5   2   5       4.3   6.6e+02   -2.4   0.0   665   687   293   315   281   330 0.81 FUN_008412
FUN_008412-T1        -            960 4603at5125           -            744   2.5e-31  108.1  12.5   3   5   1.3e-10   2.1e-08   32.4   0.2   565   679   421   537   412   562 0.82 FUN_008412
FUN_008412-T1        -            960 4603at5125           -            744   2.5e-31  108.1  12.5   4   5   3.5e-07   5.4e-05   21.1   0.0   397   462   583   650   548   662 0.75 FUN_008412
FUN_008412-T1        -            960 4603at5125           -            744   2.5e-31  108.1  12.5   5   5   1.7e-08   2.6e-06   25.4   0.3   393   445   668   722   656   730 0.87 FUN_008412
FUN_008643-T1        -            592 4603at5125           -            744   5.3e-31  107.1   5.4   1   4   0.00034     0.051   11.2   0.1   648   685   286   325   263   332 0.78 FUN_008643
FUN_008643-T1        -            592 4603at5125           -            744   5.3e-31  107.1   5.4   2   4   3.9e-13   5.9e-11   40.8   0.2   383   450   343   412   328   426 0.91 FUN_008643
FUN_008643-T1        -            592 4603at5125           -            744   5.3e-31  107.1   5.4   3   4   2.2e-16   3.3e-14   51.5   0.1   533   652   426   561   416   563 0.81 FUN_008643
FUN_008643-T1        -            592 4603at5125           -            744   5.3e-31  107.1   5.4   4   4   3.2e-07     5e-05   21.2   0.0   559   612   508   561   500   588 0.72 FUN_008643
FUN_005322-T1        -            504 4603at5125           -            744   1.3e-27   95.9  10.9   1   3   7.1e-12   1.1e-09   36.6   0.0   524   602   150   230   141   243 0.79 FUN_005322
FUN_005322-T1        -            504 4603at5125           -            744   1.3e-27   95.9  10.9   2   3   8.5e-17   1.3e-14   52.9   0.0   525   651   252   383   247   399 0.86 FUN_005322
FUN_005322-T1        -            504 4603at5125           -            744   1.3e-27   95.9  10.9   3   3   0.00012     0.019   12.7   0.2   586   637   404   456   399   464 0.85 FUN_005322
FUN_005514-T1        -            470 4603at5125           -            744   2.8e-27   94.8   4.0   1   4   1.7e-10   2.7e-08   32.0   0.0   561   641   108   192   102   195 0.90 FUN_005514
FUN_005514-T1        -            470 4603at5125           -            744   2.8e-27   94.8   4.0   2   4   1.5e-12   2.2e-10   38.9   0.2   522   613   196   299   191   305 0.82 FUN_005514
FUN_005514-T1        -            470 4603at5125           -            744   2.8e-27   94.8   4.0   3   4   5.1e-08   7.8e-06   23.8   0.0   542   653   333   405   325   421 0.52 FUN_005514
FUN_005514-T1        -            470 4603at5125           -            744   2.8e-27   94.8   4.0   4   4         6   9.2e+02   -2.8   0.0   578   596   448   468   437   469 0.70 FUN_005514
FUN_007707-T1        -            167 4603at5125           -            744   2.7e-26   91.5   3.4   1   1   2.2e-28   3.4e-26   91.2   3.4   524   680     2   167     1   167 0.91 FUN_007707
FUN_001107-T1        -            354 4603at5125           -            744   2.6e-25   88.2   1.6   1   2   2.9e-14   4.4e-12   44.5   0.2   502   642    37   181    26   189 0.85 FUN_001107
FUN_001107-T1        -            354 4603at5125           -            744   2.6e-25   88.2   1.6   2   2   8.2e-14   1.3e-11   43.0   0.1   532   656   194   328   185   349 0.87 FUN_001107
FUN_002688-T1        -            318 4603at5125           -            744   1.1e-23   82.9   9.4   1   4    0.0022      0.34    8.5   0.0   411   448     7    47     3    51 0.82 FUN_002688
FUN_002688-T1        -            318 4603at5125           -            744   1.1e-23   82.9   9.4   2   4   7.5e-16   1.2e-13   49.7   1.3   515   614    49   151    46   159 0.89 FUN_002688
FUN_002688-T1        -            318 4603at5125           -            744   1.1e-23   82.9   9.4   3   4     3e-10   4.6e-08   31.2   0.4   517   640   137   263   136   271 0.84 FUN_002688
FUN_002688-T1        -            318 4603at5125           -            744   1.1e-23   82.9   9.4   4   4      0.59        91    0.5   0.0   534   556   292   314   273   317 0.67 FUN_002688
FUN_001282-T1        -            840 4603at5125           -            744   4.4e-23   80.9   0.3   1   3   1.4e-13   2.1e-11   42.3   0.0   536   678    64   216    38   217 0.81 FUN_001282
FUN_001282-T1        -            840 4603at5125           -            744   4.4e-23   80.9   0.3   2   3   1.3e-14     2e-12   45.7   0.1   522   656   133   275   133   299 0.76 FUN_001282
FUN_001282-T1        -            840 4603at5125           -            744   4.4e-23   80.9   0.3   3   3      0.14        21    2.6   0.0   213   252   652   692   637   699 0.83 FUN_001282
FUN_009260-T1        -            902 4603at5125           -            744   2.6e-21   75.0   0.1   1   3     0.015       2.3    5.8   0.0   524   596   146   222   118   229 0.78 FUN_009260
FUN_009260-T1        -            902 4603at5125           -            744   2.6e-21   75.0   0.1   2   3   3.9e-08   5.9e-06   24.2   0.1   388   448   357   419   348   422 0.91 FUN_009260
FUN_009260-T1        -            902 4603at5125           -            744   2.6e-21   75.0   0.1   3   3   4.3e-13   6.6e-11   40.6   0.0   373   446   425   503   419   509 0.87 FUN_009260
FUN_005796-T1        -            364 4603at5125           -            744   8.9e-21   73.3   8.6   1   3    0.0039      0.59    7.7   0.0   384   447    41   112    29   117 0.63 FUN_005796
FUN_005796-T1        -            364 4603at5125           -            744   8.9e-21   73.3   8.6   2   3   4.1e-15   6.3e-13   47.3   3.3   522   638   117   239   112   269 0.83 FUN_005796
FUN_005796-T1        -            364 4603at5125           -            744   8.9e-21   73.3   8.6   3   3   1.1e-06   0.00017   19.4   0.6   521   602   271   352   265   361 0.89 FUN_005796
FUN_000855-T1        -           1220 4603at5125           -            744   1.3e-19   69.5   0.9   1   2   1.1e-15   1.8e-13   49.1   0.2   526   645    55   178    43   190 0.87 FUN_000855
FUN_000855-T1        -           1220 4603at5125           -            744   1.3e-19   69.5   0.9   2   2   2.1e-06   0.00031   18.5   0.0   524   608   211   299   191   328 0.87 FUN_000855
FUN_007930-T1        -            771 4603at5125           -            744     1e-18   66.4   2.0   1   3   0.00021     0.032   11.9   0.1   525   562    10    48     5    66 0.89 FUN_007930
FUN_007930-T1        -            771 4603at5125           -            744     1e-18   66.4   2.0   2   3   7.1e-11   1.1e-08   33.3   0.0   521   602   101   184    78   192 0.87 FUN_007930
FUN_007930-T1        -            771 4603at5125           -            744     1e-18   66.4   2.0   3   3   1.2e-06   0.00019   19.3   0.1   539   644   213   316   196   330 0.80 FUN_007930
FUN_005130-T1        -            517 4603at5125           -            744   4.7e-18   64.3   4.3   1   2   1.5e-15   2.4e-13   48.7   0.6   477   681   200   408   187   425 0.79 FUN_005130
FUN_005130-T1        -            517 4603at5125           -            744   4.7e-18   64.3   4.3   2   2   6.4e-06   0.00098   16.9   0.2   624   681   455   515   449   517 0.83 FUN_005130
FUN_001685-T1        -            329 4603at5125           -            744   8.5e-18   63.4   5.7   1   3   0.00018     0.028   12.1   0.1   562   607    64   109    57   118 0.89 FUN_001685
FUN_001685-T1        -            329 4603at5125           -            744   8.5e-18   63.4   5.7   2   3   4.4e-13   6.7e-11   40.6   0.0   514   642   144   277   132   282 0.83 FUN_001685
FUN_001685-T1        -            329 4603at5125           -            744   8.5e-18   63.4   5.7   3   3   0.00024     0.037   11.7   0.6   552   597   283   328   276   329 0.93 FUN_001685
FUN_007641-T1        -            446 4603at5125           -            744   1.6e-17   62.5   1.2   1   2   6.8e-13     1e-10   40.0   0.1   565   641    62   140    45   192 0.77 FUN_007641
FUN_007641-T1        -            446 4603at5125           -            744   1.6e-17   62.5   1.2   2   2   3.1e-07   4.8e-05   21.3   0.1   523   601   277   358   251   392 0.85 FUN_007641
FUN_010812-T1        -            623 4603at5125           -            744     4e-17   61.2   1.8   1   2   2.8e-17   4.3e-15   54.5   0.5   523   678   131   293   124   311 0.83 FUN_010812
FUN_010812-T1        -            623 4603at5125           -            744     4e-17   61.2   1.8   2   2     0.037       5.6    4.5   0.0   417   446   373   404   367   415 0.85 FUN_010812
FUN_009248-T1        -            610 4603at5125           -            744   5.1e-16   57.5  15.0   1   4     0.065        10    3.7   0.0   522   627    54   164    37   195 0.57 FUN_009248
FUN_009248-T1        -            610 4603at5125           -            744   5.1e-16   57.5  15.0   2   4   2.4e-08   3.7e-06   24.9   0.6   389   461   203   280   189   295 0.81 FUN_009248
FUN_009248-T1        -            610 4603at5125           -            744   5.1e-16   57.5  15.0   3   4   0.00044     0.067   10.8   0.1   523   618   320   378   311   405 0.52 FUN_009248
FUN_009248-T1        -            610 4603at5125           -            744   5.1e-16   57.5  15.0   4   4     3e-08   4.6e-06   24.6   2.4   529   640   492   608   473   609 0.86 FUN_009248
FUN_008523-T1        -            384 4603at5125           -            744   4.9e-15   54.3   6.8   1   4      0.84   1.3e+02   -0.0   0.1   310   336    36    62    31    70 0.87 FUN_008523
FUN_008523-T1        -            384 4603at5125           -            744   4.9e-15   54.3   6.8   2   4   1.1e-07   1.7e-05   22.7   0.1   593   682    73   168    66   174 0.82 FUN_008523
FUN_008523-T1        -            384 4603at5125           -            744   4.9e-15   54.3   6.8   3   4   1.8e-11   2.8e-09   35.2   0.4   523   681   128   299   122   316 0.76 FUN_008523
FUN_008523-T1        -            384 4603at5125           -            744   4.9e-15   54.3   6.8   4   4   5.3e-05    0.0081   13.9   0.2   476   578   273   378   267   383 0.83 FUN_008523
FUN_010420-T1        -            973 4603at5125           -            744   1.2e-14   53.0   1.1   1   1   1.3e-16     2e-14   52.3   1.1   508   701    58   267    24   290 0.80 FUN_010420
FUN_003652-T1        -            752 4603at5125           -            744   1.9e-12   45.7   6.2   1   3       0.2        30    2.1   0.0   601   649   366   415   360   431 0.58 FUN_003652
FUN_003652-T1        -            752 4603at5125           -            744   1.9e-12   45.7   6.2   2   3   7.2e-08   1.1e-05   23.4   1.2   577   685   461   576   387   584 0.87 FUN_003652
FUN_003652-T1        -            752 4603at5125           -            744   1.9e-12   45.7   6.2   3   3   1.2e-06   0.00018   19.3   0.3   390   448   593   655   576   661 0.79 FUN_003652
FUN_004602-T1        -            595 4603at5125           -            744   1.5e-11   42.8   3.8   1   2   1.6e-12   2.5e-10   38.7   0.3   481   638   172   351   146   364 0.72 FUN_004602
FUN_004602-T1        -            595 4603at5125           -            744   1.5e-11   42.8   3.8   2   2     0.039       5.9    4.4   0.0   538   558   460   480   450   488 0.85 FUN_004602
FUN_009593-T1        -            817 4603at5125           -            744   1.5e-11   42.7   2.9   1   3   3.5e-05    0.0053   14.5   0.0   432   498   482   554   474   569 0.83 FUN_009593
FUN_009593-T1        -            817 4603at5125           -            744   1.5e-11   42.7   2.9   2   3      0.93   1.4e+02   -0.2   0.1   535   562   625   652   606   669 0.68 FUN_009593
FUN_009593-T1        -            817 4603at5125           -            744   1.5e-11   42.7   2.9   3   3   7.9e-09   1.2e-06   26.5   0.1   584   671   715   810   711   816 0.80 FUN_009593
FUN_004399-T1        -            541 4603at5125           -            744   4.2e-11   41.3   0.8   1   2    0.0074       1.1    6.8   0.3   381   448    46   112    36   125 0.77 FUN_004399
FUN_004399-T1        -            541 4603at5125           -            744   4.2e-11   41.3   0.8   2   2   1.4e-10   2.1e-08   32.3   0.0   540   682   138   289   127   295 0.83 FUN_004399
FUN_003751-T1        -            972 4603at5125           -            744   9.3e-11   40.1   0.0   1   2   1.4e-06   0.00021   19.1   0.0   522   599   320   398   308   411 0.87 FUN_003751
FUN_003751-T1        -            972 4603at5125           -            744   9.3e-11   40.1   0.0   2   2   2.4e-06   0.00037   18.3   0.0   389   447   479   541   471   547 0.84 FUN_003751
FUN_010740-T1        -            388 4603at5125           -            744     1e-10   40.0   0.6   1   1   6.6e-13     1e-10   40.0   0.6   524   593   145   216   137   225 0.85 FUN_010740
FUN_000234-T1        -            337 4603at5125           -            744   5.7e-10   37.5   0.1   1   3     5e-11   7.7e-09   33.8   0.0   525   608     6    91     3    98 0.92 FUN_000234
FUN_000234-T1        -            337 4603at5125           -            744   5.7e-10   37.5   0.1   2   3      0.59        90    0.5   0.0   391   440   161   214   148   224 0.67 FUN_000234
FUN_000234-T1        -            337 4603at5125           -            744   5.7e-10   37.5   0.1   3   3         4   6.1e+02   -2.2   0.0   565   606   284   325   271   329 0.71 FUN_000234
FUN_002932-T1        -            351 4603at5125           -            744   6.3e-10   37.4   3.2   1   3   0.00037     0.057   11.1   0.0   374   465    13   122     6   127 0.74 FUN_002932
FUN_002932-T1        -            351 4603at5125           -            744   6.3e-10   37.4   3.2   2   3   2.1e-08   3.3e-06   25.1   2.9   560   688    61   199    59   204 0.79 FUN_002932
FUN_002932-T1        -            351 4603at5125           -            744   6.3e-10   37.4   3.2   3   3     2e-06   0.00031   18.6   0.6   523   608   155   239   154   244 0.88 FUN_002932
FUN_001731-T1        -            306 4603at5125           -            744   1.3e-09   36.4   1.3   1   2   1.3e-07     2e-05   22.5   0.1   384   445    19    86     5   120 0.84 FUN_001731
FUN_001731-T1        -            306 4603at5125           -            744   1.3e-09   36.4   1.3   2   2   0.00012     0.018   12.7   0.2   582   640   179   247   175   302 0.76 FUN_001731
FUN_009776-T1        -           1853 4603at5125           -            744   1.6e-09   36.0   0.3   1   3      0.74   1.1e+02    0.2   0.0   582   607   195   220   184   226 0.82 FUN_009776
FUN_009776-T1        -           1853 4603at5125           -            744   1.6e-09   36.0   0.3   2   3       2.4   3.7e+02   -1.5   0.0   456   500   381   423   342   436 0.60 FUN_009776
FUN_009776-T1        -           1853 4603at5125           -            744   1.6e-09   36.0   0.3   3   3   2.5e-10   3.8e-08   31.5   0.1   567   684   620   743   601   751 0.83 FUN_009776
FUN_005791-T1        -            317 4603at5125           -            744   5.2e-09   34.3   2.3   1   2       2.5   3.9e+02   -1.6   0.0   532   601    19    91    10   111 0.55 FUN_005791
FUN_005791-T1        -            317 4603at5125           -            744   5.2e-09   34.3   2.3   2   2     9e-11   1.4e-08   33.0   0.9   534   698   115   290   105   295 0.80 FUN_005791
FUN_007024-T1        -            407 4603at5125           -            744   6.9e-09   34.0   1.0   1   2   7.8e-07   0.00012   19.9   0.1   540   636    95   203    79   211 0.62 FUN_007024
FUN_007024-T1        -            407 4603at5125           -            744   6.9e-09   34.0   1.0   2   2   0.00024     0.036   11.7   0.1   528   601   278   357   268   364 0.82 FUN_007024
FUN_006955-T1        -            884 4603at5125           -            744   2.2e-08   32.3   0.0   1   3   0.00035     0.054   11.2   0.0   528   609    38   121    17   128 0.83 FUN_006955
FUN_006955-T1        -            884 4603at5125           -            744   2.2e-08   32.3   0.0   2   3   1.2e-05    0.0019   16.0   0.0   456   569   215   324   198   334 0.81 FUN_006955
FUN_006955-T1        -            884 4603at5125           -            744   2.2e-08   32.3   0.0   3   3   0.00053     0.081   10.6   0.0   384   499   289   410   284   442 0.78 FUN_006955
FUN_004402-T1        -            490 4603at5125           -            744   2.4e-08   32.2   2.2   1   3   0.00022     0.034   11.8   0.0   414   448    63   100    55   109 0.68 FUN_004402
FUN_004402-T1        -            490 4603at5125           -            744   2.4e-08   32.2   2.2   2   3   8.7e-05     0.013   13.2   0.1   527   638   130   248   121   258 0.47 FUN_004402
FUN_004402-T1        -            490 4603at5125           -            744   2.4e-08   32.2   2.2   3   3     0.047       7.2    4.1   0.1   418   450   293   327   281   338 0.67 FUN_004402
FUN_004787-T1        -            469 4603at5125           -            744   3.4e-08   31.6   1.0   1   2    0.0056      0.86    7.2   0.0   526   556    67   103    62   110 0.76 FUN_004787
FUN_004787-T1        -            469 4603at5125           -            744   3.4e-08   31.6   1.0   2   2   5.5e-07   8.4e-05   20.4   0.0   539   599   227   296   217   300 0.79 FUN_004787
FUN_000595-T1        -            571 4603at5125           -            744   1.7e-07   29.3   0.1   1   3   3.4e-06   0.00052   17.8   0.1   388   449   301   364   288   380 0.83 FUN_000595
FUN_000595-T1        -            571 4603at5125           -            744   1.7e-07   29.3   0.1   2   3       2.9   4.5e+02   -1.8   0.0   392   459   431   499   414   505 0.65 FUN_000595
FUN_000595-T1        -            571 4603at5125           -            744   1.7e-07   29.3   0.1   3   3    0.0032      0.49    8.0   0.0   540   580   515   555   506   571 0.70 FUN_000595
FUN_001135-T1        -            381 4603at5125           -            744   2.1e-07   29.1   0.1   1   3    0.0072       1.1    6.8   0.1   388   419    67    98    50   109 0.75 FUN_001135
FUN_001135-T1        -            381 4603at5125           -            744   2.1e-07   29.1   0.1   2   3   0.00023     0.035   11.8   0.0   520   559   133   174   115   184 0.74 FUN_001135
FUN_001135-T1        -            381 4603at5125           -            744   2.1e-07   29.1   0.1   3   3    0.0092       1.4    6.5   0.0   655   677   309   331   303   339 0.91 FUN_001135
FUN_002739-T1        -            349 4603at5125           -            744   1.4e-06   26.3   0.9   1   2   1.7e-06   0.00026   18.8   0.2   542   685    37   199     2   207 0.70 FUN_002739
FUN_002739-T1        -            349 4603at5125           -            744   1.4e-06   26.3   0.9   2   2     0.044       6.7    4.2   0.0   415   445   296   328   248   336 0.76 FUN_002739
FUN_006175-T1        -            327 4603at5125           -            744   4.3e-06   24.7   0.0   1   2   5.9e-07     9e-05   20.3   0.0   529   609    40   125    32   142 0.79 FUN_006175
FUN_006175-T1        -            327 4603at5125           -            744   4.3e-06   24.7   0.0   2   2      0.18        28    2.2   0.1   426   463   234   271   213   291 0.57 FUN_006175
FUN_007772-T1        -            348 4603at5125           -            744   5.8e-06   24.3   0.3   1   2    0.0016      0.25    8.9   0.0   530   602   110   182    77   191 0.76 FUN_007772
FUN_007772-T1        -            348 4603at5125           -            744   5.8e-06   24.3   0.3   2   2     7e-05     0.011   13.5   0.1   524   555   250   284   223   291 0.82 FUN_007772
FUN_004606-T1        -            421 4603at5125           -            744   7.7e-06   23.9   0.7   1   3      0.29        45    1.5   0.0   406   448   159   206   126   213 0.65 FUN_004606
FUN_004606-T1        -            421 4603at5125           -            744   7.7e-06   23.9   0.7   2   3    0.0012      0.18    9.4   0.1   377   447   222   302   207   309 0.74 FUN_004606
FUN_004606-T1        -            421 4603at5125           -            744   7.7e-06   23.9   0.7   3   3   1.6e-06   0.00024   18.9   0.3   522   599   264   346   240   356 0.75 FUN_004606
FUN_010990-T1        -            548 4603at5125           -            744   7.8e-06   23.8   1.8   1   2      0.21        32    2.0   0.0   579   605   207   233   202   239 0.84 FUN_010990
FUN_010990-T1        -            548 4603at5125           -            744   7.8e-06   23.8   1.8   2   2   1.4e-05    0.0021   15.8   0.8   529   603   266   344   253   505 0.66 FUN_010990
FUN_006107-T1        -            661 4603at5125           -            744   1.9e-05   22.5   0.6   1   1   2.9e-07   4.4e-05   21.4   0.6   538   678   367   475   355   499 0.54 FUN_006107
FUN_007535-T1        -            633 4603at5125           -            744   2.2e-05   22.4   0.0   1   1   2.9e-07   4.4e-05   21.4   0.0   562   653   130   223    66   245 0.80 FUN_007535
FUN_007397-T1        -            359 4603at5125           -            744   3.2e-05   21.8   1.4   1   2    0.0016      0.24    9.0   0.1   539   600    48   111    33   121 0.81 FUN_007397
FUN_007397-T1        -            359 4603at5125           -            744   3.2e-05   21.8   1.4   2   2   0.00026      0.04   11.6   0.2   540   605   136   198   115   205 0.71 FUN_007397
FUN_004580-T1        -            477 4603at5125           -            744   3.9e-05   21.5   4.9   1   2   0.00025     0.038   11.7   1.6   539   638   131   246   110   255 0.70 FUN_004580
FUN_004580-T1        -            477 4603at5125           -            744   3.9e-05   21.5   4.9   2   2   0.00044     0.067   10.8   0.1   581   639   343   407   284   423 0.59 FUN_004580
FUN_003787-T1        -            603 4603at5125           -            744   5.7e-05   21.0   5.3   1   2   4.7e-05    0.0071   14.1   2.4   548   679   309   445   299   458 0.76 FUN_003787
