#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_002169-T1        -           1203 874at5125            -           1285   2.6e-11   40.8   0.0   1   2    0.0029       1.1    5.7   0.0   722   901   178   358   167   367 0.68 FUN_002169
FUN_002169-T1        -           1203 874at5125            -           1285   2.6e-11   40.8   0.0   2   2   1.9e-11   6.9e-09   32.8   0.0   723   911   957  1158   945  1178 0.73 FUN_002169
FUN_002854-T1        -           1633 874at5125            -           1285   1.6e-10   38.2   0.4   1   2   0.00014     0.052   10.0   0.1   732   891   510   652   496   686 0.71 FUN_002854
FUN_002854-T1        -           1633 874at5125            -           1285   1.6e-10   38.2   0.4   2   2   2.6e-09   9.3e-07   25.8   0.0   726   907  1284  1456  1245  1471 0.84 FUN_002854
FUN_002964-T1        -            729 874at5125            -           1285   7.5e-10   36.0   0.0   1   1   3.3e-12   1.2e-09   35.3   0.0   722   906   475   658   463   701 0.83 FUN_002964
FUN_007176-T1        -            951 874at5125            -           1285   2.4e-09   34.3   0.1   1   1   1.2e-11   4.3e-09   33.5   0.1   707   929   594   807   560   835 0.80 FUN_007176
FUN_006454-T1        -            818 874at5125            -           1285   3.7e-08   30.4   0.0   1   1   1.5e-10   5.4e-08   29.9   0.0   723   960   529   766   507   776 0.81 FUN_006454
FUN_005543-T1        -           1014 874at5125            -           1285   2.1e-07   27.9   0.0   1   1     8e-10   2.9e-07   27.4   0.0   701   922   672   885   638   954 0.80 FUN_005543
FUN_000408-T1        -           1462 874at5125            -           1285   1.9e-05   21.4   0.2   1   3    0.0057       2.1    4.7   0.0   101   128   644   671   629   675 0.90 FUN_000408
FUN_000408-T1        -           1462 874at5125            -           1285   1.9e-05   21.4   0.2   2   3    0.0031       1.1    5.6   0.0   211   265   735   789   716   849 0.69 FUN_000408
FUN_000408-T1        -           1462 874at5125            -           1285   1.9e-05   21.4   0.2   3   3    0.0011      0.42    7.0   0.0   715   899  1217  1400  1211  1426 0.68 FUN_000408
FUN_007604-T1        -           1405 874at5125            -           1285   8.4e-05   19.3   0.9   1   4   0.00012     0.045   10.2   0.1    93   128   579   614   567   624 0.92 FUN_007604
FUN_007604-T1        -           1405 874at5125            -           1285   8.4e-05   19.3   0.9   2   4     0.061        22    1.3   0.0   223   889   688   728   642   780 0.56 FUN_007604
FUN_007604-T1        -           1405 874at5125            -           1285   8.4e-05   19.3   0.9   3   4     0.035        13    2.1   0.0    93   124  1172  1203  1153  1211 0.81 FUN_007604
FUN_007604-T1        -           1405 874at5125            -           1285   8.4e-05   19.3   0.9   4   4      0.17        62   -0.2   0.0   869   907  1327  1366  1322  1371 0.86 FUN_007604
FUN_008218-T1        -           1462 874at5125            -           1285    0.0086   12.6   1.0   1   3    0.0052       1.9    4.8   0.0   222   929   769   850   656   866 0.57 FUN_008218
FUN_008218-T1        -           1462 874at5125            -           1285    0.0086   12.6   1.0   2   3      0.25        90   -0.7   0.0   724   801  1261  1339  1243  1351 0.68 FUN_008218
FUN_008218-T1        -           1462 874at5125            -           1285    0.0086   12.6   1.0   3   3    0.0064       2.3    4.6   0.3   198   278  1353  1429  1334  1440 0.83 FUN_008218
FUN_006638-T1        -            287 874at5125            -           1285      0.06    9.8   0.0   1   2    0.0067       2.4    4.5   0.0   735   759    35    59    27    67 0.87 FUN_006638
FUN_006638-T1        -            287 874at5125            -           1285      0.06    9.8   0.0   2   2     0.016       5.9    3.2   0.0   220   277   132   189   120   196 0.79 FUN_006638
FUN_006317-T1        -            620 874at5125            -           1285     0.095    9.2   0.1   1   4      0.85   3.1e+02   -2.5   0.0   109   758   118   135   110   138 0.61 FUN_006317
FUN_006317-T1        -            620 874at5125            -           1285     0.095    9.2   0.1   2   4     0.078        28    1.0   0.0   227   892   237   276   220   336 0.64 FUN_006317
FUN_006317-T1        -            620 874at5125            -           1285     0.095    9.2   0.1   3   4      0.41   1.5e+02   -1.4   0.0   107   128   430   451   412   475 0.67 FUN_006317
FUN_006317-T1        -            620 874at5125            -           1285     0.095    9.2   0.1   4   4      0.01       3.6    3.9   0.0   852   891   526   564   509   595 0.82 FUN_006317
FUN_004406-T1        -            738 874at5125            -           1285      0.15    8.5   0.2   1   2    0.0038       1.4    5.3   0.0   717   760    59   102    52   111 0.85 FUN_004406
FUN_004406-T1        -            738 874at5125            -           1285      0.15    8.5   0.2   2   2      0.12        42    0.4   0.1    93   127   503   537   495   547 0.64 FUN_004406
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/874at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Treesei_QM6a/run_hypocreales_odb10/hmmer_output/initial_run_results/874at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/874at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:43:23 2024
# [ok]
