#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_001458-T1        -           1695 1068at5125           -           1186  1.2e-103  346.7   1.0   2   2   1.3e-53   4.5e-51  172.6   0.3   933  1093   771   932   765   982 0.93 FUN_001458
FUN_006841-T1        -           1888 1068at5125           -           1186   2.9e-86  289.2   0.7   1   3     0.013       4.3    3.8   0.0   794   843    11    60     4    73 0.85 FUN_006841
FUN_006841-T1        -           1888 1068at5125           -           1186   2.9e-86  289.2   0.7   2   3   1.8e-46   6.1e-44  149.0   0.1   445   757  1290  1607  1282  1628 0.83 FUN_006841
FUN_006841-T1        -           1888 1068at5125           -           1186   2.9e-86  289.2   0.7   3   3   1.2e-41     4e-39  133.0   0.0   955  1151  1664  1865  1635  1879 0.84 FUN_006841
FUN_001009-T1        -           1037 1068at5125           -           1186   1.9e-80  269.9   0.3   1   2   5.4e-49   1.8e-46  157.3   0.0   445   758   469   787   464   802 0.88 FUN_001009
FUN_001009-T1        -           1037 1068at5125           -           1186   1.9e-80  269.9   0.3   2   2   7.3e-35   2.5e-32  110.5   0.1   938  1088   852  1002   837  1033 0.88 FUN_001009
FUN_007829-T1        -           1153 1068at5125           -           1186   6.2e-79  264.9   0.1   1   2   2.4e-43     8e-41  138.7   0.0   422   758   361   714   305   723 0.78 FUN_007829
FUN_007829-T1        -           1153 1068at5125           -           1186   6.2e-79  264.9   0.1   2   2   6.3e-39   2.1e-36  124.0   0.0   939  1089   729   880   725   892 0.92 FUN_007829
FUN_000535-T1        -           1667 1068at5125           -           1186   1.1e-75  254.1   5.8   1   3       9.5   3.2e+03   -5.8   1.5  1072  1108   379   418   376   431 0.60 FUN_000535
FUN_000535-T1        -           1667 1068at5125           -           1186   1.1e-75  254.1   5.8   2   3   8.1e-41   2.7e-38  130.3   0.1   440   758   820  1126   805  1134 0.85 FUN_000535
FUN_000535-T1        -           1667 1068at5125           -           1186   1.1e-75  254.1   5.8   3   3   9.3e-40   3.1e-37  126.8   0.0   933  1084  1139  1291  1128  1300 0.89 FUN_000535
FUN_002448-T1        -            802 1068at5125           -           1186   6.8e-62  208.4   0.0   1   2     1e-31   3.5e-29  100.1   0.0   453   757   213   526   199   531 0.79 FUN_002448
FUN_002448-T1        -            802 1068at5125           -           1186   6.8e-62  208.4   0.0   2   2   1.5e-33   5.2e-31  106.1   0.0   939  1090   558   711   553   721 0.94 FUN_002448
FUN_003380-T1        -           1048 1068at5125           -           1186   3.4e-57  192.9   2.3   1   2   1.2e-23   3.9e-21   73.4   0.3   446   714   166   446   152   460 0.80 FUN_003380
FUN_003380-T1        -           1048 1068at5125           -           1186   3.4e-57  192.9   2.3   2   2   2.9e-37   9.9e-35  118.5   0.1   940  1103   549   712   534   724 0.90 FUN_003380
FUN_005596-T1        -           1113 1068at5125           -           1186   2.8e-50  170.0   4.4   1   2   2.9e-22   9.9e-20   68.8   0.2   451   764   383   714   372   726 0.75 FUN_005596
FUN_005596-T1        -           1113 1068at5125           -           1186   2.8e-50  170.0   4.4   2   2   3.6e-32   1.2e-29  101.6   0.6   929  1076   929  1078   876  1095 0.87 FUN_005596
FUN_004278-T1        -            816 1068at5125           -           1186   7.6e-47  158.6   0.1   1   2   7.3e-17   2.5e-14   50.9   0.0   474   663   276   457   271   493 0.77 FUN_004278
FUN_004278-T1        -            816 1068at5125           -           1186   7.6e-47  158.6   0.1   2   2   2.7e-33   9.1e-31  105.3   0.1   943  1083   649   789   625   810 0.90 FUN_004278
FUN_001188-T1        -           1811 1068at5125           -           1186   2.2e-44  150.4   0.6   1   2   9.7e-21   3.3e-18   63.8   0.1   447   762   892  1225   806  1232 0.74 FUN_001188
FUN_001188-T1        -           1811 1068at5125           -           1186   2.2e-44  150.4   0.6   2   2   4.7e-27   1.6e-24   84.7   0.1   947  1088  1284  1424  1263  1434 0.86 FUN_001188
FUN_000265-T1        -           1038 1068at5125           -           1186   9.2e-43  145.1   3.2   1   3   5.1e-22   1.7e-19   68.0   0.1   442   639   424   628   413   637 0.80 FUN_000265
FUN_000265-T1        -           1038 1068at5125           -           1186   9.2e-43  145.1   3.2   2   3    0.0063       2.1    4.8   0.2   667   758   685   778   673   785 0.59 FUN_000265
FUN_000265-T1        -           1038 1068at5125           -           1186   9.2e-43  145.1   3.2   3   3   5.7e-23   1.9e-20   71.1   0.0   936  1074   862  1002   834  1024 0.88 FUN_000265
FUN_002884-T1        -           1129 1068at5125           -           1186   3.2e-42  143.3   0.1   1   3   8.5e-21   2.9e-18   64.0   0.0   450   686   204   451   198   458 0.74 FUN_002884
FUN_002884-T1        -           1129 1068at5125           -           1186   3.2e-42  143.3   0.1   2   3      0.28        95   -0.7   0.0   731   756   514   539   479   545 0.72 FUN_002884
FUN_002884-T1        -           1129 1068at5125           -           1186   3.2e-42  143.3   0.1   3   3   1.2e-27     4e-25   86.7   0.0   938  1079   897  1037   875  1053 0.88 FUN_002884
FUN_001786-T1        -           1148 1068at5125           -           1186   5.9e-39  132.5   0.1   1   3   7.7e-05     0.026   11.1   0.0   471   492   536   557   523   565 0.85 FUN_001786
FUN_001786-T1        -           1148 1068at5125           -           1186   5.9e-39  132.5   0.1   2   3   3.4e-09   1.2e-06   25.5   0.0   505   762   596   860   589   872 0.68 FUN_001786
FUN_001786-T1        -           1148 1068at5125           -           1186   5.9e-39  132.5   0.1   3   3   3.9e-29   1.3e-26   91.6   0.1   931  1075   992  1140   963  1146 0.87 FUN_001786
FUN_004493-T1        -            966 1068at5125           -           1186   4.3e-34  116.4   0.1   1   3     0.012       4.1    3.8   0.0   473   494   314   335   310   344 0.86 FUN_004493
FUN_004493-T1        -            966 1068at5125           -           1186   4.3e-34  116.4   0.1   2   3   1.1e-11   3.6e-09   33.8   0.0   506   760   383   633   379   644 0.76 FUN_004493
FUN_004493-T1        -            966 1068at5125           -           1186   4.3e-34  116.4   0.1   3   3   4.2e-24   1.4e-21   74.9   0.0   959  1092   812   945   721   957 0.88 FUN_004493
FUN_006555-T1        -           1450 1068at5125           -           1186   1.2e-17   61.9   0.0   1   2   1.3e-08   4.3e-06   23.6   0.0   474   634   331   519   324   529 0.71 FUN_006555
FUN_006555-T1        -           1450 1068at5125           -           1186   1.2e-17   61.9   0.0   2   2   2.7e-12     9e-10   35.8   0.0   993  1081  1282  1370  1254  1411 0.84 FUN_006555
FUN_008388-T1        -            574 1068at5125           -           1186   5.7e-13   46.4   0.2   1   1   2.5e-15   8.6e-13   45.8   0.2   957  1091   393   528   375   542 0.88 FUN_008388
FUN_008408-T1        -            536 1068at5125           -           1186   4.2e-12   43.5   0.1   1   1   4.4e-14   1.5e-11   41.7   0.1   447   651    58   288    48   318 0.72 FUN_008408
FUN_008900-T1        -           1134 1068at5125           -           1186   5.7e-10   36.5   5.7   1   4     0.034        11    2.3   0.0   468   491   263   286   256   293 0.80 FUN_008900
FUN_008900-T1        -           1134 1068at5125           -           1186   5.7e-10   36.5   5.7   2   4      0.11        37    0.7   0.0   506   619   390   503   382   508 0.64 FUN_008900
FUN_008900-T1        -           1134 1068at5125           -           1186   5.7e-10   36.5   5.7   3   4       2.4     8e+02   -3.8   0.1   332   384   655   708   653   713 0.74 FUN_008900
FUN_008900-T1        -           1134 1068at5125           -           1186   5.7e-10   36.5   5.7   4   4   9.8e-12   3.3e-09   33.9   0.3   936  1086   877  1028   864  1035 0.90 FUN_008900
FUN_008409-T1        -            213 1068at5125           -           1186   1.7e-09   34.9   0.5   1   2       1.5   5.2e+02   -3.1   0.0   957  1011    14    68     9    72 0.86 FUN_008409
FUN_008409-T1        -            213 1068at5125           -           1186   1.7e-09   34.9   0.5   2   2     1e-11   3.5e-09   33.9   0.2  1007  1082    88   164    76   177 0.84 FUN_008409
FUN_008389-T1        -            429 1068at5125           -           1186   7.9e-05   19.4   1.6   1   2         1   3.4e+02   -2.6   2.7     3    58   200   257   198   273 0.66 FUN_008389
FUN_008389-T1        -            429 1068at5125           -           1186   7.9e-05   19.4   1.6   2   2   4.6e-07   0.00016   18.4   0.0   446   511   313   386   270   412 0.74 FUN_008389
FUN_006700-T1        -           1096 1068at5125           -           1186   0.00071   16.3   0.0   1   1   3.2e-06    0.0011   15.7   0.0   993  1112   563   679   551   718 0.85 FUN_006700
FUN_000111-T1        -            587 1068at5125           -           1186     0.017   11.7   0.0   1   1   7.4e-05     0.025   11.2   0.0   945  1038   345   436   306   452 0.84 FUN_000111
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/1068at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Treesei_QM6a/run_hypocreales_odb10/hmmer_output/initial_run_results/1068at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/1068at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:41:45 2024
# [ok]
