#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_005190-T1        -            444 6918at5125           -            578   1.3e-12   46.0  10.4   2   2   3.8e-11   2.7e-09   35.1   0.5   147   281   233   369   201   403 0.72 FUN_005190
FUN_002379-T1        -            937 6918at5125           -            578   9.9e-11   39.8   6.4   1   2   7.3e-05    0.0051   14.4   3.0    24    47    78   101    73   130 0.81 FUN_002379
FUN_002379-T1        -            937 6918at5125           -            578   9.9e-11   39.8   6.4   2   2   1.5e-08   1.1e-06   26.5   0.1   174   292   340   470   324   479 0.73 FUN_002379
FUN_004208-T1        -            787 6918at5125           -            578   1.3e-10   39.5   4.2   1   2   3.8e-08   2.7e-06   25.2   2.4    17    68    40    92    31   114 0.72 FUN_004208
FUN_004208-T1        -            787 6918at5125           -            578   1.3e-10   39.5   4.2   2   2   9.5e-05    0.0067   14.0   0.0   226   292   312   388   218   413 0.79 FUN_004208
FUN_004953-T1        -            702 6918at5125           -            578   2.2e-10   38.7   8.1   1   2   1.3e-07   8.9e-06   23.5   5.2    22    66    15    58     6    74 0.72 FUN_004953
FUN_004953-T1        -            702 6918at5125           -            578   2.2e-10   38.7   8.1   2   2   3.3e-05    0.0023   15.5   0.0   225   297   284   366   271   421 0.82 FUN_004953
FUN_007154-T1        -            755 6918at5125           -            578   5.6e-10   37.3   6.8   1   2     2e-05    0.0014   16.2   4.8    17    59    22    64    16    80 0.82 FUN_007154
FUN_007154-T1        -            755 6918at5125           -            578   5.6e-10   37.3   6.8   2   2   8.1e-07   5.7e-05   20.8   0.0   220   312   286   386   245   391 0.86 FUN_007154
FUN_006741-T1        -            331 6918at5125           -            578   4.8e-09   34.3   0.8   1   2     0.011      0.79    7.1   0.0    18    41    33    56    24    80 0.89 FUN_006741
FUN_006741-T1        -            331 6918at5125           -            578   4.8e-09   34.3   0.8   2   2   2.3e-08   1.6e-06   25.9   0.1   186   278   214   308   176   330 0.82 FUN_006741
FUN_000817-T1        -            849 6918at5125           -            578   1.1e-08   33.1   5.7   1   2   1.5e-06   0.00011   19.9   4.4    14    89    95   172    84   217 0.74 FUN_000817
FUN_000817-T1        -            849 6918at5125           -            578   1.1e-08   33.1   5.7   2   2   0.00032     0.022   12.3   0.0   252   300   435   495   356   512 0.70 FUN_000817
FUN_001145-T1        -            858 6918at5125           -            578   1.3e-08   32.9   9.8   1   3   1.2e-06   8.2e-05   20.3   1.6    17    63    10    54     4    77 0.85 FUN_001145
FUN_001145-T1        -            858 6918at5125           -            578   1.3e-08   32.9   9.8   2   3   8.6e-06   0.00061   17.4   0.1   237   291   317   380   308   401 0.77 FUN_001145
FUN_001145-T1        -            858 6918at5125           -            578   1.3e-08   32.9   9.8   3   3       9.9     7e+02   -2.6   0.1   378   437   520   578   492   583 0.76 FUN_001145
FUN_007699-T1        -            444 6918at5125           -            578   2.5e-08   31.9   8.0   1   2   2.5e-05    0.0017   15.9   2.4    15    56    28    67    20    86 0.81 FUN_007699
FUN_007699-T1        -            444 6918at5125           -            578   2.5e-08   31.9   8.0   2   2   2.6e-06   0.00018   19.1   0.3   181   284   259   366   234   386 0.81 FUN_007699
FUN_000464-T1        -            745 6918at5125           -            578   7.4e-08   30.4  11.6   1   2   4.6e-08   3.3e-06   24.9   4.0    14    64    19    69    10    89 0.86 FUN_000464
FUN_000464-T1        -            745 6918at5125           -            578   7.4e-08   30.4  11.6   2   2    0.0027      0.19    9.2   0.8   205   276   282   355   228   360 0.82 FUN_000464
FUN_007814-T1        -            974 6918at5125           -            578   9.1e-08   30.1   9.6   1   2   2.4e-05    0.0017   15.9   4.4    17    55    52    88    42   112 0.78 FUN_007814
FUN_007814-T1        -            974 6918at5125           -            578   9.1e-08   30.1   9.6   2   2   1.6e-05    0.0011   16.5   0.2   183   277   297   397   281   429 0.73 FUN_007814
FUN_005079-T1        -            705 6918at5125           -            578   1.3e-07   29.6   8.9   1   2     0.021       1.5    6.2   4.7    15    45    16    49     8    88 0.71 FUN_005079
FUN_005079-T1        -            705 6918at5125           -            578   1.3e-07   29.6   8.9   2   2   3.6e-08   2.5e-06   25.3   0.1   236   316   275   361   172   369 0.87 FUN_005079
FUN_006166-T1        -            394 6918at5125           -            578   2.9e-07   28.4   6.3   1   2    0.0019      0.14    9.7   0.7    17    42    27    52    16    93 0.84 FUN_006166
FUN_006166-T1        -            394 6918at5125           -            578   2.9e-07   28.4   6.3   2   2   5.8e-07   4.1e-05   21.3   0.5   165   276   224   334   181   352 0.86 FUN_006166
FUN_007072-T1        -            779 6918at5125           -            578   4.1e-07   27.9   6.2   1   2   4.1e-06   0.00029   18.5   6.1    17    69    19    71    11    80 0.87 FUN_007072
FUN_007072-T1        -            779 6918at5125           -            578   4.1e-07   27.9   6.2   2   2     0.011      0.77    7.2   0.0   234   276   298   340   290   344 0.89 FUN_007072
FUN_000994-T1        -            830 6918at5125           -            578   4.8e-07   27.7   4.5   1   2   6.8e-09   4.8e-07   27.7   4.5     5    69    16    77    13    95 0.70 FUN_000994
FUN_000994-T1        -            830 6918at5125           -            578   4.8e-07   27.7   4.5   2   2       4.9   3.5e+02   -1.6   0.0   186   276   280   378   270   381 0.64 FUN_000994
FUN_001236-T1        -            797 6918at5125           -            578   6.4e-07   27.3   1.2   1   2   4.2e-08   2.9e-06   25.1   0.7    17    62    27    72    24   127 0.75 FUN_001236
FUN_001236-T1        -            797 6918at5125           -            578   6.4e-07   27.3   1.2   2   2       2.7   1.9e+02   -0.7   0.0    12    42   631   662   620   691 0.83 FUN_001236
FUN_007329-T1        -            701 6918at5125           -            578   7.9e-07   26.9   6.9   1   2    0.0003     0.021   12.3   2.3    19    54    35    68    29   102 0.78 FUN_007329
FUN_007329-T1        -            701 6918at5125           -            578   7.9e-07   26.9   6.9   2   2   1.3e-05   0.00093   16.8   0.2   227   309   312   404   227   411 0.77 FUN_007329
FUN_002366-T1        -            686 6918at5125           -            578   1.1e-06   26.4   4.4   1   2   3.1e-06   0.00022   18.9   1.7    20    68     9    58     2    86 0.78 FUN_002366
FUN_002366-T1        -            686 6918at5125           -            578   1.1e-06   26.4   4.4   2   2    0.0083      0.58    7.6   0.1   238   308   275   359   266   368 0.70 FUN_002366
FUN_003692-T1        -           1032 6918at5125           -            578   1.4e-06   26.1   3.2   1   2   6.6e-05    0.0046   14.5   2.4    17    83    30    98    19   112 0.81 FUN_003692
FUN_003692-T1        -           1032 6918at5125           -            578   1.4e-06   26.1   3.2   2   2    0.0015      0.11   10.0   0.0   232   275   364   407   318   416 0.90 FUN_003692
FUN_005633-T1        -            694 6918at5125           -            578     3e-06   25.0   3.3   1   2   4.3e-08     3e-06   25.0   3.3    16    59    15    58     5    74 0.86 FUN_005633
FUN_005633-T1        -            694 6918at5125           -            578     3e-06   25.0   3.3   2   2       1.4        98    0.2   0.1   183   276   219   322   211   354 0.62 FUN_005633
FUN_004910-T1        -            663 6918at5125           -            578   4.6e-06   24.4   3.1   1   3   6.7e-05    0.0047   14.5   0.9    34    66     4    36     2    51 0.83 FUN_004910
FUN_004910-T1        -            663 6918at5125           -            578   4.6e-06   24.4   3.1   2   3       4.9   3.4e+02   -1.6   0.0   382   449   147   217   142   228 0.77 FUN_004910
FUN_004910-T1        -            663 6918at5125           -            578   4.6e-06   24.4   3.1   3   3    0.0041      0.29    8.6   0.1   186   309   231   370   223   385 0.71 FUN_004910
FUN_004878-T1        -            849 6918at5125           -            578   6.1e-06   24.0   0.8   1   2   1.8e-05    0.0012   16.4   0.6    20    72    77   129    57   179 0.75 FUN_004878
FUN_004878-T1        -            849 6918at5125           -            578   6.1e-06   24.0   0.8   2   2     0.036       2.5    5.5   0.0   193   275   384   469   373   483 0.73 FUN_004878
FUN_007110-T1        -            807 6918at5125           -            578   6.4e-06   23.9  10.4   1   2   4.6e-06   0.00033   18.3   6.3    18    62     6    49     2    62 0.82 FUN_007110
FUN_007110-T1        -            807 6918at5125           -            578   6.4e-06   23.9  10.4   2   2    0.0097      0.69    7.3   0.1   184   277   319   412   305   445 0.76 FUN_007110
FUN_002155-T1        -            386 6918at5125           -            578   9.1e-06   23.5   6.0   1   2    0.0078      0.55    7.7   4.5    13    54     6    47     3    57 0.87 FUN_002155
FUN_002155-T1        -            386 6918at5125           -            578   9.1e-06   23.5   6.0   2   2   3.8e-05    0.0027   15.3   0.0   226   275   322   371   272   376 0.80 FUN_002155
FUN_003790-T1        -            822 6918at5125           -            578   9.6e-06   23.4   9.0   1   2     0.002      0.14    9.6   6.0    14    67   109   165   101   192 0.74 FUN_003790
FUN_003790-T1        -            822 6918at5125           -            578   9.6e-06   23.4   9.0   2   2   7.1e-05     0.005   14.4   0.0   185   292   308   423   293   444 0.65 FUN_003790
FUN_006150-T1        -            688 6918at5125           -            578   1.3e-05   22.9   7.1   1   2   6.1e-07   4.3e-05   21.2   6.7    21    63     6    48     2    63 0.88 FUN_006150
FUN_006150-T1        -            688 6918at5125           -            578   1.3e-05   22.9   7.1   2   2       3.1   2.2e+02   -0.9   0.0   123   153   547   577   494   582 0.80 FUN_006150
FUN_001556-T1        -           1017 6918at5125           -            578   2.7e-05   21.9   3.0   1   1   6.8e-07   4.8e-05   21.1   3.0     5    58   201   253   197   267 0.87 FUN_001556
FUN_009245-T1        -            708 6918at5125           -            578   3.3e-05   21.6   1.4   1   1     7e-07   4.9e-05   21.0   1.4    17    63    17    64     5   116 0.75 FUN_009245
FUN_000034-T1        -            474 6918at5125           -            578   7.7e-05   20.4   0.2   1   1   1.7e-06   0.00012   19.7   0.2   184   276   135   227   128   235 0.77 FUN_000034
FUN_005616-T1        -            782 6918at5125           -            578   0.00012   19.7  10.1   1   2    0.0036      0.26    8.8   5.0    12    45    50    85    40   103 0.78 FUN_005616
FUN_005616-T1        -            782 6918at5125           -            578   0.00012   19.7  10.1   2   2   0.00013    0.0095   13.5   0.2   238   301   344   417   320   433 0.80 FUN_005616
FUN_007536-T1        -            124 6918at5125           -            578   0.00013   19.7   2.1   1   1   1.9e-06   0.00013   19.6   2.1    15    63    30    77    18   103 0.79 FUN_007536
FUN_006677-T1        -            601 6918at5125           -            578   0.00016   19.3   0.3   1   1   3.5e-06   0.00025   18.7   0.3   176   276   152   251   140   288 0.82 FUN_006677
FUN_006142-T1        -            575 6918at5125           -            578   0.00021   18.9   1.4   1   1   6.8e-06   0.00048   17.8   1.4    18    66     7    53     2    81 0.81 FUN_006142
FUN_004812-T1        -            832 6918at5125           -            578   0.00023   18.8   2.9   1   1   5.4e-06   0.00038   18.1   2.9    16    62    95   141    87   155 0.90 FUN_004812
FUN_006283-T1        -            159 6918at5125           -            578   0.00024   18.7   1.8   1   1   4.4e-06   0.00031   18.4   1.8    17    80    20    89     9   109 0.74 FUN_006283
FUN_004793-T1        -            587 6918at5125           -            578   0.00037   18.1   4.8   1   2   0.00046     0.032   11.7   2.4    17    49    53    85    42   105 0.85 FUN_004793
FUN_004793-T1        -            587 6918at5125           -            578   0.00037   18.1   4.8   2   2     0.017       1.2    6.5   0.0   223   276   270   323   239   328 0.88 FUN_004793
FUN_008011-T1        -            716 6918at5125           -            578   0.00043   17.9   4.0   1   1   9.9e-06    0.0007   17.2   4.0    13    46   319   352   313   365 0.86 FUN_008011
FUN_003971-T1        -            872 6918at5125           -            578   0.00048   17.8   2.6   1   2   7.8e-05    0.0055   14.3   2.9    18   108    37   130    25   145 0.68 FUN_003971
FUN_003971-T1        -            872 6918at5125           -            578   0.00048   17.8   2.6   2   2       1.2        85    0.4   0.0   230   275   319   364   266   412 0.73 FUN_003971
FUN_002839-T1        -            783 6918at5125           -            578   0.00061   17.4   4.5   1   2   8.6e-06   0.00061   17.4   4.5    13    67    87   139    77   158 0.84 FUN_002839
FUN_002839-T1        -            783 6918at5125           -            578   0.00061   17.4   4.5   2   2       2.9     2e+02   -0.8   0.0   257   277   384   404   369   423 0.86 FUN_002839
FUN_002363-T1        -            670 6918at5125           -            578   0.00067   17.3   1.6   1   1   1.6e-05    0.0012   16.5   1.6    18    47    61    91    51   111 0.84 FUN_002363
FUN_000226-T1        -            756 6918at5125           -            578    0.0007   17.2   4.5   1   2    0.0019      0.14    9.7   2.7    10    56    11    54     2    75 0.75 FUN_000226
FUN_000226-T1        -            756 6918at5125           -            578    0.0007   17.2   4.5   2   2     0.013      0.91    6.9   0.0   187   280   266   372   239   398 0.66 FUN_000226
FUN_002589-T1        -            718 6918at5125           -            578   0.00079   17.0  10.2   1   2   0.00022     0.015   12.8   3.0    17    59    17    59    14   108 0.76 FUN_002589
FUN_002589-T1        -            718 6918at5125           -            578   0.00079   17.0  10.2   2   2    0.0041      0.29    8.6   0.7   189   298   263   386   239   405 0.71 FUN_002589
FUN_007967-T1        -            510 6918at5125           -            578   0.00087   16.9   4.9   1   2   1.2e-05   0.00087   16.9   4.9    12    65    19    69    11    91 0.78 FUN_007967
FUN_007967-T1        -            510 6918at5125           -            578   0.00087   16.9   4.9   2   2       8.7   6.2e+02   -2.4   0.0   352   373   401   421   396   424 0.74 FUN_007967
FUN_005175-T1        -            685 6918at5125           -            578   0.00089   16.9   0.6   1   2   4.2e-05    0.0029   15.2   0.5    17    66    75   130    70   163 0.68 FUN_005175
FUN_005175-T1        -            685 6918at5125           -            578   0.00089   16.9   0.6   2   2       6.7   4.8e+02   -2.0   0.0   262   309   630   678   584   681 0.70 FUN_005175
FUN_000232-T1        -            682 6918at5125           -            578    0.0009   16.9   0.8   1   1   1.9e-05    0.0014   16.3   0.8   190   294   205   325   190   336 0.71 FUN_000232
FUN_003522-T1        -            676 6918at5125           -            578   0.00096   16.8   4.2   1   1   2.7e-05    0.0019   15.8   4.2    23    61    27    66    15    86 0.80 FUN_003522
FUN_004959-T1        -            423 6918at5125           -            578   0.00097   16.7   2.7   1   1   2.1e-05    0.0015   16.2   2.7    16    65    36    82    20    92 0.80 FUN_004959
FUN_004848-T1        -            648 6918at5125           -            578     0.001   16.7   0.0   1   1     2e-05    0.0014   16.2   0.0   216   281   232   301   149   334 0.82 FUN_004848
FUN_000403-T1        -            700 6918at5125           -            578    0.0011   16.5   4.1   1   1   2.4e-05    0.0017   16.0   4.1    15    75     2    62     1    87 0.77 FUN_000403
FUN_000478-T1        -           1237 6918at5125           -            578    0.0018   15.8   4.7   1   1   4.2e-05     0.003   15.1   4.7    14    65   331   380   325   389 0.82 FUN_000478
FUN_002373-T1        -            713 6918at5125           -            578    0.0019   15.8   5.6   1   2   2.7e-05    0.0019   15.8   5.6    21    65     4    46     1    60 0.78 FUN_002373
FUN_002373-T1        -            713 6918at5125           -            578    0.0019   15.8   5.6   2   2       1.6   1.1e+02    0.0   0.0   242   283   283   324   273   412 0.72 FUN_002373
FUN_007355-T1        -            573 6918at5125           -            578    0.0025   15.4   1.1   1   1   5.7e-05    0.0041   14.7   1.1    24    94     3    75     1    90 0.82 FUN_007355
FUN_002413-T1        -            625 6918at5125           -            578    0.0026   15.4   1.3   1   1   5.6e-05    0.0039   14.7   1.3    11    49     5    44     2    73 0.81 FUN_002413
FUN_000465-T1        -            698 6918at5125           -            578    0.0027   15.3   4.1   1   1   5.9e-05    0.0042   14.7   4.1    19    68   225   274   216   282 0.79 FUN_000465
FUN_000392-T1        -            652 6918at5125           -            578     0.003   15.1   0.4   1   1   9.3e-05    0.0066   14.0   0.4   188   303   154   285   144   295 0.76 FUN_000392
FUN_003234-T1        -            881 6918at5125           -            578    0.0031   15.1   0.5   1   1   7.1e-05     0.005   14.4   0.5    15    72    51   109    45   142 0.71 FUN_003234
FUN_004826-T1        -            570 6918at5125           -            578    0.0035   14.9   3.4   1   1   7.7e-05    0.0054   14.3   3.4    20    58     4    40     1    57 0.79 FUN_004826
FUN_003399-T1        -            565 6918at5125           -            578    0.0039   14.8   6.1   1   1   8.3e-05    0.0058   14.2   6.1    19    58    22    60    18    68 0.85 FUN_003399
FUN_005791-T1        -            709 6918at5125           -            578    0.0053   14.3   4.2   1   1   0.00012    0.0086   13.6   4.2    14    63    40    90    31   109 0.83 FUN_005791
FUN_006272-T1        -            701 6918at5125           -            578    0.0058   14.2   3.0   1   1   0.00014      0.01   13.4   3.0    22    55     6    37     2    72 0.81 FUN_006272
FUN_007514-T1        -            497 6918at5125           -            578    0.0058   14.2   4.2   1   1   0.00012    0.0087   13.6   4.2    20    79     7    66     1    73 0.78 FUN_007514
FUN_000390-T1        -            508 6918at5125           -            578    0.0061   14.1   0.0   1   1   0.00013    0.0089   13.6   0.0   190   303    38   164    33   175 0.75 FUN_000390
FUN_005605-T1        -            716 6918at5125           -            578    0.0062   14.1   4.6   1   1   0.00014      0.01   13.4   4.6    14    54    64   101    53   117 0.73 FUN_005605
FUN_000968-T1        -            870 6918at5125           -            578    0.0067   14.0   4.9   1   2    0.0044      0.31    8.5   2.8    23    62    45    83    26    99 0.83 FUN_000968
FUN_000968-T1        -            870 6918at5125           -            578    0.0067   14.0   4.9   2   2     0.045       3.2    5.2   0.0   242   277   293   328   280   332 0.79 FUN_000968
FUN_002017-T1        -            761 6918at5125           -            578    0.0074   13.8   1.2   1   1   0.00016     0.011   13.3   1.2    23    58    19    55     8    93 0.82 FUN_002017
FUN_002068-T1        -            406 6918at5125           -            578    0.0074   13.8   4.7   1   1   0.00016     0.011   13.2   4.7    23    68     4    52     1    72 0.77 FUN_002068
FUN_008967-T1        -            489 6918at5125           -            578     0.009   13.6   2.4   1   1   0.00022     0.016   12.8   2.4    24    50     5    32     2    51 0.90 FUN_008967
FUN_004776-T1        -            239 6918at5125           -            578    0.0097   13.4   0.5   1   1   0.00016     0.011   13.2   0.5    19    49     4    37     2   101 0.82 FUN_004776
FUN_001433-T1        -            641 6918at5125           -            578     0.012   13.1   0.1   1   2   0.00048     0.034   11.7   0.0   230   303   248   336   231   352 0.74 FUN_001433
FUN_001433-T1        -            641 6918at5125           -            578     0.012   13.1   0.1   2   2       9.5   6.7e+02   -2.5   0.1   314   346   450   483   418   535 0.66 FUN_001433
FUN_009236-T1        -            621 6918at5125           -            578     0.013   13.0   0.5   1   1   0.00036     0.026   12.1   0.5   256   305   242   305   211   313 0.68 FUN_009236
FUN_005684-T1        -            910 6918at5125           -            578     0.013   13.0   4.1   1   2    0.0031      0.22    9.0   2.2    17    48    63    95    53   121 0.80 FUN_005684
FUN_005684-T1        -            910 6918at5125           -            578     0.013   13.0   4.1   2   2      0.16        11    3.3   0.0   234   277   394   437   337   459 0.86 FUN_005684
FUN_002838-T1        -            603 6918at5125           -            578     0.015   12.8   3.8   1   2     0.012      0.82    7.1   2.2    22    65    19    64    11   102 0.76 FUN_002838
FUN_002838-T1        -            603 6918at5125           -            578     0.015   12.8   3.8   2   2     0.048       3.4    5.1   0.0   275   312   305   342   295   361 0.79 FUN_002838
FUN_003559-T1        -            450 6918at5125           -            578     0.018   12.6   1.8   1   1   0.00041     0.029   11.9   1.8    16    48    57    93    54   125 0.75 FUN_003559
FUN_003693-T1        -            634 6918at5125           -            578     0.019   12.5   3.7   1   1   0.00065     0.046   11.2   3.7    18    70    14    65    11    85 0.83 FUN_003693
FUN_005040-T1        -            298 6918at5125           -            578      0.02   12.4   2.4   1   1    0.0004     0.028   11.9   2.4    20    46     3    30     1    59 0.83 FUN_005040
FUN_002584-T1        -            726 6918at5125           -            578      0.02   12.4   2.9   1   2     0.026       1.8    5.9   2.2    14    56   102   146    93   169 0.69 FUN_002584
FUN_002584-T1        -            726 6918at5125           -            578      0.02   12.4   2.9   2   2      0.06       4.2    4.7   0.0   230   278   396   444   387   477 0.86 FUN_002584
FUN_005818-T1        -            443 6918at5125           -            578     0.023   12.2   1.6   1   1   0.00049     0.035   11.6   1.6    15    61    37    82    28   105 0.78 FUN_005818
FUN_005393-T1        -            478 6918at5125           -            578     0.024   12.2   4.2   1   1   0.00052     0.037   11.5   4.2    14    58    30    73    19    94 0.70 FUN_005393
FUN_008948-T1        -            382 6918at5125           -            578     0.024   12.1   2.6   1   1   0.00048     0.034   11.6   2.6    19    92    51   126    34   136 0.81 FUN_008948
FUN_000066-T1        -            674 6918at5125           -            578     0.024   12.1   5.5   1   1   0.00053     0.038   11.5   5.5    20    61    22    62    16    91 0.80 FUN_000066
FUN_006676-T1        -            926 6918at5125           -            578     0.026   12.0   1.9   1   2    0.0034      0.24    8.8   3.0    14    55    41    81    37   101 0.79 FUN_006676
FUN_006676-T1        -            926 6918at5125           -            578     0.026   12.0   1.9   2   2       4.3     3e+02   -1.4   0.0   231   279   295   344   286   349 0.76 FUN_006676
FUN_003054-T1        -            684 6918at5125           -            578     0.029   11.9   4.8   1   1   0.00078     0.055   11.0   4.8    17    54    59    96    56   109 0.88 FUN_003054
FUN_007575-T1        -            316 6918at5125           -            578     0.029   11.9   0.0   1   1   0.00057     0.041   11.4   0.0   178   296   109   239    99   247 0.76 FUN_007575
FUN_001136-T1        -            469 6918at5125           -            578     0.032   11.8   1.3   1   1   0.00068     0.048   11.2   1.3    22    46     7    32     3    65 0.86 FUN_001136
FUN_002981-T1        -            621 6918at5125           -            578     0.034   11.6   0.7   1   2    0.0038      0.27    8.7   0.2    17    60    14    60     2   149 0.80 FUN_002981
FUN_002981-T1        -            621 6918at5125           -            578     0.034   11.6   0.7   2   2      0.92        65    0.8   0.0   522   560   230   265   218   273 0.87 FUN_002981
FUN_009100-T1        -            475 6918at5125           -            578     0.035   11.6   8.0   1   2    0.0018      0.12    9.8   4.0    15    68    18    72    10   112 0.72 FUN_009100
FUN_009100-T1        -            475 6918at5125           -            578     0.035   11.6   8.0   2   2      0.14       9.6    3.6   0.1   281   300   332   351   302   364 0.85 FUN_009100
FUN_005249-T1        -            842 6918at5125           -            578     0.036   11.6   2.8   1   1   0.00088     0.062   10.8   2.8    23    60    23    59     5    82 0.77 FUN_005249
FUN_004050-T1        -            904 6918at5125           -            578     0.038   11.5   7.0   1   1   0.00027     0.019   12.5   4.4    14    71    53   114    45   128 0.73 FUN_004050
FUN_004142-T1        -            630 6918at5125           -            578     0.039   11.5   3.8   1   2   0.00087     0.061   10.8   1.6    24    47    13    36     9    56 0.88 FUN_004142
FUN_004142-T1        -            630 6918at5125           -            578     0.039   11.5   3.8   2   2         2   1.4e+02   -0.3   0.0   242   288   261   321   249   344 0.62 FUN_004142
FUN_003982-T1        -           1152 6918at5125           -            578     0.041   11.4   3.1   1   1     0.001     0.072   10.6   3.1    19    65   591   636   571   661 0.80 FUN_003982
FUN_005813-T1        -            767 6918at5125           -            578     0.042   11.3   3.4   1   1    0.0014     0.098   10.1   3.4    16    56    51    90    38   106 0.77 FUN_005813
FUN_003973-T1        -            940 6918at5125           -            578     0.046   11.2   1.8   1   1    0.0013     0.093   10.2   1.8    19    68    92   139    87   170 0.75 FUN_003973
FUN_007326-T1        -            638 6918at5125           -            578      0.05   11.1   0.0   1   1    0.0013     0.091   10.2   0.0   192   305   109   236   102   249 0.63 FUN_007326
FUN_001679-T1        -           1033 6918at5125           -            578     0.061   10.8   5.6   1   1    0.0013     0.091   10.2   5.6    19   100    56   138    46   143 0.70 FUN_001679
FUN_000728-T1        -            533 6918at5125           -            578     0.078   10.5   1.8   1   1    0.0016      0.11    9.9   1.8    21    65     7    51     3   105 0.74 FUN_000728
FUN_002858-T1        -            743 6918at5125           -            578     0.082   10.4   2.6   1   1    0.0019      0.13    9.7   2.6    16    63   176   228   168   244 0.81 FUN_002858
FUN_001914-T1        -            715 6918at5125           -            578     0.087   10.3   5.7   1   1   0.00013    0.0091   13.5   1.2    16    76    29    88    18   125 0.73 FUN_001914
FUN_007144-T1        -            684 6918at5125           -            578     0.089   10.3   6.9   1   3   0.00067     0.047   11.2   2.2    18    62    10    54     2    72 0.76 FUN_007144
FUN_007144-T1        -            684 6918at5125           -            578     0.089   10.3   6.9   2   3       4.1   2.9e+02   -1.3   0.0   395   470   107   180    89   188 0.74 FUN_007144
FUN_007144-T1        -            684 6918at5125           -            578     0.089   10.3   6.9   3   3       1.6   1.1e+02    0.0   0.1   230   320   186   296   179   308 0.63 FUN_007144
FUN_004662-T1        -            736 6918at5125           -            578     0.093   10.2   5.7   1   1    0.0022      0.16    9.5   5.7    18    76    78   141    64   152 0.75 FUN_004662
FUN_007371-T1        -            441 6918at5125           -            578     0.095   10.2   3.6   1   1    0.0023      0.16    9.4   3.6    14    69    10    61     4    71 0.67 FUN_007371
