#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_000582-T1        -            568 10599at5125          -            855  1.1e-160  535.9  11.9   2   3     4e-44   2.1e-41  141.3   0.0   464   605   303   445   297   452 0.94 FUN_000582
FUN_000582-T1        -            568 10599at5125          -            855  1.1e-160  535.9  11.9   3   3   4.5e-50   2.4e-47  160.9   1.5   743   854   455   566   445   567 0.97 FUN_000582
FUN_008744-T1        -            523 10599at5125          -            855   3.5e-79  266.3   1.9   1   3   3.2e-38   1.7e-35  121.7   0.0   171   348    34   218    22   249 0.86 FUN_008744
FUN_008744-T1        -            523 10599at5125          -            855   3.5e-79  266.3   1.9   2   3     4e-10   2.1e-07   28.8   0.0   468   588   260   374   221   382 0.86 FUN_008744
FUN_008744-T1        -            523 10599at5125          -            855   3.5e-79  266.3   1.9   3   3   8.5e-36   4.5e-33  113.7   0.5   750   852   403   511   395   514 0.88 FUN_008744
FUN_008914-T1        -            699 10599at5125          -            855   4.4e-70  236.2   3.5   1   4       2.7   1.4e+03   -3.7   0.0     4    35   110   141   109   147 0.65 FUN_008914
FUN_008914-T1        -            699 10599at5125          -            855   4.4e-70  236.2   3.5   2   4   6.1e-29   3.3e-26   91.0   0.1   171   362   165   369   155   379 0.84 FUN_008914
FUN_008914-T1        -            699 10599at5125          -            855   4.4e-70  236.2   3.5   3   4   1.9e-10     1e-07   29.8   0.0   464   622   389   558   381   566 0.77 FUN_008914
FUN_008914-T1        -            699 10599at5125          -            855   4.4e-70  236.2   3.5   4   4   3.8e-36     2e-33  114.9   0.1   754   853   565   666   558   668 0.90 FUN_008914
FUN_005886-T1        -           1182 10599at5125          -            855   3.7e-20   71.0   0.3   1   5   0.00087      0.46    7.8   0.0   179   224   126   184   109   188 0.70 FUN_005886
FUN_005886-T1        -           1182 10599at5125          -            855   3.7e-20   71.0   0.3   2   5    0.0021       1.1    6.6   0.0   249   268   235   254   231   260 0.88 FUN_005886
FUN_005886-T1        -           1182 10599at5125          -            855   3.7e-20   71.0   0.3   3   5     0.048        26    2.1   0.0   322   353   355   386   340   390 0.82 FUN_005886
FUN_005886-T1        -           1182 10599at5125          -            855   3.7e-20   71.0   0.3   4   5      0.37     2e+02   -0.9   0.0   468   489   419   440   415   443 0.91 FUN_005886
FUN_005886-T1        -           1182 10599at5125          -            855   3.7e-20   71.0   0.3   5   5   9.7e-16   5.2e-13   47.4   0.0   758   851   574   667   557   671 0.91 FUN_005886
FUN_003025-T1        -           1011 10599at5125          -            855     0.064   10.7   1.4   1   1   0.00018     0.097   10.1   1.4   162   197    45    82    32   102 0.75 FUN_003025
FUN_004255-T1        -            476 10599at5125          -            855     0.065   10.6   0.0   1   1   0.00017     0.092   10.2   0.0   558   612   272   324   254   351 0.79 FUN_004255
FUN_007357-T1        -            196 10599at5125          -            855      0.47    7.8  15.4   1   1   0.00099      0.53    7.6  15.4   594   699    45   148    12   189 0.37 FUN_007357
FUN_003115-T1        -            135 10599at5125          -            855      0.66    7.3  34.6   1   1    0.0013      0.67    7.3  34.6   624   706    44   126    18   135 0.32 FUN_003115
FUN_001402-T1        -            344 10599at5125          -            855      0.69    7.2  18.1   1   1     0.002         1    6.7  18.1    63   148    35   117     2   128 0.41 FUN_001402
FUN_004422-T1        -            407 10599at5125          -            855       2.2    5.6  12.3   1   1     0.006       3.2    5.0  12.3    60   136   197   271   175   301 0.40 FUN_004422
FUN_003314-T1        -            532 10599at5125          -            855       3.9    4.8  11.3   1   1      0.01       5.4    4.3  11.3   668   721    49    95    11   122 0.40 FUN_003314
FUN_005554-T1        -            651 10599at5125          -            855       5.5    4.3  10.0   1   1     0.015       7.9    3.8  10.0   372   431    74   132    68   168 0.35 FUN_005554
FUN_007344-T1        -            346 10599at5125          -            855       7.4    3.8  30.6   1   1     0.017       9.2    3.5  30.6   617   731   217   336   170   346 0.41 FUN_007344
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/10599at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Treesei_QM6a/run_hypocreales_odb10/hmmer_output/initial_run_results/10599at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/10599at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:41:39 2024
# [ok]
