# BUSCO version is: 2.0 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2020-08-05, number of species: 50, number of BUSCOs: 4494)
# To reproduce this run: python /home/zack/miniconda3/envs/funannotate/lib/python3.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/GENOMES/CcateniannulataMBC234/FunannotatePredict/predict_misc/busco_augustus.proteins.fasta -o cordyceps_cateniannulata_mbc234 -l /home/zack/funannotate_db/hypocreales_odb10/ -m proteins -c 4 -sp anidulans
#
# Busco id	Status	Sequence	Score	Length
10490at5125	Complete	gene986.t1	924.3	493
10507at5125	Complete	gene987.t1	713.3	579
10535at5125	Complete	gene988.t1	929.4	443
10538at5125	Complete	gene989.t1	903.6	488
10546at5125	Complete	gene990.t1	526.3	376
10558at5125	Complete	gene991.t1	897.4	534
10563at5125	Complete	gene992.t1	824.1	460
10565at5125	Complete	gene993.t1	1064.1	574
10579at5125	Complete	gene994.t1	1056.1	542
10595at5125	Complete	gene995.t1	1017.8	505
10597at5125	Complete	gene996.t1	1111.1	604
10599at5125	Complete	gene997.t1	1134.6	690
10614at5125	Complete	gene998.t1	790.4	456
10624at5125	Complete	gene999.t1	928.2	568
10627at5125	Complete	gene1000.t1	1132.9	569
10629at5125	Complete	gene1001.t1	1069.7	506
10646at5125	Complete	gene1002.t1	1149.3	583
10652at5125	Complete	gene1003.t1	760.7	578
10667at5125	Complete	gene1004.t1	1110.3	590
10669at5125	Complete	gene1005.t1	942.4	530
1066at5125	Complete	gene88.t1	2133.6	1244
10686at5125	Complete	gene1006.t1	1030.5	499
1068at5125	Complete	gene89.t1	2258.5	1227
10718at5125	Complete	gene1007.t1	1105.3	606
1071at5125	Complete	gene90.t1	2484.6	1286
10798at5125	Complete	gene1008.t1	1006.5	570
1079at5125	Complete	gene91.t1	2061.2	1124
10825at5125	Complete	gene1009.t1	977.3	598
1083at5125	Complete	gene92.t1	2466.9	1314
10860at5125	Complete	gene1010.t1	1109.3	602
10864at5125	Complete	gene1011.t1	983.7	614
10879at5125	Complete	gene1012.t1	760.8	499
10880at5125	Complete	gene1013.t1	950.6	647
10896at5125	Complete	gene1014.t1	1035.1	540
10898at5125	Complete	gene1015.t1	1085.2	591
10908at5125	Complete	gene1016.t1	824.6	462
10912at5125	Complete	gene1017.t1	1081.7	573
10921at5125	Complete	gene1018.t1	1118.7	777
10923at5125	Complete	gene1019.t1	805.8	464
10941at5125	Complete	gene1020.t1	1036.5	607
10946at5125	Complete	gene1021.t1	941.4	572
10959at5125	Complete	gene1022.t1	977.8	522
10960at5125	Complete	gene1023.t1	869.3	602
10999at5125	Complete	gene1024.t1	1064.8	619
11007at5125	Complete	gene1025.t1	868.5	789
11010at5125	Complete	gene1026.t1	856.1	555
11017at5125	Complete	gene1027.t1	566.6	659
11019at5125	Complete	gene1028.t1	584.0	981
1101at5125	Complete	gene93.t1	2762.8	1436
11029at5125	Complete	gene1029.t1	950.2	568
11036at5125	Complete	gene1030.t1	978.0	594
11039at5125	Complete	gene1031.t1	420.0	545
1103at5125	Complete	gene94.t1	2470.8	1422
11041at5125	Complete	gene1032.t1	1177.6	572
11048at5125	Complete	gene1033.t1	869.0	479
11086at5125	Complete	gene1034.t1	1238.0	696
11105at5125	Complete	gene1035.t1	1255.0	594
11116at5125	Complete	gene1036.t1	1006.1	527
11131at5125	Complete	gene1037.t1	948.2	522
11148at5125	Complete	gene1038.t1	899.9	493
11162at5125	Complete	gene1039.t1	791.7	499
11163at5125	Complete	gene1040.t1	901.7	560
11172at5125	Complete	gene1041.t1	964.4	501
11177at5125	Complete	gene1042.t1	700.8	392
11247at5125	Complete	gene1043.t1	764.2	647
11253at5125	Complete	gene1044.t1	1040.4	484
11279at5125	Complete	gene1045.t1	713.8	492
1128at5125	Complete	gene95.t1	1743.6	1168
11307at5125	Missing
1130at5125	Complete	gene96.t1	2252.8	1224
11316at5125	Complete	gene1046.t1	888.7	684
11320at5125	Complete	gene1047.t1	836.0	479
11326at5125	Complete	gene1048.t1	922.7	769
11338at5125	Complete	gene1049.t1	1030.2	509
11342at5125	Complete	gene1050.t1	727.0	478
11358at5125	Complete	gene1051.t1	1052.0	709
11365at5125	Complete	gene1052.t1	572.8	299
11367at5125	Complete	gene1053.t1	1212.1	576
11369at5125	Complete	gene1054.t1	1044.7	539
11382at5125	Complete	gene1055.t1	990.8	567
11383at5125	Complete	gene1056.t1	854.9	486
11392at5125	Complete	gene1057.t1	892.7	507
11423at5125	Complete	gene1058.t1	1149.0	554
11431at5125	Complete	gene1059.t1	344.6	428
11443at5125	Complete	gene1060.t1	981.2	495
11454at5125	Complete	gene1061.t1	1020.6	551
11461at5125	Complete	gene1062.t1	321.8	338
11467at5125	Complete	gene1063.t1	639.5	542
11471at5125	Complete	gene1064.t1	1111.5	692
11477at5125	Complete	gene1065.t1	1118.3	554
1147at5125	Complete	gene97.t1	1969.8	1221
11481at5125	Complete	gene1066.t1	869.9	478
11498at5125	Complete	gene1067.t1	956.2	634
11513at5125	Complete	gene1068.t1	806.3	462
11517at5125	Complete	gene1069.t1	1019.3	513
11525at5125	Complete	gene1070.t1	728.7	599
11536at5125	Complete	gene1071.t1	768.1	478
11537at5125	Complete	gene1072.t1	880.9	463
11604at5125	Complete	gene1073.t1	1127.3	588
11608at5125	Complete	gene1074.t1	955.7	594
11622at5125	Complete	gene1075.t1	666.1	542
11669at5125	Complete	gene1076.t1	850.8	491
11700at5125	Complete	gene1077.t1	885.3	593
11704at5125	Complete	gene1078.t1	740.2	501
11707at5125	Complete	gene1079.t1	462.8	677
11752at5125	Complete	gene1080.t1	1114.5	628
11758at5125	Complete	gene1081.t1	1131.2	621
11795at5125	Complete	gene1082.t1	829.8	520
1179at5125	Complete	gene98.t1	2182.0	1408
11807at5125	Complete	gene1083.t1	1034.9	608
11809at5125	Complete	gene1084.t1	888.4	501
11812at5125	Complete	gene1085.t1	1023.6	601
1181at5125	Complete	gene99.t1	2369.3	1228
1182at5125	Complete	gene100.t1	2031.5	1392
1187at5125	Complete	gene101.t1	2368.9	1121
11888at5125	Complete	gene1086.t1	1095.9	618
11898at5125	Complete	gene1087.t1	915.0	493
11902at5125	Complete	gene1088.t1	898.0	534
11908at5125	Complete	gene1089.t1	895.7	602
11937at5125	Complete	gene1090.t1	828.1	451
11947at5125	Complete	gene1091.t1	598.5	789
11953at5125	Complete	gene1092.t1	764.0	506
11955at5125	Complete	gene1093.t1	860.0	508
11960at5125	Complete	gene1094.t1	905.3	490
11961at5125	Complete	gene1095.t1	1068.1	496
11969at5125	Complete	gene1096.t1	1058.1	536
11971at5125	Complete	gene1097.t1	887.8	493
1198at5125	Complete	gene102.t1	1840.1	1276
11992at5125	Complete	gene1098.t1	1019.8	499
11997at5125	Complete	gene1099.t1	894.4	515
12010at5125	Complete	gene1100.t1	649.4	470
12046at5125	Complete	gene1101.t1	1069.0	840
12091at5125	Complete	gene1102.t1	1034.3	663
12092at5125	Complete	gene1103.t1	795.7	448
1210at5125	Complete	gene103.t1	1941.6	1134
12112at5125	Complete	gene1104.t1	1155.1	647
12153at5125	Complete	gene1105.t1	897.4	457
12154at5125	Complete	gene1106.t1	1058.8	504
12162at5125	Complete	gene1107.t1	745.0	486
12169at5125	Complete	gene1108.t1	1024.3	556
12190at5125	Complete	gene1109.t1	1048.1	541
12196at5125	Complete	gene1110.t1	1110.2	639
12199at5125	Complete	gene1111.t1	875.0	514
12207at5125	Complete	gene1112.t1	723.9	593
1220at5125	Complete	gene104.t1	2392.9	1241
12220at5125	Complete	gene1113.t1	991.7	462
12239at5125	Complete	gene1114.t1	1096.8	555
1224at5125	Complete	gene105.t1	2228.6	1191
1225at5125	Complete	gene106.t1	2325.1	1204
12271at5125	Complete	gene1115.t1	1055.7	592
12295at5125	Complete	gene1116.t1	1004.1	464
12301at5125	Complete	gene1117.t1	900.7	489
12311at5125	Complete	gene1118.t1	947.8	467
12321at5125	Complete	gene1119.t1	1187.7	683
12325at5125	Complete	gene1120.t1	795.0	531
12360at5125	Complete	gene1121.t1	969.0	645
12363at5125	Complete	gene1122.t1	811.2	467
12395at5125	Complete	gene1123.t1	785.8	488
12396at5125	Complete	gene1124.t1	814.7	471
12398at5125	Complete	gene1125.t1	602.8	604
12400at5125	Complete	gene1126.t1	979.1	540
1240at5125	Complete	gene107.t1	1322.6	1032
12416at5125	Complete	gene1127.t1	1019.8	485
12437at5125	Complete	gene1128.t1	674.1	482
12438at5125	Complete	gene1129.t1	792.6	464
12441at5125	Complete	gene1130.t1	936.3	587
12460at5125	Complete	gene1131.t1	761.8	419
12464at5125	Complete	gene1132.t1	1091.3	585
12479at5125	Complete	gene1133.t1	962.2	456
12491at5125	Complete	gene1134.t1	798.4	513
12515at5125	Complete	gene1135.t1	553.7	469
12522at5125	Complete	gene1136.t1	1025.3	593
12543at5125	Complete	gene1137.t1	998.5	506
12559at5125	Complete	gene1138.t1	1052.8	509
1255at5125	Complete	gene108.t1	2376.2	1363
12560at5125	Complete	gene1139.t1	843.8	590
12567at5125	Complete	gene1140.t1	888.4	591
12650at5125	Complete	gene1141.t1	709.3	402
12665at5125	Complete	gene1142.t1	361.4	343
12666at5125	Complete	gene1143.t1	1021.6	500
12677at5125	Complete	gene1144.t1	773.2	479
12687at5125	Complete	gene1145.t1	775.4	466
12690at5125	Complete	gene1146.t1	1104.7	555
12694at5125	Complete	gene1147.t1	1076.5	597
12749at5125	Complete	gene1148.t1	939.6	545
1275at5125	Complete	gene109.t1	2287.0	1152
12761at5125	Complete	gene1149.t1	418.8	474
1276at5125	Complete	gene110.t1	2212.2	1166
12776at5125	Complete	gene1150.t1	980.5	467
12778at5125	Complete	gene1151.t1	998.4	518
12787at5125	Complete	gene1152.t1	1050.8	596
12818at5125	Complete	gene1153.t1	846.0	416
1281at5125	Complete	gene111.t1	2171.1	1115
12845at5125	Complete	gene1154.t1	901.4	456
1284at5125	Complete	gene112.t1	1855.7	1065
12868at5125	Complete	gene1155.t1	933.0	503
12871at5125	Complete	gene1156.t1	1100.8	529
1287at5125	Complete	gene113.t1	1508.6	906
12884at5125	Complete	gene1157.t1	954.0	495
12920at5125	Complete	gene1158.t1	922.0	497
12934at5125	Complete	gene1159.t1	902.3	537
12935at5125	Complete	gene1160.t1	731.9	497
12958at5125	Complete	gene1161.t1	887.1	495
12960at5125	Complete	gene1162.t1	674.3	380
12971at5125	Complete	gene1163.t1	519.5	608
12981at5125	Complete	gene1164.t1	978.5	495
12991at5125	Complete	gene1165.t1	1041.4	500
1299at5125	Complete	gene114.t1	2167.6	1237
13019at5125	Complete	gene1166.t1	1072.9	522
13030at5125	Complete	gene1167.t1	819.5	506
13033at5125	Complete	gene1168.t1	743.7	540
13055at5125	Complete	gene1169.t1	781.8	385
13059at5125	Complete	gene1170.t1	947.3	549
1305at5125	Complete	gene115.t1	2020.8	1120
13061at5125	Complete	gene1171.t1	881.7	465
13063at5125	Complete	gene1172.t1	833.5	561
13064at5125	Complete	gene1173.t1	1022.9	590
13066at5125	Complete	gene1174.t1	642.6	489
13067at5125	Complete	gene1175.t1	917.2	557
1307at5125	Complete	gene116.t1	2188.8	1089
13089at5125	Complete	gene1176.t1	921.5	628
13100at5125	Complete	gene1177.t1	1050.1	568
13117at5125	Complete	gene1178.t1	853.3	495
13122at5125	Missing
13138at5125	Complete	gene1179.t1	798.6	449
13158at5125	Complete	gene1180.t1	668.1	521
13183at5125	Complete	gene1181.t1	1028.2	529
1318at5125	Complete	gene117.t1	2209.4	1165
13206at5125	Complete	gene1182.t1	1111.5	583
13209at5125	Complete	gene1183.t1	1058.5	580
13216at5125	Complete	gene1184.t1	960.2	496
13219at5125	Complete	gene1185.t1	854.7	485
13220at5125	Complete	gene1186.t1	1025.3	536
13241at5125	Complete	gene1187.t1	960.4	479
13244at5125	Complete	gene1188.t1	622.7	445
13255at5125	Complete	gene1189.t1	1038.9	565
13290at5125	Complete	gene1190.t1	971.1	516
13297at5125	Complete	gene1191.t1	968.5	510
13299at5125	Complete	gene1192.t1	821.1	531
13300at5125	Complete	gene1193.t1	954.5	544
13302at5125	Complete	gene1194.t1	1094.9	590
13308at5125	Complete	gene1195.t1	816.8	531
1331at5125	Complete	gene118.t1	1527.3	1249
13328at5125	Complete	gene1196.t1	892.8	505
13339at5125	Complete	gene1197.t1	1016.4	535
13372at5125	Complete	gene1198.t1	808.7	445
13381at5125	Complete	gene1199.t1	916.8	538
13399at5125	Complete	gene1200.t1	866.6	575
133at5125	Complete	gene8.t1	4376.1	1997
13405at5125	Complete	gene1201.t1	866.2	549
13416at5125	Complete	gene1202.t1	1277.9	619
1341at5125	Complete	gene119.t1	1825.4	1155
13421at5125	Complete	gene1203.t1	979.8	478
13430at5125	Complete	gene1204.t1	929.6	692
13450at5125	Complete	gene1205.t1	901.3	450
13461at5125	Missing
13473at5125	Complete	gene1206.t1	788.8	480
13485at5125	Complete	gene1207.t1	872.3	535
13511at5125	Complete	gene1208.t1	1007.8	480
13516at5125	Complete	gene1209.t1	953.9	646
13543at5125	Complete	gene1210.t1	1009.1	503
13548at5125	Complete	gene1211.t1	768.7	512
13555at5125	Complete	gene1212.t1	898.7	608
13598at5125	Complete	gene1213.t1	1000.4	452
13603at5125	Complete	gene1214.t1	913.7	493
13619at5125	Complete	gene1215.t1	1307.2	770
1361at5125	Complete	gene120.t1	2275.2	1048
13625at5125	Complete	gene1216.t1	879.8	495
1365at5125	Complete	gene121.t1	2182.1	1246
13664at5125	Complete	gene1217.t1	732.6	431
13666at5125	Complete	gene1218.t1	812.1	481
13691at5125	Complete	gene1219.t1	909.4	455
13703at5125	Complete	gene1220.t1	821.6	483
13708at5125	Complete	gene1221.t1	1028.0	521
1370at5125	Complete	gene122.t1	1748.0	1158
13710at5125	Complete	gene1222.t1	592.5	478
13711at5125	Complete	gene1223.t1	1006.9	476
13712at5125	Complete	gene1224.t1	876.1	470
13762at5125	Complete	gene1225.t1	663.4	411
1377at5125	Complete	gene123.t1	1333.8	781
13803at5125	Complete	gene1226.t1	919.1	493
13805at5125	Complete	gene1227.t1	878.3	475
13808at5125	Complete	gene1228.t1	774.4	409
13816at5125	Complete	gene1229.t1	864.9	719
13820at5125	Complete	gene1230.t1	881.0	655
13824at5125	Complete	gene1231.t1	881.1	441
13829at5125	Complete	gene1232.t1	933.8	467
13845at5125	Complete	gene1233.t1	904.4	504
13873at5125	Complete	gene1234.t1	882.0	463
13898at5125	Complete	gene1235.t1	802.2	493
1393at5125	Complete	gene124.t1	2306.2	1236
13949at5125	Complete	gene1236.t1	754.7	413
13959at5125	Complete	gene1237.t1	618.4	407
13960at5125	Complete	gene1238.t1	884.7	426
13974at5125	Complete	gene1239.t1	505.9	361
13977at5125	Complete	gene1240.t1	997.8	489
13985at5125	Complete	gene1241.t1	870.5	557
13987at5125	Complete	gene1242.t1	811.0	587
13988at5125	Missing
13998at5125	Complete	gene1243.t1	838.2	486
14000at5125	Complete	gene1244.t1	917.1	484
14002at5125	Complete	gene1245.t1	838.5	465
1400at5125	Complete	gene125.t1	1955.1	1333
14030at5125	Complete	gene1246.t1	917.6	473
14053at5125	Complete	gene1247.t1	970.8	491
14058at5125	Complete	gene1248.t1	893.7	484
14063at5125	Complete	gene1249.t1	869.6	493
14093at5125	Complete	gene1250.t1	793.4	426
14099at5125	Complete	gene1251.t1	962.8	498
1410at5125	Complete	gene126.t1	2287.2	1109
14140at5125	Complete	gene1252.t1	887.5	570
14152at5125	Complete	gene1253.t1	839.7	435
14158at5125	Complete	gene1254.t1	818.0	414
14165at5125	Missing
14169at5125	Complete	gene1255.t1	357.1	351
14183at5125	Complete	gene1256.t1	892.7	475
14194at5125	Complete	gene1257.t1	859.9	516
141at5125	Complete	gene9.t1	4156.1	2089
14213at5125	Complete	gene1258.t1	682.8	388
14217at5125	Complete	gene1259.t1	475.8	410
14243at5125	Complete	gene1260.t1	918.1	470
14278at5125	Complete	gene1261.t1	538.9	331
14281at5125	Complete	gene1262.t1	818.7	455
1428at5125	Complete	gene127.t1	2194.8	1179
142at5125	Complete	gene10.t1	3964.1	2131
14313at5125	Complete	gene1263.t1	601.3	371
14319at5125	Complete	gene1264.t1	903.8	516
14334at5125	Complete	gene1265.t1	463.2	431
14337at5125	Complete	gene1266.t1	1128.7	738
14344at5125	Complete	gene1267.t1	837.2	436
14368at5125	Complete	gene1268.t1	692.8	537
14369at5125	Complete	gene1269.t1	1098.4	590
14370at5125	Complete	gene1270.t1	884.1	502
14373at5125	Complete	gene1271.t1	857.0	500
14388at5125	Complete	gene1272.t1	1027.3	489
14389at5125	Complete	gene1273.t1	937.9	475
1438at5125	Complete	gene128.t1	1858.7	1129
14401at5125	Complete	gene1274.t1	877.5	509
14403at5125	Complete	gene1275.t1	1007.8	494
1440at5125	Complete	gene129.t1	2002.7	1100
14411at5125	Complete	gene1276.t1	712.7	637
14426at5125	Complete	gene1277.t1	946.8	463
14434at5125	Complete	gene1278.t1	765.7	415
14438at5125	Complete	gene1279.t1	787.1	494
14440at5125	Complete	gene1280.t1	625.9	316
14448at5125	Complete	gene1281.t1	1014.4	635
14449at5125	Complete	gene1282.t1	956.2	591
1447at5125	Complete	gene130.t1	2136.9	1089
14490at5125	Complete	gene1283.t1	1046.8	481
14507at5125	Complete	gene1284.t1	898.9	476
14514at5125	Complete	gene1285.t1	911.0	642
14516at5125	Missing
1452at5125	Complete	gene131.t1	2304.2	1348
14536at5125	Complete	gene1286.t1	570.5	446
14562at5125	Complete	gene1287.t1	971.3	459
14592at5125	Complete	gene1288.t1	1100.0	605
14617at5125	Complete	gene1289.t1	558.8	422
14618at5125	Complete	gene1290.t1	937.7	501
14620at5125	Complete	gene1291.t1	926.1	534
1462at5125	Complete	gene132.t1	2156.8	1131
14632at5125	Complete	gene1292.t1	706.9	441
14639at5125	Complete	gene1293.t1	632.7	463
14671at5125	Complete	gene1294.t1	953.1	506
14679at5125	Complete	gene1295.t1	668.3	407
14726at5125	Complete	gene1296.t1	783.9	546
14736at5125	Complete	gene1297.t1	999.7	445
14737at5125	Complete	gene1298.t1	821.1	406
1473at5125	Complete	gene133.t1	1420.4	1097
14748at5125	Complete	gene1299.t1	820.1	458
14763at5125	Complete	gene1300.t1	505.8	463
14797at5125	Complete	gene1301.t1	850.6	446
14810at5125	Complete	gene1302.t1	929.4	533
14811at5125	Complete	gene1303.t1	709.8	522
14816at5125	Complete	gene1304.t1	785.8	681
14818at5125	Complete	gene1305.t1	767.0	455
1484at5125	Complete	gene134.t1	2630.1	1592
14852at5125	Complete	gene1306.t1	773.6	505
14858at5125	Complete	gene1307.t1	884.4	411
1485at5125	Complete	gene135.t1	1950.8	1239
14922at5125	Complete	gene1308.t1	956.7	460
14924at5125	Complete	gene1309.t1	731.8	437
14931at5125	Complete	gene1310.t1	788.8	472
14934at5125	Complete	gene1311.t1	759.0	476
15009at5125	Complete	gene1312.t1	759.6	453
1502at5125	Complete	gene136.t1	1917.4	1084
15062at5125	Complete	gene1313.t1	948.8	572
15063at5125	Complete	gene1314.t1	867.2	474
1508at5125	Complete	gene137.t1	1892.4	992
15093at5125	Complete	gene1315.t1	855.5	484
15095at5125	Complete	gene1316.t1	763.3	498
15099at5125	Complete	gene1317.t1	869.4	537
1510at5125	Complete	gene138.t1	2279.4	1206
15118at5125	Complete	gene1318.t1	671.5	384
1511at5125	Complete	gene139.t1	1714.0	1208
15129at5125	Missing
15136at5125	Complete	gene1319.t1	693.2	552
15137at5125	Complete	gene1320.t1	855.8	473
15141at5125	Complete	gene1321.t1	740.7	569
15142at5125	Complete	gene1322.t1	912.9	611
15144at5125	Complete	gene1323.t1	571.2	486
15148at5125	Complete	gene1324.t1	782.6	532
1515at5125	Complete	gene140.t1	1757.5	1060
15168at5125	Complete	gene1325.t1	954.3	492
15175at5125	Complete	gene1326.t1	718.1	510
15188at5125	Complete	gene1327.t1	965.5	428
15212at5125	Complete	gene1328.t1	688.3	447
15219at5125	Complete	gene1329.t1	779.9	500
15220at5125	Complete	gene1330.t1	681.7	387
15255at5125	Complete	gene1331.t1	866.7	416
15277at5125	Complete	gene1332.t1	988.8	500
1528at5125	Complete	gene141.t1	2214.6	1216
15301at5125	Complete	gene1333.t1	838.4	444
15304at5125	Complete	gene1334.t1	949.3	490
15318at5125	Complete	gene1335.t1	873.8	555
1531at5125	Complete	gene142.t1	2046.5	1088
15369at5125	Complete	gene1336.t1	918.6	585
15387at5125	Complete	gene1337.t1	909.8	476
15392at5125	Complete	gene1338.t1	927.8	493
15397at5125	Complete	gene1339.t1	962.2	567
15401at5125	Complete	gene1340.t1	479.4	483
15412at5125	Complete	gene1341.t1	835.3	435
15413at5125	Complete	gene1342.t1	843.9	442
15432at5125	Complete	gene1343.t1	960.6	539
15448at5125	Complete	gene1344.t1	1014.7	481
15454at5125	Complete	gene1345.t1	1027.9	471
15464at5125	Complete	gene1346.t1	517.0	679
15476at5125	Complete	gene1347.t1	728.3	414
15483at5125	Complete	gene1348.t1	1019.4	517
15491at5125	Complete	gene1349.t1	743.2	467
154at5125	Complete	gene11.t1	3936.5	2440
15516at5125	Complete	gene1350.t1	840.9	455
15558at5125	Complete	gene1351.t1	772.6	466
15565at5125	Complete	gene1352.t1	704.1	544
155at5125	Complete	gene12.t1	3862.1	2229
15618at5125	Complete	gene1353.t1	837.7	470
15626at5125	Complete	gene1354.t1	749.6	481
15628at5125	Complete	gene1355.t1	817.4	474
15635at5125	Complete	gene1356.t1	982.8	523
15656at5125	Complete	gene1357.t1	902.6	429
15657at5125	Complete	gene1358.t1	906.6	445
1565at5125	Complete	gene143.t1	1945.2	948
1566at5125	Complete	gene144.t1	1974.7	1081
15674at5125	Complete	gene1359.t1	826.4	497
15676at5125	Complete	gene1360.t1	713.4	497
15682at5125	Complete	gene1361.t1	755.4	418
15691at5125	Complete	gene1362.t1	774.9	480
15707at5125	Complete	gene1363.t1	605.7	496
15719at5125	Complete	gene1364.t1	723.9	657
15727at5125	Complete	gene1365.t1	960.6	472
15737at5125	Complete	gene1366.t1	914.9	518
15743at5125	Complete	gene1367.t1	1119.9	730
15758at5125	Complete	gene1368.t1	920.7	455
15765at5125	Complete	gene1369.t1	788.4	497
15770at5125	Complete	gene1370.t1	699.6	418
15772at5125	Complete	gene1371.t1	690.3	399
15786at5125	Complete	gene1372.t1	997.9	495
15789at5125	Missing
15797at5125	Complete	gene1373.t1	761.9	482
15803at5125	Complete	gene1374.t1	770.4	471
1580at5125	Complete	gene145.t1	2013.9	1082
15812at5125	Complete	gene1375.t1	463.2	424
15816at5125	Complete	gene1376.t1	775.6	564
15817at5125	Complete	gene1377.t1	760.8	667
15836at5125	Complete	gene1378.t1	550.0	365
15850at5125	Complete	gene1379.t1	810.8	424
15899at5125	Complete	gene1380.t1	1007.2	579
15903at5125	Complete	gene1381.t1	759.8	475
15909at5125	Complete	gene1382.t1	718.1	436
15937at5125	Complete	gene1383.t1	639.7	500
15939at5125	Complete	gene1384.t1	436.9	324
15955at5125	Complete	gene1385.t1	820.7	458
15960at5125	Complete	gene1386.t1	818.8	419
15972at5125	Complete	gene1387.t1	611.6	398
15973at5125	Complete	gene1388.t1	916.2	508
15976at5125	Complete	gene1389.t1	681.5	434
1597at5125	Complete	gene146.t1	1869.3	1109
15981at5125	Complete	gene1390.t1	970.5	509
16010at5125	Complete	gene1391.t1	812.2	395
16042at5125	Complete	gene1392.t1	935.0	448
16058at5125	Complete	gene1393.t1	848.3	467
1605at5125	Complete	gene147.t1	2361.3	1281
16071at5125	Complete	gene1394.t1	706.8	449
16076at5125	Complete	gene1395.t1	635.1	394
16085at5125	Complete	gene1396.t1	832.3	441
16100at5125	Complete	gene1397.t1	1024.8	498
16122at5125	Complete	gene1398.t1	945.1	674
16123at5125	Complete	gene1399.t1	856.3	524
16124at5125	Complete	gene1400.t1	824.6	508
1612at5125	Complete	gene148.t1	2348.6	1319
1613at5125	Complete	gene149.t1	1492.9	1000
16145at5125	Complete	gene1401.t1	795.5	494
16159at5125	Complete	gene1402.t1	880.1	441
16186at5125	Complete	gene1403.t1	907.3	565
1619at5125	Complete	gene150.t1	2106.1	999
1620at5125	Complete	gene151.t1	2026.5	993
16230at5125	Complete	gene1404.t1	899.5	439
16243at5125	Complete	gene1405.t1	765.6	410
16248at5125	Complete	gene1406.t1	863.0	480
16254at5125	Complete	gene1407.t1	960.6	488
16267at5125	Complete	gene1408.t1	955.4	435
16269at5125	Complete	gene1409.t1	922.3	432
16289at5125	Complete	gene1410.t1	895.6	647
1630at5125	Complete	gene152.t1	2068.9	1307
16330at5125	Complete	gene1411.t1	704.6	539
16348at5125	Complete	gene1412.t1	837.6	453
16349at5125	Complete	gene1413.t1	788.0	491
16350at5125	Complete	gene1414.t1	926.5	454
16359at5125	Complete	gene1415.t1	743.0	443
